text,sense,label,ind,new_label
"thus , at one bound , the record of the existence of man receded far back into the history of the ages past ; he was a predecessor of the mastodon ; he was a contemporary of the southern elephant ; he lived a hundred thousand years ago , when , according to geologists , the pleiocene formation was in progress .","('thousand', 'mille', 'mil')",0,45,0
"still , it was evident that the air , under a pressure which might reach that of thousands of atmospheres , would at last reach the solid state , and then , even if our bodies could resist the strain , we should be stopped , and no reasonings would be able to get us on any farther .","('thousand', 'millier', 'millar')",1,17,1
"a few moments after , mr . fogg pressed the young woman 's hand , and , having confided to her his precious carpet - bag , went off with the sergeant and his little squad . but , before going , he had said to the soldiers , "" my friends , i will divide five thousand dollars among you , if we save the prisoners . ""","('thousand', 'mille', 'mil')",0,57,0
"the colonists , a prey to a thousand confused thoughts , under the influence of violent excitement , waited all night , without leaving ayrton 's house , or returning to the spot where lay the bodies of the convicts .","('thousand', 'mille', 'mil')",0,7,0
"numerous aquatic birds frequented the shores of this little ontario , in which the thousand isles of its american namesake were represented by a rock which emerged from its surface , some hundred feet from the southern shore .","('thousand', 'mille', 'mil')",0,14,0
they asked a thousand livres for him .,"('thousand', 'mille', 'mil')",0,3,0
"candide had a curiosity to see some of their priests , and desired cacambo to ask the old man where they were . at which he smiling said , "" my friends , we are all of us priests ; the king and all the heads of families sing solemn hymns of thanksgiving every morning , accompanied by five or six thousand musicians . ""","('thousand', 'mille', 'mil')",0,61,0
""" oh , as to his name , i know nothing about it ; but if i were ever to meet him , i should recognize him in an instant , i will answer for it , were he among a thousand persons . ""","('thousand', 'mille', 'mil')",0,41,0
""" alas ! i know not whether i have made their fortunes ; but they have not made mine ; dogs , monkeys , and parrots are a thousand times less wretched than i. the dutch fetishes who converted me tell me every sunday that the blacks and whites are all children of one father , whom they call adam .","('thousand', 'mille', 'mil')",0,28,0
"the english , repulsed foot by foot , beaten in all encounters , and defeated in the passage of the isle of loie , were obliged to re - embark , leaving on the field of battle two thousand men , among whom were five colonels , three lieutenant colonels , two hundred and fifty captains , twenty gentlemen of rank , four pieces of cannon , and sixty flags , which were taken to paris by claude de st . simon , and suspended with great pomp in the arches of notre dame .","('thousand', 'mille', 'mil')",0,38,0
"thousands of threads like glass , formed of fluid lava , fell like rain upon the island .","('thousand', 'millier', 'millar')",1,0,1
""" that damned captain , "" the canadian went on , "" must really be sure of his course , because if these clumps of coral so much as brush us , they 'll rip our hull into a thousand pieces ! ""","('thousand', 'mille', 'mil')",0,39,0
"i can not estimate the distance traversed by the balloon at less than six to seven thousand miles , and , even supposing that the wind had varied half a quarter , it must have brought us either to the archipelago of mendava , either on the pomotous , or even , if it had a greater strength than i suppose , to the land of new zealand .","('thousand', 'mille', 'mil')",0,16,0
but during the night of the 8th an enormous column of vapor escaping from the crater rose with frightful explosions to a height of more than three thousand feet .,"('thousand', 'mille', 'mil')",0,27,0
"mary and i would have esteemed ourselves rich with a thousand pounds each ; and to st . john such a sum would have been valuable , for the good it would have enabled him to do . ""","('thousand', 'mille', 'mil')",0,10,0
"the wharves of brooklyn , and every part of new york bordering the east river , were crowded with curiosity seekers . departing from 500,000 throats , three cheers burst forth in succession . thousands of handkerchiefs were waving above these tightly packed masses , hailing the abraham lincoln until it reached the waters of the hudson river , at the tip of the long peninsula that forms new york city .","('thousand', 'millier', 'millar')",1,34,1
"as for fix , he said to himself that the bank of england would certainly not come out of this affair well indemnified . when they reached england , even if mr . fogg did not throw some handfuls of bank - bills into the sea , more than seven thousand pounds would have been spent !","('thousand', 'mille', 'mil')",0,50,0
"the result of these different works was , that , on the 9th of april , the engineer had at his disposal a quantity of prepared lime and some thousands of bricks .","('thousand', 'millier', 'millar')",1,29,1
