text,ind,sense,label
""" i say , sir , you sir , who are hiding yourself behind that shutter -- yes , you , sir , tell me what you are laughing at , and we will laugh together ! """,35,"('together', 'ensemble', 'junto')",0
""" he may find his way in , but never out , "" she cried . "" how can he see the guiding wands to - night ? we planted them together , he and i , to mark the pathway through the mire . oh , if i could only have plucked them out to - day . then indeed you would have had him at your mercy ! """,31,"('together', 'ensemble', 'junto')",0
"top and jup were good friends and played willingly together , but jup did everything solemnly .",9,"('together', 'ensembl', 'junto')",1
""" tomorrow at daybreak . sleep as soundly as you can tonight , and tomorrow , if you can , we will take our departure together . """,25,"('together', 'ensembl', 'junto')",1
""" then we 'll die together , ned my friend . """,5,"('together', 'ensemble', 'junto')",0
"and besides , my dear old basil , if you really want to console me , teach me rather to forget what has happened , or to see it from a proper artistic point of view . was it not gautier who used to write about la consolation des arts ? i remember picking up a little vellum - covered book in your studio one day and chancing on that delightful phrase . well , i am not like that young man you told me of when we were down at marlow together , the young man who used to say that yellow satin could console one for all the miseries of life . i love beautiful things that one can touch and handle . old brocades , green bronzes , lacquer - work , carved ivories , exquisite surroundings , luxury , pomp -- there is much to be got from all these . but the artistic temperament that they create , or at any rate reveal , is still more to me .",92,"('together', 'ensemble', 'junto')",0
"how could i help being astonished when , without having the least expectation of such a thing , i meet you face to face -- you , of whom we have so often spoken together , you whom he loves with all his soul , you whom he had taught me to love before i had seen you !",34,"('together', 'ensembl', 'junto')",1
""" stay here , my friends , "" i said , stopping them . "" let 's stay together until we 're out of this blind alley . """,18,"('together', 'ensembl', 'junto')",1
"in fact , four men such as they were -- four men devoted to one another , from their purses to their lives ; four men always supporting one another , never yielding , executing singly or together the resolutions formed in common ; four arms threatening the four cardinal points , or turning toward a single point -- must inevitably , either subterraneously , in open day , by mining , in the trench , by cunning , or by force , open themselves a way toward the object they wished to attain , however well it might be defended , or however distant it may seem .",37,"('together', 'ensemble', 'junto')",0
"not one of the former colonists of lincoln island was absent , for they had sworn to live always together . neb was with his master ; ayrton was there ready to sacrifice himself for all ; pencroft was more a farmer than he had ever been a sailor ; herbert , who completed his studies under the superintendence of cyrus harding , and gideon spilett , who founded the new lincoln herald , the best - informed journal in the world .",19,"('together', 'ensembl', 'junto')",1
""" no , mr . holmes , i have not . i 've had no time , for it was only yesterday that i learned how matters stood . but in any case i feel that the money should go with the title and estate . that was my poor uncle 's idea . how is the owner going to restore the glories of the baskervilles if he has not money enough to keep up the property ? house , land , and dollars must go together . """,86,"('together', 'ensembl', 'junto')",1
"we painted and read together , or i listened , as if in a dream , to the wild improvisations of his speaking guitar .",4,"('together', 'ensemble', 'junto')",0
""" listen , diana , "" said one of the absorbed students ; "" franz and old daniel are together in the night - time , and franz is telling a dream from which he has awakened in terror -- listen ! """,19,"('together', 'ensembl', 'junto')",1
"my poor brother was ignorant of this sentence . he rejoined this woman ; they fled together into berry , and there he obtained a little curacy .",16,"('together', 'ensemble', 'junto')",0
""" you have always kept together , i presume ? """,5,"('together', 'ensembl', 'junto')",1
"well , one evening about seven o'clock , i determined to go out in search of some adventure . i felt that this grey monstrous london of ours , with its myriads of people , its sordid sinners , and its splendid sins , as you once phrased it , must have something in store for me . i fancied a thousand things . the mere danger gave me a sense of delight . i remembered what you had said to me on that wonderful evening when we first dined together , about the search for beauty being the real secret of life .",90,"('together', 'ensembl', 'junto')",1
"the two musketeers were already there , and were playing together .",10,"('together', 'ensembl', 'junto')",1
""" and as , "" continued he , "" the duchess whom you saw at the church has estates near to those of my family , we mean to make the journey together .",32,"('together', 'ensembl', 'junto')",1
"he had not proceeded two hundred steps , however , when , "" by the greatest chance in the world , "" he met fix . the detective seemed wholly taken by surprise . what ! had mr . fogg and himself crossed the pacific together , and not met on the steamer ! at least fix felt honoured to behold once more the gentleman to whom he owed so much , and , as his business recalled him to europe , he should be delighted to continue the journey in such pleasant company .",45,"('together', 'ensemble', 'junto')",0
""" do not hurry yourself , monsieur , lest it be observed that we go out together . you must be aware that for our undertaking , company would be in the way . """,16,"('together', 'ensemble', 'junto')",0
""" my dear harry , we either lunch or sup together every day , and i have been to the opera with you several times , "" said dorian , opening his blue eyes in wonder .",10,"('together', 'ensemble', 'junto')",0
"as they walked off together , alice heard the king say in a low voice , to the company generally , ' you are all pardoned . ' ' come , that 's a good thing ! ' she said to herself , for she had felt quite unhappy at the number of executions the queen had ordered .",4,"('together', 'ensembl', 'junto')",1
""" but this was an odd adventure we met with at venice . i do not think there ever was an instance before of six dethroned monarchs supping together at a public inn . """,28,"('together', 'ensembl', 'junto')",1
"i will read , and you shall listen:—and so we will pass away this terrible night together . ”",16,"('together', 'ensembl', 'junto')",1
