text,ind,sense,label
""" exactly so , "" i said , determined not to say a word that might cross my uncle 's prejudices . "" there is even positive pleasure in living in this dense atmosphere . have you observed how intense sound is down here ? """,27,"('pleasure', 'plaisir', 'placer')",0
"the pleasure of riding on horseback over an unknown country made me easy to be pleased at our first start . i threw myself wholly into the pleasure of the trip , and enjoyed the feeling of freedom and satisfied desire . i was beginning to take a real share in the enterprise .",1,"('pleasure', 'plaisir', 'placer')",0
"i had the pleasure of feeling that my arrangements met their wishes exactly , and that what i had done added a vivid charm to their joyous return home .",3,"('pleasure', 'plaisir', 'placer')",0
"porthos , as we have seen , had a character exactly opposite to that of athos . he not only talked much , but he talked loudly , little caring , we must render him that justice , whether anybody listened to him or not . he talked for the pleasure of talking and for the pleasure of hearing himself talk . he spoke upon all subjects except the sciences , alleging in this respect the inveterate hatred he had borne to scholars from his childhood .",50,"('pleasure', 'plaisir', 'placer')",0
"porthos , as we have seen , had a character exactly opposite to that of athos . he not only talked much , but he talked loudly , little caring , we must render him that justice , whether anybody listened to him or not . he talked for the pleasure of talking and for the pleasure of hearing himself talk . he spoke upon all subjects except the sciences , alleging in this respect the inveterate hatred he had borne to scholars from his childhood .",56,"('pleasure', 'plaisir', 'placer')",0
""" you have not spoiled my pleasure in meeting you , mr . gray , "" said lord henry , stepping forward and extending his hand . "" my aunt has often spoken to me about you . you are one of her favourites , and , i am afraid , one of her victims also . """,6,"('pleasure', 'plaisir', 'placer')",0
"your pleasures , by your own account , have been few ; but i daresay you did exist in a kind of artist 's dreamland while you blent and arranged these strange tints .",1,"('pleasure', 'plaisir', 'placer')",0
""" amen ! "" said athos , "" and we will return to that subject later , if such be your pleasure ; but what for the moment engaged my attention most earnestly , and i am sure you will understand me , d’artagnan , was the getting from this woman a kind of carte blanche which she had extorted from the cardinal , and by means of which she could with impunity get rid of you and perhaps of us . """,21,"('pleasure', 'plaisir', 'gustar')",1
"every impulse that we strive to strangle broods in the mind and poisons us . the body sins once , and has done with its sin , for action is a mode of purification . nothing remains then but the recollection of a pleasure , or the luxury of a regret . the only way to get rid of a temptation is to yield to it . resist it , and your soul grows sick with longing for the things it has forbidden to itself , with desire for what its monstrous laws have made monstrous and unlawful . it has been said that the great events of the world take place in the brain . it is in the brain , and the brain only , that the great sins of the world take place also .",43,"('pleasure', 'plaisir', 'placer')",0
""" bah , let us enjoy that pleasure , "" said aramis , with his mild and careless manner .",7,"('pleasure', 'plaisir', 'placer')",0
""" i have never searched for happiness . who wants happiness ? i have searched for pleasure . """,16,"('pleasure', 'plaisir', 'placer')",0
"i am admiring three magnificent horses which the stable boys are leading about . it would be a pleasure worthy of a prince to travel upon such horses . """,18,"('pleasure', 'plaisir', 'placer')",0
""" well , my dear aramis , you may enjoy that pleasure , for one of those three horses is yours . """,11,"('pleasure', 'plaisir', 'placer')",0
"monsieur , i love men of your kidney ; and i foresee plainly that if we do n’t kill each other , i shall hereafter have much pleasure in your conversation .",27,"('pleasure', 'plaisir', 'placer')",0
"my spirits were excited , and with pleasure and ease i talked to him during supper , and for a long time after .",7,"('pleasure', 'plaisir', 'placer')",0
""" i 'll join you in a walk , with pleasure , "" said his companion .",10,"('pleasure', 'plaisir', 'gustar')",1
