text,sense,label,ind,new_label
""" for one thing , i have no father or mother , brothers or sisters . ""","('father', 'père', 'padre')",0,8,0
""" my son , "" said the old gascon gentleman , in that pure bearn patois of which henry iv could never rid himself , "" this horse was born in the house of your father about thirteen years ago , and has remained in it ever since , which ought to make you love it .","('father', 'père', 'padre')",0,35,0
""" none belonging to your father ? ""","('father', 'père', 'padre')",0,5,0
""" but how can lord de winter , my protector , my father , "" asked felton , "" possibly be mixed up with all this ? ""","('father', 'père', 'padre')",0,12,0
"' repeat , "" you are old , father william , "" ' said the caterpillar .","('father', 'père', 'padre')",0,8,0
"' you are old , father william , ' the young man said ,","('father', 'père', 'padre')",0,5,0
"the king entertained great regard for my father , who had fallen at the siege of arras , and the uniform was granted .","('father', 'père', 'padre')",0,7,0
""" i am now one hundred and seventy - two years old , and i learned of my late father , who was equerry to the king , the amazing revolutions of peru , to which he had been an eyewitness .","('father', 'père', 'padre')",0,19,0
"i shall not stay long at morton , now that my father is dead , and that i am my own master .","('father', 'père', 'padre')",0,11,0
""" i 'm the law , i 'm the tribunal ! i 'm the oppressed , and there are my oppressors ! thanks to them , i 've witnessed the destruction of everything i loved , cherished , and venerated -- homeland , wife , children , father , and mother ! there lies everything i hate ! not another word out of you ! ""","('father', 'père', 'padre')",0,47,0
"in addition to this , d’artagnan possessed that invincible stock of resolution which the counsels of his father had implanted in his heart : "" endure nothing from anyone but the king , the cardinal , and monsieur de treville . ""","('father', 'père', 'padre')",0,17,0
""" i have no seconds on my part , monsieur , "" said d’artagnan ; "" for having only arrived yesterday in paris , i as yet know no one but monsieur de treville , to whom i was recommended by my father , who has the honor to be , in some degree , one of his friends . ""","('father', 'père', 'padre')",0,42,0
""" my inquiries show beyond all question that the family portrait did not lie , and that this fellow was indeed a baskerville . he was a son of that rodger baskerville , the younger brother of sir charles , who fled with a sinister reputation to south america , where he was said to have died unmarried . he did , as a matter of fact , marry , and had one child , this fellow , whose real name is the same as his father 's . he married beryl garcia , one of the beauties of costa rica , and , having purloined a considerable sum of public money , he changed his name to vandeleur and fled to england , where he established a school in the east of yorkshire . his reason for attempting this special line of business was that he had struck up an acquaintance with a consumptive tutor upon the voyage home , and that he had used this man 's ability to make the undertaking a success . fraser , the tutor , died however , and the school which had begun well sank from disrepute into infamy . the vandeleurs found it convenient to change their name to stapleton , and he brought the remains of his fortune , his schemes for the future , and his taste for entomology to the south of england . i learned at the british museum that he was a recognized authority upon the subject , and that the name of vandeleur has been permanently attached to a certain moth which he had , in his yorkshire days , been the first to describe .","('father', 'père', 'padre')",0,86,0
""" we are now without father : we shall soon be without home and brother , "" she murmured .","('father', 'père', 'padre')",0,5,0
"alas , would i could weep like you ! "" and he drew away his friend , as affectionate as a father , as consoling as a priest , noble as a man who has suffered much .","('father', 'père', 'padre')",0,21,0
he was my mother 's brother . my father and he quarrelled long ago .,"('father', 'père', 'padre')",0,8,0
it was by his advice that my father risked most of his property in the speculation that ruined him .,"('father', 'père', 'padre')",0,7,0
"i leave no one to regret me much : i have only a father ; and he is lately married , and will not miss me .","('father', 'père', 'padre')",0,13,0
"god is my father ; god is my friend : i love him ; i believe he loves me . ""","('father', 'père', 'padre')",0,3,0
""" exactly . she married an artist named lyons , who came sketching on the moor . he proved to be a blackguard and deserted her . the fault from what i hear may not have been entirely on one side . her father refused to have anything to do with her because she had married without his consent , and perhaps for one or two other reasons as well . so , between the old sinner and the young one the girl has had a pretty bad time . ""","('father', 'père', 'padre')",0,43,0
"my father , indeed , imposed the determination , but since his death , i have not a legitimate obstacle to contend with ; some affairs settled , a successor for morton provided , an entanglement or two of the feelings broken through or cut asunder -- a last conflict with human weakness , in which i know i shall overcome , because i have vowed that i _ will _ overcome -- and i leave europe for the east . ""","('father', 'père', 'padre')",0,1,0
"there was , to be sure , father joseph , but his name was never pronounced but with a subdued voice , such was the terror inspired by his gray eminence , as the cardinal ’s familiar was called .","('father', 'père', 'padre')",0,7,0
"john does not at all resemble his father , and i am glad of it : john is like me and like my brothers -- he is quite a gibson .","('father', 'père', 'padre')",0,7,0
"that coffer yonder contains diamonds of the value of many millions , most of them mementoes of the time when , husband and father , i thought happiness possible for me , and a collection of pearls gathered by my friends and myself in the depths of the ocean .","('father', 'père', 'padre')",0,23,0
""" i have the pleasure , "" said i , "" of knowing your father . "" it was a clumsy introduction , and the lady made me feel it .","('father', 'père', 'padre')",0,14,0
""" there is nothing in common between my father and me , "" she said . "" i owe him nothing , and his friends are not mine . if it were not for the late sir charles baskerville and some other kind hearts i might have starved for all that my father cared . ""","('father', 'père', 'padre')",0,8,0
""" there is nothing in common between my father and me , "" she said . "" i owe him nothing , and his friends are not mine . if it were not for the late sir charles baskerville and some other kind hearts i might have starved for all that my father cared . ""","('father', 'père', 'padre')",0,52,0
"he was the friend of the king , who honored highly , as everyone knows , the memory of his father , henry iv .","('father', 'père', 'padre')",0,20,0
"the father of m. de treville had served him so faithfully in his wars against the league that in default of money -- a thing to which the bearnais was accustomed all his life , and who constantly paid his debts with that of which he never stood in need of borrowing , that is to say , with ready wit -- in default of money , we repeat , he authorized him , after the reduction of paris , to assume for his arms a golden lion passant upon gules , with the motto fidelis et fortis .","('father', 'père', 'padre')",0,1,0
"the son , who had been his father 's secretary , had resigned along with his chief , somewhat foolishly as was thought at the time , and on succeeding some months later to the title , had set himself to the serious study of the great aristocratic art of doing absolutely nothing . he had two large town houses , but preferred to live in chambers as it was less trouble , and took most of his meals at his club . he paid some attention to the management of his collieries in the midland counties , excusing himself for this taint of industry on the ground that the one advantage of having coal was that it enabled a gentleman to afford the decency of burning wood on his own hearth .","('father', 'père', 'padre')",0,7,0
"her daughter was about seventeen years of age , fresh - colored , comely , plump , and desirable . the baron 's son seemed to be a youth in every respect worthy of the father he sprung from .","('father', 'père', 'padre')",0,35,0
"louis xiv absorbed all the smaller stars of his court in his own vast radiance ; but his father , a sun pluribus impar , left his personal splendor to each of his favorites , his individual value to each of his courtiers .","('father', 'père', 'padre')",0,18,0
""" i am the son of him who served in the religious wars under the great king henry , the father of his gracious majesty . ""","('father', 'père', 'padre')",0,20,0
"captain nemo spoke with winning eloquence . the fire in his eyes and the passion in his gestures transfigured him . yes , he loved his ship the same way a father loves his child !","('father', 'père', 'padre')",0,31,0
"there was something i wanted to ask you . have you ever heard anything from your father 's kinsfolk , the eyres ? ""","('father', 'père', 'padre')",0,16,0
"he looked quite a gentleman , and i believe he was your father 's brother . ""","('father', 'père', 'padre')",0,12,0
""" i am told , on excellent authority , that her father keeps an american dry - goods store , "" said sir thomas burdon , looking supercilious .","('father', 'père', 'padre')",0,11,0
"what would my good father say , who so strongly pointed out to me the respect due to the cardinal , if he knew i was in the society of such pagans ? ""","('father', 'père', 'padre')",0,4,0
"but of what illness did she die ? was it of grief on seeing her father kick me out of his magnificent castle ? ""","('father', 'père', 'padre')",0,15,0
""" i should say that it was much more likely that it was the son of one of the moorland shepherds taking out his father 's dinner . ""","('father', 'père', 'padre')",0,24,0
"the notes reminded the men that the children , women , and old men whom they allowed to die were their sons , their wives , and their fathers , and that it would be more just for everyone to be reduced to the common misery , in order that equal conditions should give birth to unanimous resolutions .","('father', 'père', 'padre')",0,28,0
""" she likes you , i am sure , "" said i , as i stood behind his chair , "" and her father respects you .","('father', 'père', 'padre')",0,23,0
""" he had n't time , bairn : he was gone in a minute , was your father . he had been a bit ailing like the day before , but naught to signify ; and when mr . st . john asked if he would like either o ' ye to be sent for , he fair laughed at him .","('father', 'père', 'padre')",0,17,0
"ah , childer ! that 's t ' last o ' t ' old stock -- for ye and mr . st . john is like of different soart to them ' at 's gone ; for all your mother wor mich i ' your way , and a'most as book - learned . she wor the pictur ' o ' ye , mary : diana is more like your father . ""","('father', 'père', 'padre')",0,70,0
""" father , "" said candide to the friar , "" you seem to me to enjoy a state of happiness that even kings might envy ; joy and health are painted in your countenance . you have a pretty wench to divert you ; and you seem to be perfectly well contented with your condition as a theatin . ""","('father', 'père', 'padre')",0,1,0
"i had two elder brothers , one of whom was lieutenant - colonel to an english regiment of foot in flanders , formerly commanded by the famous colonel lockhart , and was killed at the battle near dunkirk against the spaniards . what became of my second brother i never knew , any more than my father or mother knew what became of me .","('father', 'père', 'padre')",0,56,0
"i observed in this last part of his discourse , which was truly prophetic , though i suppose my father did not know it to be so himself — i say , i observed the tears run down his face very plentifully , especially when he spoke of my brother who was killed : and that when he spoke of my having leisure to repent , and none to assist me , he was so moved that he broke off the discourse , and told me his heart was so full he could say no more to me .","('father', 'père', 'padre')",0,19,0
"had i now had the sense to have gone back to hull , and have gone home , i had been happy , and my father , as in our blessed saviour ’s parable , had even killed the fatted calf for me ; for hearing the ship i went away in was cast away in yarmouth roads , it was a great while before he had any assurances that i was not drowned .","('father', 'père', 'padre')",0,25,0
""" d’artagnan , sire ; he is the son of one of my oldest friends -- the son of a man who served under the king your father , of glorious memory , in the civil war . ""","('father', 'père', 'padre')",0,27,0
""" either you are a demon , "" continued felton , "" or the baron -- my benefactor , my father -- is a monster .","('father', 'père', 'padre')",0,20,0
"that evil influence which carried me first away from my father ’s house — which hurried me into the wild and indigested notion of raising my fortune , and that impressed those conceits so forcibly upon me as to make me deaf to all good advice , and to the entreaties and even the commands of my father — i say , the same influence , whatever it was , presented the most unfortunate of all enterprises to my view ; and i went on board a vessel bound to the coast of africa ; or , as our sailors vulgarly called it , a voyage to guinea .","('father', 'père', 'padre')",0,10,0
"that evil influence which carried me first away from my father ’s house — which hurried me into the wild and indigested notion of raising my fortune , and that impressed those conceits so forcibly upon me as to make me deaf to all good advice , and to the entreaties and even the commands of my father — i say , the same influence , whatever it was , presented the most unfortunate of all enterprises to my view ; and i went on board a vessel bound to the coast of africa ; or , as our sailors vulgarly called it , a voyage to guinea .","('father', 'père', 'padre')",0,57,0
"i was brought up in the country , and my father in his leisure time was something of a poacher . ""","('father', 'père', 'padre')",0,10,0
""" but were your father and mother killed ? ""","('father', 'père', 'padre')",0,4,0
"for my part , monsieur , i am catholic -- my father , faithful to his principles , having made my elder brother a huguenot . ""","('father', 'père', 'padre')",0,11,0
""" let your light so shine before men , that they may see your good works , and glorify your father which is in heaven . ""--st .","('father', 'père', 'padre')",0,20,0
"but , alas ! for me to do wrong that never did right , was no great wonder . i hail no remedy but to go on : i had got into an employment quite remote to my genius , and directly contrary to the life i delighted in , and for which i forsook my father ’s house , and broke through all his good advice . nay , i was coming into the very middle station , or upper degree of low life , which my father advised me to before , and which , if i resolved to go on with , i might as well have stayed at home , and never have fatigued myself in the world as i had done ; and i used often to say to myself , i could have done this as well in england , among my friends , as have gone five thousand miles off to do it among strangers and savages , in a wilderness , and at such a distance as never to hear from any part of the world that had the least knowledge of me .","('father', 'père', 'padre')",0,56,0
"but , alas ! for me to do wrong that never did right , was no great wonder . i hail no remedy but to go on : i had got into an employment quite remote to my genius , and directly contrary to the life i delighted in , and for which i forsook my father ’s house , and broke through all his good advice . nay , i was coming into the very middle station , or upper degree of low life , which my father advised me to before , and which , if i resolved to go on with , i might as well have stayed at home , and never have fatigued myself in the world as i had done ; and i used often to say to myself , i could have done this as well in england , among my friends , as have gone five thousand miles off to do it among strangers and savages , in a wilderness , and at such a distance as never to hear from any part of the world that had the least knowledge of me .","('father', 'père', 'padre')",0,88,0
"i was in bed , and fast asleep , when it pleased heaven to send the bulgarians to our delightful castle of thunder - ten - tronckh , where they murdered my father and brother , and cut my mother in pieces .","('father', 'père', 'padre')",0,32,0
"a tall bulgarian soldier , six feet high , perceiving that i had fainted away at this sight , attempted to ravish me ; the operation brought me to my senses . i cried , i struggled , i bit , i scratched , i would have torn the tall bulgarian 's eyes out , not knowing that what had happened at my father 's castle was a customary thing . the brutal soldier , enraged at my resistance , gave me a wound in my left leg with his hanger , the mark of which i still carry . ""","('father', 'père', 'padre')",0,63,0
"two hours after , all was over ; we had done the business of both , admiring the foresight of our poor father , who had taken the precaution to bring each of us up in a different religion . ""","('father', 'père', 'padre')",0,22,0
""" well , i must allow , as you say , your father was a very intelligent fellow .","('father', 'père', 'padre')",0,12,0
"but i , that was born to be my own destroyer , could no more resist the offer than i could restrain my first rambling designs when my father ’ good counsel was lost upon me . in a word , i told them i would go with all my heart , if they would undertake to look after my plantation in my absence , and would dispose of it to such as i should direct , if i miscarried . this they all engaged to do , and entered into writings or covenants to do so ; and i made a formal will , disposing of my plantation and effects in case of my death , making the captain of the ship that had saved my life , as before , my universal heir , but obliging him to dispose of my effects as i had directed in my will ; one half of the produce being to himself , and the other to be shipped to england .","('father', 'père', 'padre')",0,28,0
""" it is partly a charity - school : you and i , and all the rest of us , are charity - children . i suppose you are an orphan : are not either your father or your mother dead ? ""","('father', 'père', 'padre')",0,36,0
""" i should think the idiot boy , or dumb but innocent . our fathers used to like that sort of piece , i believe . the longer i live , dorian , the more keenly i feel that whatever was good enough for our fathers is not good enough for us . in art , as in politics , les grandpères ont toujours tort . ""","('father', 'père', 'padre')",0,14,0
""" i should think the idiot boy , or dumb but innocent . our fathers used to like that sort of piece , i believe . the longer i live , dorian , the more keenly i feel that whatever was good enough for our fathers is not good enough for us . in art , as in politics , les grandpères ont toujours tort . ""","('father', 'père', 'padre')",0,45,0
""" thus agitated and perplexed , now distracted and lost , now half dead with grief , i revolved in my mind the murder of my father , mother , and brother , committed before my eyes ; the insolence of the rascally bulgarian soldier ; the wound he gave me in the groin ; my servitude ; my being a cook - wench to my bulgarian captain ; my subjection to the hateful jew , and my cruel inquisitor ; the hanging of doctor pangloss ; the miserere sung while you were being whipped ; and particularly the kiss i gave you behind the screen , the last day i ever beheld you .","('father', 'père', 'padre')",0,26,0
""" there , i did n't mean that , "" she said ; "" of course , you are a friend now . you must come and see us . now i must push along , or father wo n't trust me with his business any more . good - bye ! ""","('father', 'pere', 'padre')",1,37,1
""" and how about father ? "" she asked .","('father', 'pere', 'padre')",1,4,1
"the fourth spoke thus : "" i am the king of poland ; the fortune of war has stripped me of my hereditary dominions . my father experienced the same vicissitudes of fate . i resign myself to the will of providence , in the same manner as sultan achmet , the emperor ivan , and king charles edward , whom god long preserve ; and i have come to spend the carnival at venice . ""","('father', 'père', 'padre')",0,26,0
""" i could not help it , "" she said , in answer to his look . "" his voice rang through the house . oh , father , father , what shall we do ? ""","('father', 'pere', 'padre')",1,27,1
""" i could not help it , "" she said , in answer to his look . "" his voice rang through the house . oh , father , father , what shall we do ? ""","('father', 'pere', 'padre')",1,29,1
""" you have no business to take our books ; you are a dependent , mama says ; you have no money ; your father left you none ; you ought to beg , and not to live here with gentlemen 's children like us , and eat the same meals we do , and wear clothes at our mama 's expense .","('father', 'père', 'padre')",0,24,0
"his father had encouraged him in it , by letting him attend the lectures of the best professors in boston , who were very fond of the intelligent , industrious lad .","('father', 'père', 'padre')",0,1,0
