text,sense,label,ind,new_label
"two hours passed away . milady ’s supper was brought in , and she was found deeply engaged in saying her prayers aloud -- prayers which she had learned of an old servant of her second husband , a most austere puritan .","('second', 'second', 'segundar')",0,35,0
"a second smile , almost imperceptible , stole over the rosy lips of the pretty young woman .","('second', 'second', 'segundar')",0,1,0
"phileas fogg was seated squarely in his armchair , his feet close together like those of a grenadier on parade , his hands resting on his knees , his body straight , his head erect ; he was steadily watching a complicated clock which indicated the hours , the minutes , the seconds , the days , the months , and the years . at exactly half - past eleven mr . fogg would , according to his daily habit , quit saville row , and repair to the reform .","('second', 'seconde', 'segundo')",1,52,1
""" no doubt , sir , you 've felt that i waited rather too long before paying you this second visit . after discovering your identities , i wanted to weigh carefully what policy to pursue toward you . i had great difficulty deciding . some extremely inconvenient circumstances have brought you into the presence of a man who has cut himself off from humanity . your coming has disrupted my whole existence . ""","('second', 'second', 'segundar')",0,19,0
"before i could reply , white smoke streamed from the battleship 's bow . then , a few seconds later , the waters splashed astern of the nautilus , disturbed by the fall of a heavy object . soon after , an explosion struck my ears .","('second', 'seconde', 'segundo')",1,18,1
"yet they felt that the true test of any juliet is the balcony scene of the second act . they waited for that . if she failed there , there was nothing in her .","('second', 'second', 'segundar')",0,16,0
"as i expected , my officer was there . i went up to him as he was singing a love ditty and looking tenderly at a lady , and interrupted him exactly in the middle of the second couplet . ’ monsieur , ’ said i , ’ does it still displease you that i should frequent a certain house of la rue payenne ?","('second', 'second', 'segundar')",0,37,0
that was the second .,"('second', 'second', 'segundar')",0,3,0
""" yes , since those poor fishermen ca n't stay long underwater . on his voyage to ceylon , the englishman percival made much of a kaffir who stayed under five minutes without coming up to the surface , but i find that hard to believe . i know that some divers can last up to fifty - seven seconds , and highly skillful ones to eighty - seven ; but such men are rare , and when the poor fellows climb back on board , the water coming out of their noses and ears is tinted with blood . i believe the average time underwater that these fishermen can tolerate is thirty seconds , during which they hastily stuff their little nets with all the pearl oysters they can tear loose . but these fishermen generally do n't live to advanced age : their vision weakens , ulcers break out on their eyes , sores form on their bodies , and some are even stricken with apoplexy on the ocean floor . ""","('second', 'seconde', 'segundo')",1,59,1
"neb rushed after him , and soon saw top eagerly devouring a quadruped , which ten seconds later would have been past recognizing in top 's stomach .","('second', 'seconde', 'segundo')",1,16,1
"he then conducted cacambo to the old man ; candide acted now only a second character , and attended his valet .","('second', 'second', 'segundar')",0,14,0
"in fact , the second stream of lava , which had followed the valley of falls river , a valley of great extent , the land on both sides of the creek being flat , met with no obstacle .","('second', 'second', 'segundar')",0,4,0
he therefore drew near to the table and took the second glass .,"('second', 'second', 'segundar')",0,10,0
six seconds elapsed between the flash and the report .,"('second', 'seconde', 'segundo')",1,1,1
