text,ind,sense,label
"phileas fogg was seated squarely in his armchair , his feet close together like those of a grenadier on parade , his hands resting on his knees , his body straight , his head erect ; he was steadily watching a complicated clock which indicated the hours , the minutes , the seconds , the days , the months , and the years . at exactly half - past eleven mr . fogg would , according to his daily habit , quit saville row , and repair to the reform .",49,"('minute', 'minute', 'minuto')",0
i had finished : miss temple regarded me a few minutes in silence ; she then said--,10,"('minute', 'minute', 'minuto')",0
""" you are four minutes too slow . no matter ; it 's enough to mention the error . now from this moment , twenty - nine minutes after eleven , a.m. , this wednesday , 2nd october , you are in my service . """,4,"('minute', 'minute', 'minuto')",0
"and so it turned out . the nautilus took full advantage of this countercurrent . it advanced swiftly through this narrow passageway . for an instant i could glimpse the wonderful ruins of the temple of hercules , buried undersea , as pliny and avianus have mentioned , together with the flat island they stand on ; and a few minutes later , we were floating on the waves of the atlantic .",60,"('minute', 'minute', 'minuto')",0
"she was pensive a few minutes , then rousing herself , she said cheerfully--",5,"('minute', 'minute', 'minuto')",0
"in a few minutes the explorers arrived at the angle formed by the mercy and exactly at the place where , seven months before , pencroft had made his first raft of wood .",3,"('minute', 'minute', 'minuto')",0
""" the man was elderly and infirm . we can understand his taking an evening stroll , but the ground was damp and the night inclement . is it natural that he should stand for five or ten minutes , as dr . mortimer , with more practical sense than i should have given him credit for , deduced from the cigar ash ? """,38,"('minute', 'minute', 'minuto')",0
"a few minutes before nine o'clock , i glued my ear to the captain 's door . not a sound . i left my stateroom and returned to the lounge , which was deserted and plunged in near darkness .",2,"('minute', 'minute', 'minuto')",0
"she went into the house ; i stayed behind a few minutes to plant in my garden a handful of roots i had dug up in the forest , and which i feared would wither if i left them till the morning .",11,"('minute', 'minute', 'minuto')",0
"however , pencroft had thought of doing so , but cyrus harding having told him that even if he managed to count three hundred grains a minute , or nine thousand an hour , it would take him nearly five thousand five - hundred years to finish his task , the honest sailor considered it best to give up the idea .",26,"('minute', 'minute', 'minutar')",1
"for nearly ten minutes he stood there , motionless , with parted lips and eyes strangely bright . he was dimly conscious that entirely fresh influences were at work within him . yet they seemed to him to have come really from himself . the few words that basil 's friend had said to him -- words spoken by chance , no doubt , and with wilful paradox in them-- had touched some secret chord that had never been touched before , but that he felt was now vibrating and throbbing to curious pulses .",3,"('minute', 'minute', 'minuto')",0
"when d’artagnan arrived in sight of the bare spot of ground which extended along the foot of the monastery , athos had been waiting about five minutes , and twelve o’clock was striking .",26,"('minute', 'minute', 'minuto')",0
""" a true englishman does n't joke when he is talking about so serious a thing as a wager , "" replied phileas fogg , solemnly . "" i will bet twenty thousand pounds against anyone who wishes that i will make the tour of the world in eighty days or less ; in nineteen hundred and twenty hours , or a hundred and fifteen thousand two hundred minutes . do you accept ? """,68,"('minute', 'minute', 'minuto')",0
"for a few minutes he remained absorbed in thought ; then again speaking,--",3,"('minute', 'instant', 'instante')",2
"even the papers were there , all prepared , and before laying in the printing - frame upon the negatives , it was sufficient to soak them for a few minutes in the solution of nitrate of silver .",30,"('minute', 'minute', 'minuto')",0
"in a few minutes , the settlers re - entered the house , where their influence soon restored to ayrton his moral and physical energy .",3,"('minute', 'instant', 'instante')",2
"i waited a few minutes . no professor came . never within my remembrance had he missed the important ceremonial of dinner . and yet what a good dinner it was ! there was parsley soup , an omelette of ham garnished with spiced sorrel , a fillet of veal with compote of prunes ; for dessert , crystallised fruit ; the whole washed down with sweet moselle .",4,"('minute', 'instant', 'instante')",2
""" i know it ; i do n't blame you . we start for dover and calais in ten minutes . """,19,"('minute', 'minute', 'minuto')",0
"but the orang had not touched the ground , when the snowy sheet arose and dispersed in the air in such innumerable flakes that the light of the sun was obscured for some minutes .",33,"('minute', 'minute', 'minuto')",0
"for a fare of twenty francs , the vehicle went down broadway to union square , took fourth ave . to its junction with bowery st . , turned into katrin st . and halted at pier 34 . there the katrin ferry transferred men , horses , and carriage to brooklyn , that great new york annex located on the left bank of the east river , and in a few minutes we arrived at the wharf next to which the abraham lincoln was vomiting torrents of black smoke from its two funnels .",72,"('minute', 'minute', 'minuto')",0
"i thought i had n't heard him right , but i could n't repeat my comment because the captain 's head had already disappeared into its metal covering . i finished harnessing myself , i felt an alpenstock being placed in my hand , and a few minutes later , after the usual procedures , we set foot on the floor of the atlantic , 300 meters down .",47,"('minute', 'minute', 'minuto')",0
"they took leave of each other , and in ten minutes , after having commended his friend to the cares of the hostess and bazin , d’artagnan was trotting along in the direction of amiens .",10,"('minute', 'minute', 'minuto')",0
"i followed him with one last burst of energy , and in a few minutes i had scaled the peak , which crowned the whole rocky mass by some ten meters .",14,"('minute', 'minute', 'minuto')",0
in a few minutes the animal appeared on the surface of the water .,3,"('minute', 'minute', 'minuto')",0
the carriage had been twenty minutes behind the time appointed .,5,"('minute', 'minute', 'minuto')",0
"the fishing did not take five minutes , for the crayfish were swarming in the creek .",6,"('minute', 'minute', 'minuto')",0
""" well , "" he said , after some minutes ' silence , "" it is strange ; but that sentence has penetrated my breast painfully .",9,"('minute', 'minute', 'minuto')",0
in a few minutes the three hunters were before a crackling fire .,3,"('minute', 'instant', 'instante')",2
""" the sea ! "" in a few minutes more , the whole western shore of the island lay extended before the eyes of the settlers .",8,"('minute', 'instant', 'instante')",2
"passepartout pulled out his big watch . "" twelve ! "" he exclaimed ; "" why , it 's only eight minutes before ten . """,21,"('minute', 'minute', 'minuto')",0
""" my watch ? a family watch , monsieur , which has come down from my great - grandfather ! it does n't vary five minutes in the year . it 's a perfect chronometer , look you . """,25,"('minute', 'minute', 'minuto')",0
"and the worthy fellow returned the watch to its fob with a defiant gesture . after a few minutes silence , fix resumed : "" you left london hastily , then ? """,18,"('minute', 'instant', 'instante')",2
at ten o'clock a halt of a few minutes was made .,8,"('minute', 'minute', 'minuto')",0
"a few minutes after , finding himself alone in the bows of the vessel , with the reporter , the engineer bent down and whispered,--",2,"('minute', 'instant', 'instante')",2
"the king therefore arose a minute after , and putting the money which lay before him into his pocket , the major part of which arose from his winnings , "" la vieuville , "" said he , "" take my place ; i must speak to monsieur de treville on an affair of importance .",5,"('minute', 'instant', 'instante')",2
"its fins set vertically , its propeller thrown in gear at the captain 's signal , the nautilus rose with lightning speed , shooting upward like an air balloon into the sky . vibrating resonantly , it knifed through the watery mass . not a single detail was visible . in four minutes it had cleared the four vertical leagues separating it from the surface of the ocean , and after emerging like a flying fish , it fell back into the sea , making the waves leap to prodigious heights .",52,"('minute', 'minute', 'minuto')",0
"ned land made his way to his post . the furnaces were urged into greater activity ; our propeller did forty - three revolutions per minute , and steam shot from the valves . heaving the log , we verified that the abraham lincoln was going at the rate of 18.5 miles per hour .",25,"('minute', 'minute', 'minutar')",1
"but a man , were he even a mercer , when he had talked for ten minutes with cardinal richelieu , is no longer the same man .",16,"('minute', 'minute', 'minuto')",0
""" now , gentlemen , "" said d’artagnan , "" go up to your room again ; and in ten minutes , i will answer for it , you shall have all you desire . """,20,"('minute', 'minute', 'minuto')",0
"after a walk of twenty minutes , cyrus harding and herbert were obliged to stop .",5,"('minute', 'minute', 'minuto')",0
"in a few minutes the settlers , seated under a clump of fine sea - pines , were devouring the provisions which neb produced from his bag .",3,"('minute', 'minute', 'minuto')",0
"he mused -- for ten minutes he held counsel with himself : he formed his resolve , and announced it-- "" enough ! all shall bolt out at once , like the bullet from the barrel .",5,"('minute', 'minute', 'minuto')",0
at the expiration of ten minutes felton came .,5,"('minute', 'minute', 'minuto')",0
in about seven or eight minutes top stopped in a glade surrounded with tall trees .,5,"('minute', 'minute', 'minuto')",0
