text,ind,sense,label
on this day the same work brought harding and the reporter to the workshop at the chimneys .,5,"('work', 'travail', 'tarea')",0
"there conseil 's work came to a halt . he did n't have time to finish off the class crustacea through an examination of its stomatopods , amphipods , homopods , isopods , trilobites , branchiopods , ostracods , and entomostraceans . and in order to complete his study of marine articulates , he needed to mention the class cirripedia , which contains water fleas and carp lice , plus the class annelida , which he would have divided without fail into tubifex worms and dorsibranchian worms . but having gone past the shallows of the strait of sicily , the nautilus resumed its usual deep - water speed . from then on , no more mollusks , no more zoophytes , no more articulates . just a few large fish sweeping by like shadows .",3,"('work', 'travail', 'trabajar')",1
the fine season passed away in the midst of the usual work .,11,"('work', 'travail', 'tarea')",0
""" certainly , harry . just touch the bell , and when parker comes i will tell him what you want . i have got to work up this background , so i will join you later on . do n't keep dorian too long . i have never been in better form for painting than i am to - day . this is going to be my masterpiece . it is my masterpiece as it stands . """,26,"('work', 'travailler', 'trabajar')",2
when this work was ended my uncle tore the paper from me and examined it attentively for a long time .,2,"('work', 'travail', 'trabajar')",1
""" you see , my friend , it 's an issue of the monster , the notorious narwhale . we 're going to rid the seas of it ! the author of a two - volume work , in quarto , on the mysteries of the great ocean depths has no excuse for not setting sail with commander farragut . it 's a glorious mission but also a dangerous one ! we do n't know where it will take us ! these beasts can be quite unpredictable ! but we 're going just the same ! we have a commander who 's game for anything ! """,36,"('work', 'ouvrage', 'obrar')",3
""" i am glad you appreciate my work at last , dorian , "" said the painter coldly when he had recovered from his surprise . "" i never thought you would . """,7,"('work', 'œuvre', 'obrar')",4
it worked and worked faster : i felt the pulses throb in my head and temples ; but for nearly an hour it worked in chaos ; and no result came of its efforts .,1,"('work', 'travailler', 'trabajar')",2
it worked and worked faster : i felt the pulses throb in my head and temples ; but for nearly an hour it worked in chaos ; and no result came of its efforts .,3,"('work', 'travailler', 'trabajar')",2
"before more carefully examining the interior features of this enormous cavern , and before deciding if it was the work of nature or humankind , i went over to captain nemo .",19,"('work', 'ouvrage', 'obrar')",3
"was this done on purpose ? or was it a mistake ? did he want to reduce us by famine ? this seemed like going rather too far ! what ! should martha and i be victims of a position of things in which we had not the smallest interest ? it was a fact that a few years before this , whilst my uncle was working at his great classification of minerals , he was forty - eight hours without eating , and all his household were obliged to share in this scientific fast . as for me , what i remember is , that i got severe cramps in my stomach , which hardly suited the constitution of a hungry , growing lad .",66,"('work', 'travailler', 'trabajar')",2
"my uncle went on working , his imagination went off rambling into the ideal world of combinations ; he was far away from earth , and really far away from earthly wants .",4,"('work', 'travailler', 'trabajar')",2
""" but it must not be forgotten that winter is drawing near , and that in severe frost wood is difficult to work .",22,"('work', 'travailler', 'trabajar')",2
"at the same time other work was actively continued , and soon all trace of devastation disappeared from the plateau of prospect heights .",5,"('work', 'travail', 'trabajo')",5
"during those nineteen days just mentioned , no unique incidents distinguished our voyage . i saw little of the captain . he was at work . in the library i often found books he had left open , especially books on natural history . he had thumbed through my work on the great ocean depths , and the margins were covered with his notes , which sometimes contradicted my theories and formulations . but the captain remained content with this method of refining my work , and he rarely discussed it with me . sometimes i heard melancholy sounds reverberating from the organ , which he played very expressively , but only at night in the midst of the most secretive darkness , while the nautilus slumbered in the wilderness of the ocean .",49,"('work', 'ouvrage', 'obrar')",3
"during those nineteen days just mentioned , no unique incidents distinguished our voyage . i saw little of the captain . he was at work . in the library i often found books he had left open , especially books on natural history . he had thumbed through my work on the great ocean depths , and the margins were covered with his notes , which sometimes contradicted my theories and formulations . but the captain remained content with this method of refining my work , and he rarely discussed it with me . sometimes i heard melancholy sounds reverberating from the organ , which he played very expressively , but only at night in the midst of the most secretive darkness , while the nautilus slumbered in the wilderness of the ocean .",84,"('work', 'travail', 'trabajar')",1
"nevertheless he was still sad and reserved , and joined more in the work than in the pleasures of his companions .",13,"('work', 'travail', 'tarea')",0
"during the following week they fixed the first of the stern timbers , but were then obliged to suspend work .",19,"('work', 'travail', 'trabajo')",5
"but when a severe frost succeeded this wet period , the wood , its fibers acquiring the hardness of iron , became extremely difficult to work , and about the 10th of june shipbuilding was obliged to be entirely discontinued .",25,"('work', 'travailler', 'trabajar')",2
"the colonists , warned by the engineer , left their work and gazed in silence at the summit of mount franklin .",10,"('work', 'travail', 'trabajo')",5
"moreover , its port was the last in the kingdom of france open to the english , and by closing it against england , our eternal enemy , the cardinal completed the work of joan of arc and the duc de guise .",32,"('work', 'oeuvre', 'obrar')",6
