text,ind,sense,label
""" what do you make of it , dr . mortimer ? you must allow that there is nothing supernatural about this , at any rate ? """,14,"('allow', 'convenir', 'reconocer')",0
""" now , allow me to finish what i have to tell you . i 've heard of you , professor aronnax . you , if not your companions , wo n't perhaps complain too much about the stroke of fate that has brought us together . among the books that make up my favorite reading , you 'll find the work you 've published on the great ocean depths . i 've pored over it . you 've taken your studies as far as terrestrial science can go . but you do n't know everything because you have n't seen everything . let me tell you , professor , you wo n't regret the time you spend aboard my vessel . you 're going to voyage through a land of wonders . stunned amazement will probably be your habitual state of mind . it will be a long while before you tire of the sights constantly before your eyes . i 'm going to make another underwater tour of the world-- perhaps my last , who knows?--and i 'll review everything i 've studied in the depths of these seas that i 've crossed so often , and you can be my fellow student . starting this very day , you 'll enter a new element , you 'll see what no human being has ever seen before-- since my men and i no longer count -- and thanks to me , you 're going to learn the ultimate secrets of our planet . """,3,"('allow', 'permettre', 'permítame')",1
""" pardon , my dear monsieur bonacieux , if i do n’t stand upon ceremony , "" said d’artagnan , "" but nothing makes one so thirsty as want of sleep . i am parched with thirst . allow me to take a glass of water in your apartment ; you know that is never refused among neighbors . """,38,"('allow', 'permettre', 'permitidme')",2
""" and now , professor aronnax , our own breakfast is ready . allow me to lead the way . """,13,"('allow', 'permettre', 'permítame')",1
"the level of the lake would , no doubt , be somewhat lowered by this fresh discharge of its waters , but cyrus harding had ascertained that the volume of water in the red creek was considerable enough to allow of the execution of this project .",39,"('allow', 'permettre', 'permitir')",3
"this awakening you have given me ; allow me , then , to enjoy it at my ease , "" and taking her hand , she drew her toward the armchair by the bedside .",7,"('allow', 'laisser', 'dejadme')",4
"it was therefore necessary to fix piles in the bed of the river so as to sustain the floor of the bridge and establish a pile - driver to act on the tops of these piles , which would thus form two arches and allow the bridge to support heavy loads .",44,"('allow', 'permettre', 'permitir')",3
"however , as a precautionary measure , pencroft did not as yet allow him complete liberty , rightly wishing to wait until the limits of the plateau should be settled by the projected works .",12,"('allow', 'laisser', 'dejar')",5
""" i understand , captain . nevertheless , allow me to inform you that by harvesting this very bay of vigo , you 're simply forestalling the efforts of a rival organization . """,8,"('allow', 'permettre', 'permítame')",1
""" the queen is my enemy , but is not yours , sire ; on the contrary , she is a devoted , submissive , and irreproachable wife . allow me , then , sire , to intercede for her with your majesty . """,29,"('allow', 'laisser', 'dejadme')",4
"the crater of snæfell resembled an inverted cone , the opening of which might be half a league in diameter . its depth appeared to be about two thousand feet . imagine the aspect of such a reservoir , brim full and running over with liquid fire amid the rolling thunder . the bottom of the funnel was about 250 feet in circuit , so that the gentle slope allowed its lower brim to be reached without much difficulty . involuntarily i compared the whole crater to an enormous erected mortar , and the comparison put me in a terrible fright .",69,"('allow', 'permettre', 'permitir')",3
"a narrow ridge , left bare by the retreat of the water , allowed them to approach it .",13,"('allow', 'permettre', 'permitir')",3
"the writer spoke of acute bodily illness — of a mental disorder which oppressed him — and of an earnest desire to see me , as his best and indeed his only personal friend , with a view of attempting , by the cheerfulness of my society , some alleviation of his malady . it was the manner in which all this , and much more , was said — it was the apparent heart that went with his request — which allowed me no room for hesitation ; and i accordingly obeyed forthwith what i still considered a very singular summons .",82,"('allow', 'permettre', 'permitir')",3
""" but allow me to tell you , monsieur , "" continued the citizen , "" that i am convinced that there is less love than politics in all this . """,2,"('allow', 'vouloir', 'permitir')",6
"this smile appeared to d’artagnan to be of bad augury . only , as our gascon was not easily intimidated -- or rather , thanks to a great pride natural to the men of his country , he did not allow one easily to see what was passing in his mind when that which was passing at all resembled fear -- he placed himself haughtily in front of messieurs the guards , and waited with his hand on his hip , in an attitude by no means deficient in majesty .",40,"('allow', 'laisser', 'dejar')",5
"allow me , then , to avoid dishonor by death ; let me take refuge in martyrdom .",0,"('allow', 'laisser', 'dejadme')",4
they were allowed to do it in their own way .,2,"('allow', 'laisser', 'arreglar')",7
"thus probably the pirate captain reasoned , and doubtless , like a prudent man , he wished to reconnoiter the locality before he allowed his men to venture there .",23,"('allow', 'engager', 'empeñar')",8
""" no , i do not hesitate ; god forbid ! but would it be just to allow me to go to a possible death without having given me at least something more than hope ? """,17,"('allow', 'laisser', 'dejarme')",9
""" i fear you are right , "" answered mr . erskine . "" i myself used to have literary ambitions , but i gave them up long ago . and now , my dear young friend , if you will allow me to call you so , may i ask if you really meant all that you said to us at lunch ? """,41,"('allow', 'permettre', 'permitir')",3
"the "" bonadventure , "" coasting as close as possible along the cliffs , did not discover even a projection which would allow the passengers to leave the deck .",22,"('allow', 'permettre', 'permitir')",3
"athos allowed the cardinal to finish his sentence completely , and bowed in sign of assent .",1,"('allow', 'laisser', 'dejar')",5
"the review over , the guards set forward alone on their march , the musketeers waiting for the king , which allowed porthos time to go and take a turn in his superb equipment in the rue aux ours .",21,"('allow', 'permettre', 'permitir')",3
"_ nov . _ 23.—my other work having now stood still , because of my making these tools , when they were finished i went on , and working every day , as my strength and time allowed , i spent eighteen days entirely in widening and deepening my cave , that it might hold my goods commodiously .",37,"('allow', 'permettre', 'permitir')",3
"the reporter never left the engineer except to hunt with herbert , for it would not have been prudent to allow the lad to ramble alone in the forest ; and it was very necessary to be on their guard .",20,"('allow', 'laisser', 'dejar')",5
""" allow me , then , to pass on , since it is not with me you have anything to do . """,1,"('allow', 'laisser', 'dejadme')",4
"d’artagnan placed his naked sword under his arm , allowed the duke and mme . bonacieux to take twenty steps ahead , and then followed them , ready to execute the instructions of the noble and elegant minister of charles i.",9,"('allow', 'laisser', 'dejar')",5
"the stranger , however , had seen nothing of his new dwelling , and he had allowed the settlers to work there without him , while he occupied himself on the plateau , wishing , doubtless , to put the finishing stroke to his work .",16,"('allow', 'laisser', 'dejar')",5
"i allowed adele to sit up much later than usual ; for she declared she could not possibly go to sleep while the doors kept opening and shutting below , and people bustling about .",1,"('allow', 'permettre', 'acostar')",10
"bazin set out the next day for tours , and was allowed eight days for performing his commission .",11,"('allow', 'avoir', 'tener')",11
"they had , besides , to look constantly to their own proper safety ; milady was a phantom which , when it had once appeared to people , did not allow them to sleep very quietly .",30,"('allow', 'laisser', 'dejar')",5
""" it must be allowed , "" said the reporter , after the inventory had been made , "" that the owner of this chest was a practical man !",4,"('allow', 'avouer', 'reconocer')",12
"only , to alleviate the tediousness of the duty , athos allowed him to take a loaf , two cutlets , and a bottle of wine .",11,"('allow', 'permettre', 'permitir')",3
""" well , admitting all your calculations to be quite correct , you must allow me to draw one rigid result therefrom . """,14,"('allow', 'permettre', 'permítame')",1
