text,ind,sense,label
""" all that i can tell you is , that it was not i , "" answered cyrus harding ; "" but it was there , and you have been able to judge of its incomparable power ! """,32,"('judge', 'juger', 'juzgar')",0
"but after all , "" resumed the abbess , "" monsieur cardinal has perhaps plausible motives for acting thus ; and though she has the look of an angel , we must not always judge people by the appearance . """,34,"('judge', 'juger', 'juzgar')",0
milady was then able to judge of the effect she had produced .,5,"('judge', 'juger', 'juzgar')",0
""" then i will say nothing , and you shall judge for yourself , sir . """,10,"('judge', 'juger', 'juzgar')",0
""" it is not for me to judge you , captain nemo , "" answered cyrus harding , "" at any rate as regards your past life .",7,"('judge', 'juger', 'juzgar')",0
"on leaving the convent he entered into the magistracy , became president on the place of his uncle , embraced the cardinal ’s party , which did not prove want of sagacity , became chancellor , served his eminence with zeal in his hatred against the queen - mother and his vengeance against anne of austria , stimulated the judges in the affair of calais , encouraged the attempts of m. de laffemas , chief gamekeeper of france ; then , at length , invested with the entire confidence of the cardinal -- a confidence which he had so well earned -- he received the singular commission for the execution of which he presented himself in the queen ’s apartments .",59,"('judge', 'juge', 'juez')",1
"i stood there until six o'clock in the morning , captain nemo never seeming to notice me . the vessel lay a mile and a half off , and with the first glimmers of daylight , it resumed its cannonade . the time could n't be far away when the nautilus would attack its adversary , and my companions and i would leave forever this man i dared not judge .",69,"('judge', 'juger', 'juzgar')",0
"this treatment put candide out of all patience ; it is true , he had suffered misfortunes a thousand times more grievous , but the cool insolence of the judge , and the villainy of the skipper raised his choler and threw him into a deep melancholy .",29,"('judge', 'juge', 'juez')",1
"in an instant all the strength of mind of this creature , though drawn from the most vigorous sources , abandoned her ; she sank into a large easy chair , with her arms crossed , her head lowered , and expecting every instant to see a judge enter to interrogate her .",47,"('judge', 'juge', 'juez')",1
"it is one of those errors which some admire , others blame ; which god alone can judge .",17,"('judge', 'juger', 'juzgar')",0
""" i judged by your countenance , sir , which was troubled when you said the suggestion had returned upon you . i feel sure it will work you more misery if you listen to it . """,2,"('judge', 'juger', 'juzgar')",0
"d’artagnan , mute with anger and anxiety , took a seat in the threatening attitude of a judge .",17,"('judge', 'juge', 'juez')",1
""" do you believe , then , that at the day of the last judgment god will separate blind executioners from iniquitous judges ? you are not willing that i should kill my body , and you make yourself the agent of him who would kill my soul . """,22,"('judge', 'juge', 'juez')",1
""" your eminence will judge : the ball of madame the constable ; the night at the louvre ; the evening at amiens ; the arrest of montague ; the letter of madame de chevreuse . """,4,"('judge', 'juger', 'juzgar')",0
"spilett remained in granite house with herbert and pencroft , while cyrus harding , accompanied by neb , proceeded to judge for himself of the extent of the disaster .",20,"('judge', 'juger', 'juzgar')",0
""" quarters which appear to be filled with rocks , "" added herbert , "" if we judge by what we saw on the south coast of shark gulf . """,17,"('judge', 'juger', 'juzgar')",0
d’artagnan obeyed ; for athos had the solemn voice and the powerful gesture of a judge sent by the lord himself .,15,"('judge', 'juge', 'juez')",1
""" i suppose , "" thought i , "" judging from the plainness of the servant and carriage , mrs . fairfax is not a very dashing person : so much the better ; i never lived amongst fine people but once , and i was very miserable with them .",9,"('judge', 'juger', 'juzgar')",0
""" come , sir , come ! "" cried frankland , rushing upstairs . "" you will see with your own eyes and judge for yourself . """,23,"('judge', 'juger', 'juzgar')",0
""" and how did the thing happen ? let us see , for you know , my dear captain , a judge must hear both sides . """,21,"('judge', 'juge', 'juez')",1
"the judge gave me my liberty on condition he should succeed the doctor . however , i was soon supplanted by a rival , turned off without a farthing , and obliged to continue the abominable trade which you men think so pleasing , but which to us unhappy creatures is the most dreadful of all sufferings .",1,"('judge', 'juge', 'juez')",1
"if we accept the hypotheses of the microbiologist ehrenberg-- who believes that these underwater depths are lit up by phosphorescent organisms -- nature has certainly saved one of her most prodigious sights for residents of the sea , and i could judge for myself from the thousandfold play of the light . on both sides i had windows opening over these unexplored depths . the darkness in the lounge enhanced the brightness outside , and we stared as if this clear glass were the window of an immense aquarium .",41,"('judge', 'juger', 'juzgar')",0
""" messieurs porthos and aramis , "" repeated athos , "" you who are her judges , what is the sentence you pronounce upon this woman ? """,15,"('judge', 'juge', 'juez')",1
"milady uttered a frightful shriek , and dragged herself along several paces upon her knees toward her judges .",17,"('judge', 'juge', 'juez')",1
""" the executioner may kill , without being on that account an assassin , "" said the man in the red cloak , rapping upon his immense sword . "" this is the last judge ; that is all . nachrichter , as say our neighbors , the germans . """,34,"('judge', 'juge', 'juez')",1
""" i should not wonder if he was quite right there . but , on the other hand , judging from their appearance , most of them can not be at all expensive . """,19,"('judge', 'juger', 'juzgar')",0
""" if i am guilty , if i have committed the crimes you accuse me of , "" shrieked milady , "" take me before a tribunal . you are not judges !",31,"('judge', 'juge', 'juez')",1
"wood and briggs , look at the difference ! compare these clear eyes with the red balls yonder -- this face with that mask -- this form with that bulk ; then judge me , priest of the gospel and man of the law , and remember with what judgment ye judge ye shall be judged !",55,"('judge', 'juger', 'juzgar')",0
""" here , "" said he , "" is the price of the execution , that it may be plain we act as judges . """,23,"('judge', 'juge', 'juez')",1
"i will take him for judge in his own cause , monsieur , and will believe what he will say . """,5,"('judge', 'juge', 'juez')",1
