text,ind,sense,label
""" you had better go home and put that pistol away , or you may get into trouble , "" said dorian , turning on his heel and going slowly down the street .",29,"('slowly', 'doucement', 'lentamente')",0
"but at the same time , it was also evident that the balloon was again slowly descending with a regular movement .",15,"('slowly', 'lentement', 'lentamente')",1
"the gentleman raised his eyes slowly from the nag to his cavalier , as if he required some time to ascertain whether it could be to him that such strange reproaches were addressed ; then , when he could not possibly entertain any doubt of the matter , his eyebrows slightly bent , and with an accent of irony and insolence impossible to be described , he replied to d’artagnan , "" i was not speaking to you , sir . """,5,"('slowly', 'lentement', 'lentamente')",1
"so reasoned the detective , while the hours crept by all too slowly . he did not know what to do . sometimes he was tempted to tell aouda all ; but he could not doubt how the young woman would receive his confidences . what course should he take ? he thought of pursuing fogg across the vast white plains ; it did not seem impossible that he might overtake him . footsteps were easily printed on the snow ! but soon , under a new sheet , every imprint would be effaced .",12,"('slowly', 'lentement', 'lentamente')",1
"as the dawn was just breaking , he found himself close to covent garden . the darkness lifted , and , flushed with faint fires , the sky hollowed itself into a perfect pearl . huge carts filled with nodding lilies rumbled slowly down the polished empty street . the air was heavy with the perfume of the flowers , and their beauty seemed to bring him an anodyne for his pain . he followed into the market and watched the men unloading their waggons . a white - smocked carter offered him some cherries . he thanked him , wondered why he refused to accept any money for them , and began to eat them listlessly . they had been plucked at midnight , and the coldness of the moon had entered into them .",42,"('slowly', 'doucement', 'lentamente')",0
all these ideas and a thousand others assaulted me at the same time . in these strange circumstances the scope for conjecture was unlimited . i felt an unbearable queasiness . this day of waiting seemed endless . the hours struck too slowly to keep up with my impatience .,42,"('slowly', 'lentement', 'lentamente')",1
"milady put him from her slowly with her hand , while drawing him nearer with her look ; but felton , in his turn , embraced her more closely , imploring her like a divinity .",5,"('slowly', 'lentement', 'lentamente')",1
"meanwhile the ballast tanks filled with water and the nautilus sank slowly . at a depth of 1,000 feet , it stopped . its propeller churned the waves and it headed due north at a speed of fifteen miles per hour . near the afternoon it was already cruising under the immense frozen carapace of the ice bank .",11,"('slowly', 'lentement', 'lentamente')",1
""" yes , of course , "" answered lord henry , sinking into a chair and slowly pulling off his yellow gloves . "" it is dreadful , from one point of view , but it was not your fault . tell me , did you go behind and see her , after the play was over ? """,16,"('slowly', 'lentement', 'lentamente')",1
"the enormous vessel settled slowly . following it down , the nautilus kept watch on its every movement . suddenly there was an eruption . the air compressed inside the craft sent its decks flying , as if the powder stores had been ignited . the thrust of the waters was so great , the nautilus swerved away .",4,"('slowly', 'lentement', 'lentamente')",1
"the king took it with a trembling hand , looked for the address , which was wanting , became very pale , opened it slowly , then seeing by the first words that it was addressed to the king of spain , he read it rapidly .",24,"('slowly', 'lentement', 'lentamente')",1
"the stranger advanced slowly , and as he advanced , after entering into the circle of light projected by the lamp , milady involuntarily drew back .",3,"('slowly', 'lentement', 'lentamente')",1
"we had been sauntering slowly down regent street during this conversation , and dr . mortimer , with his companion , had long vanished in front of us .",4,"('slowly', 'lentement', 'lentamente')",1
"she was seated . lord de winter took a chair , drew it toward her , and sat down close beside her . then taking a paper out of his pocket , he unfolded it slowly .",35,"('slowly', 'lentement', 'lentamente')",1
the cart advanced slowly under pencroft 's guidance .,3,"('slowly', 'lentement', 'lentamente')",1
"herbert and pencroft speaking little , for the difficulties of the way were great , advanced very slowly , and after walking for an hour they had scarcely gone more than a mile .",17,"('slowly', 'lentement', 'lentamente')",1
"captain nemo went out . hissing sounds soon told me that water was being admitted into the ballast tanks . the nautilus slowly settled and rested on the icy bottom at a depth of 350 meters , the depth at which the lower shelf of ice lay submerged .",22,"('slowly', 'lentement', 'lentamente')",1
"felton began to descend the ladder slowly , step by step .",6,"('slowly', 'lentement', 'lentamente')",1
"however , a few instants after she had finished her religious song , milady thought she heard a profound sigh . then the same steps she had heard approach slowly withdrew , as if with regret .",29,"('slowly', 'lentement', 'lentamente')",1
""" you are accused of high treason , "" said the cardinal , slowly .",13,"('slowly', 'lentement', 'lentamente')",1
"the dormouse slowly opened his eyes . ' i was n't asleep , ' he said in a hoarse , feeble voice : ' i heard every word you fellows were saying . '",2,"('slowly', 'lentement', 'lentamente')",1
