text,ind,sense,label
""" when once i had pressed the frail shoulder , something new -- a fresh sap and sense -- stole into my frame .",5,"('press', 'presser', 'apoyar')",0
"the engineer extended his hand to his companions , who pressed it warmly .",10,"('press', 'presser', 'estrechar')",1
""" yes , count , "" said milady , in her softest voice , and pressing his hand in her own , "" i am happy in the love which your looks and your words have expressed to me every time we have met .",15,"('press', 'serrer', 'apretar')",2
"then , collecting all her strength , she took the head of the young man between her hands , looked at him for an instant as if her whole soul passed into that look , and with a sobbing cry pressed her lips to his .",40,"('press', 'appuyer', 'apoyar')",3
"fix , without saying a word , looked at mr . fogg , and it would have been difficult to analyse the thoughts which struggled within him . as for aouda , she took her protector 's hand and pressed it in her own , too much moved to speak .",39,"('press', 'serrer', 'estrechar')",4
d’artagnan pressed nothing but a corpse in his arms .,1,"('press', 'serrer', 'estrechar')",4
""" well , then , we will live and die together ! "" cried he , pressing his lips to those of the prisoner .",16,"('press', 'appuyer', 'apoyar')",3
"i pressed my lips to his once brilliant and now rayless eyes -- i swept his hair from his brow , and kissed that too .",1,"('press', 'presser', 'poner')",5
""" fifty - five thousand ! "" answered fix , pressing his companion 's hand .",10,"('press', 'serrer', 'estrechar')",4
"meanwhile the king , who , with more reason than the cardinal , showed his hatred for buckingham , although scarcely arrived was in such a haste to meet the enemy that he commanded every disposition to be made to drive the english from the isle of re , and afterward to press the siege of la rochelle ; but notwithstanding his earnest wish , he was delayed by the dissensions which broke out between mm bassompierre and schomberg , against the duc d’angouleme .",52,"('press', 'presser', 'apresurar')",6
"m de treville received him as if he had seen him that same morning ; only , when pressing his hand a little more warmly than usual , he informed him that the company of dessessart was on duty at the louvre , and that he might repair at once to his post .",18,"('press', 'serrer', 'apretándole')",7
""" in truth , my young friend , you will act rightly , "" said the gentleman , pressing the gascon ’s hand with an affection almost paternal ; "" and god grant that this woman , who has scarcely entered into your life , may not leave a terrible trace in it ! """,18,"('press', 'serrer', 'apretar')",2
"several times he pressed gideon spilett , but the latter , fearing , with good reason , that herbert 's wounds , half healed , might reopen on the way , did not give the order to start .",3,"('press', 'presser', 'instar')",8
""" decidedly , you are a brave fellow , "" said athos , pressing the young man ’s hand .",13,"('press', 'serrer', 'apretar')",2
""" or rather you insult me , "" continued she , pressing with her stiffened hands the two arms of her easy chair , and raising herself upon her wrists .",11,"('press', 'presser', 'apretar')",9
the young man pressed her to his heart .,3,"('press', 'presser', 'apretar')",9
"the captain pressed an electric bell three times . the pumps began to expel water from the ballast tanks ; on the pressure gauge , a needle marked the decreasing pressures that indicated the nautilus 's upward progress ; then the needle stopped .",2,"('press', 'presser', 'pulsar')",10
""" poor dear monsieur d’artagnan , "" said kitty , in a voice full of compassion , and pressing anew the young man ’s hand .",18,"('press', 'serrer', 'apretar')",2
""" ah ! "" cried aouda , pressing his hand to her heart .",7,"('press', 'porter', 'llevar')",11
""" think of the offense you have committed toward me , madame ! it remains here ! "" said porthos , placing his hand on his heart , and pressing it strongly .",29,"('press', 'appuyer', 'apretar')",12
"at that moment , if he did not share our natural emotion , at least his countenance expanded in a manner very unusual with him , and while with the ends of his fingers he lightly pressed our hands , i believe he smiled .",36,"('press', 'presser', 'estrechar')",1
""" well ! "" said the reporter , pressing the sailor 's hand .",8,"('press', 'serrer', 'oprimir')",13
""" well ! "" resumed mme . bonacieux , in a voice almost caressing , and pressing the hand of d’artagnan , who had not relinquished hers , "" well : i will not say as much as you do ; what is lost for today may not be lost forever .",16,"('press', 'serrer', 'estrechar')",4
"the engineer constructed a press , with which to extract the mucilaginous juice mingled with the fecula , and he obtained a large quantity of flour , which neb soon transformed into cakes and puddings .",4,"('press', 'presse', 'prensar')",14
"there was a stifled groan and the horrible sound of some one choking with blood . three times the outstretched arms shot up convulsively , waving grotesque , stiff - fingered hands in the air . he stabbed him twice more , but the man did not move . something began to trickle on the floor . he waited for a moment , still pressing the head down . then he threw the knife on the table , and listened .",64,"('press', 'appuyer', 'apretar')",12
"and without waiting for the answer of the newcomer to this proof of affection , m. de treville seized his right hand and pressed it with all his might , without perceiving that athos , whatever might be his self - command , allowed a slight murmur of pain to escape him , and if possible , grew paler than he was before .",23,"('press', 'serrer', 'apretar')",2
"electric wires linked the pilothouse with the engine room , and from this cabin the captain could simultaneously signal heading and speed to his nautilus . he pressed a metal button and at once the propeller slowed down significantly .",27,"('press', 'presser', 'oprimir')",15
the stranger pressed his hand over his eyes .,2,"('press', 'passer', 'pasar')",16
"every one , wrapped up in his own reflections , pressed forward .",10,"('press', 'presser', 'apresurar')",6
""" and you will add to them this knife , "" said the duke , pressing the hand of laporte .",15,"('press', 'serrer', 'apretar')",2
"candide had , in truth , no great inclination to marry miss cunegund ; but the extreme impertinence of the baron determined him to conclude the match ; and cunegund pressed him so warmly , that he could not recant .",30,"('press', 'presser', 'apretar')",9
"he recognized neb and spilett , then his other two companions , and his hand slightly pressed theirs .",16,"('press', 'presser', 'estrechar')",1
