text,ind,sense,label
the first day of the voyage was not marked by any incident .,8,"('mark', 'marquer', 'ocurrir')",0
"the thermometer marked -12 degrees centigrade , and a fresh breeze left a sharp nip in the air . ice floes were increasing over the open water . the sea was starting to congeal everywhere . numerous blackish patches were spreading over its surface , announcing the imminent formation of fresh ice . obviously this southernmost basin froze over during its six - month winter and became utterly inaccessible . what happened to the whales during this period ? no doubt they went beneath the ice bank to find more feasible seas . as for seals and walruses , they were accustomed to living in the harshest climates and stayed on in these icy waterways . these animals know by instinct how to gouge holes in the ice fields and keep them continually open ; they go to these holes to breathe . once the birds have migrated northward to escape the cold , these marine mammals remain as sole lords of the polar continent .",2,"('mark', 'marquer', 'marcar')",1
"with his subtle smile , lord henry watched him . he knew the precise psychological moment when to say nothing . he felt intensely interested . he was amazed at the sudden impression that his words had produced , and , remembering a book that he had read when he was sixteen , a book which had revealed to him much that he had not known before , he wondered whether dorian gray was passing through a similar experience . he had merely shot an arrow into the air . had it hit the mark ? how fascinating the lad was !",94,"('mark', 'but', 'blanco')",2
"cyrus harding , during breakfast , which neb had hastened to prepare , as the reporter , herbert , and pencroft were dying of hunger , heard in detail all the incidents which had marked the voyage of exploration to the islet .",34,"('mark', 'marquer', 'señalar')",3
""" but the thermometer marks fifty - eight degrees ! "" observed gideon spilett .",4,"('mark', 'marque', 'marcar')",4
"the exploration , therefore , continued , and was usefully marked by a discovery which herbert made of a tree whose fruit was edible .",10,"('mark', 'marquer', 'señalar')",3
"an hour after , the henrietta passed the lighthouse which marks the entrance of the hudson , turned the point of sandy hook , and put to sea . during the day she skirted long island , passed fire island , and directed her course rapidly eastward .",10,"('mark', 'marque', 'marcar')",4
"no animal had fallen into them , and yet the footprints in the neighborhood were very numerous , among others , certain very clear marks of claws .",24,"('mark', 'marque', 'marcar')",4
their return was marked by a fortunate incident ; the engineer discovered a substance which replaced tinder .,3,"('mark', 'marquer', 'señalar')",3
"according to the engineer 's calculation , the mercurial column of a fahrenheit thermometer would not have marked less than eight degrees below zero , and this intense cold , rendered still more painful by a sharp gale , lasted for several days .",17,"('mark', 'marquer', 'marcar')",1
for some while the voyage of the abraham lincoln was marked by no incident . but one circumstance arose that displayed ned land 's marvelous skills and showed just how much confidence we could place in him .,10,"('mark', 'marquer', 'marcar')",1
he carefully marked the place with a little stick .,2,"('mark', 'marquer', 'marcar')",1
"he frowned , and tearing the paper in two , went across the room and flung the pieces away . how ugly it all was ! and how horribly real ugliness made things ! he felt a little annoyed with lord henry for having sent him the report . and it was certainly stupid of him to have marked it with red pencil . victor might have read it . the man knew more than enough english for that .",58,"('mark', 'marquer', 'señalar')",3
"the liquid column had indeed disappeared , to give place to dense and still boiling eruptive matter of all kinds . the temperature was becoming unbearable . a thermometer exposed to this atmosphere would have marked 150 ° . the perspiration streamed from my body . but for the rapidity of our ascent we should have been suffocated .",35,"('mark', 'marquer', 'marcar')",1
"the engineer did so . the pressure gauge marked ten atmospheres . but no doubt the cetacean itself had "" warmed up , "" because without the least trouble , it also did 19.3 .",8,"('mark', 'marquer', 'marcar')",1
"and passepartout 's famous family watch , which had always kept london time , would have betrayed this fact , if it had marked the days as well as the hours and the minutes !",23,"('mark', 'marquer', 'marcar')",1
"the reporter held his chronometer in his hand , ready to tell the hour which it marked when the shadow would be at its shortest .",16,"('mark', 'marquer', 'marcar')",1
"_ note_.—i soon neglected my keeping sundays ; for , omitting my mark for them on my post , i forgot which was which .",12,"('mark', 'marque', 'marcar')",4
