text,ind,sense,label
"she appeared to be in ecstasy , and did not pay the least attention to what was going on around her .",10,"('pay', 'faire', 'prestar')",0
he saw that the duke was searching for a means of making him accept something and the idea that the blood of his friends and himself was about to be paid for with english gold was strangely repugnant to him .,30,"('pay', 'payer', 'pagar')",1
"i took him to the rue payenne , to exactly the same spot where , a year before , at the very same hour , he had paid me the compliment i have related to you .",27,"('pay', 'faire', 'hacer')",2
but the colonists were too much occupied with their task to pay any attention to even the most formidable of these animals .,11,"('pay', 'faire', 'prestar')",0
"but , as we have said , d’artagnan paid no attention to this persistence of poor kitty .",8,"('pay', 'faire', 'prestar')",0
"the magistrate began with fining him ten thousand piastres for his petulance , and then listened very patiently to what he had to say , promised to examine into the affair on the skipper 's return , and ordered him to pay ten thousand piastres more for the fees of the court .",41,"('pay', 'payer', 'pagar')",1
my uncle paid without a remark : a man who is starting for the centre of the earth need not be particular about a few rix dollars .,2,"('pay', 'payer', 'pagar')",1
""" pay him , booby ! "" cried the stranger to his servant , without checking the speed of his horse ; and the man , after throwing two or three silver pieces at the foot of mine host , galloped after his master .",1,"('pay', 'payer', 'pagar')",1
"but when the time came to pay for his rosemary , this oil , and the wine , the only expense the master had incurred , as he had preserved a strict abstinence -- while on the contrary , the yellow horse , by the account of the hostler at least , had eaten three times as much as a horse of his size could reasonably supposed to have done -- d’artagnan found nothing in his pocket but his little old velvet purse with the eleven crowns it contained ; for as to the letter addressed to m. de treville , it had disappeared .",6,"('pay', 'payer', 'pagar')",1
""" well , but whatever expenses he may have incurred , i am sure he is in a condition to pay them . """,20,"('pay', 'payer', 'pagar')",1
"i recollect . "" "" then i paid the host six . """,7,"('pay', 'payer', 'pagar')",1
""" no , for porthos will pay you . """,6,"('pay', 'payer', 'pagar')",1
""" yes , "" murmured lord henry , settling his button - hole in his coat ; "" and when they grow older they know it . but i do n't want money . it is only people who pay their bills who want that , uncle george , and i never pay mine . credit is the capital of a younger son , and one lives charmingly upon it . besides , i always deal with dartmoor 's tradesmen , and consequently they never bother me . what i want is information : not useful information , of course ; useless information . """,39,"('pay', 'payer', 'pagar')",1
""" ah , monseigneur , how dearly have i paid for that fault , unhappy wretch as i am ! """,9,"('pay', 'payer', 'pagar')",1
"it would clearly have been to the master 's advantage to carry his passengers to yokohama , since he was paid a certain sum per day ; but he would have been rash to attempt such a voyage , and it was imprudent even to attempt to reach shanghai . but john bunsby believed in the tankadere , which rode on the waves like a seagull ; and perhaps he was not wrong .",20,"('pay', 'payer', 'pagar')",1
""" money , sir ! "" said one of the blues to him , "" young persons of your appearance and merit never pay anything ; why , are not you five feet five inches high ? """,23,"('pay', 'payer', 'pagar')",1
""" infinitely rich , sir , and without any trouble , i could pay off the ten - billion - franc french national debt ! """,13,"('pay', 'payer', 'pagar')",1
""" bah ! be satisfied , "" said d’artagnan , laughing , "" porthos will pay you with the money of the duchess coquenard . """,15,"('pay', 'payer', 'pagar')",1
""" it ’s true , though , "" said porthos ; "" and the proof is that i paid twelve pistoles for it . """,18,"('pay', 'payer', 'pagar')",1
"and as it is three months since you have been here , and though , distracted as you must be in your important occupations , you have forgotten to pay me my rent -- as , i say , i have not tormented you a single instant , i thought you would appreciate my delicacy . """,29,"('pay', 'payer', 'pagar')",1
"politeness requires us to go at least to pay a visit . """,8,"('pay', 'faire', 'hacer')",2
"athos went down to pay the reckoning , while d’artagnan and planchet stood at the street door . the host was in a lower and back room , to which athos was requested to go .",4,"('pay', 'payer', 'pagar')",1
