text,ind,sense,label
"yet they felt that the true test of any juliet is the balcony scene of the second act . they waited for that . if she failed there , there was nothing in her .",17,"('act', 'acte', 'acto')",0
"but after all , "" resumed the abbess , "" monsieur cardinal has perhaps plausible motives for acting thus ; and though she has the look of an angel , we must not always judge people by the appearance . """,17,"('act', 'agir', 'actuar')",1
"was it he , who as everything leads us to believe , saved you from the waves , and that under circumstances in which any one else would not have been able to act ?",33,"('act', 'agir', 'obrar')",2
"a few moments afterwards the footlights flared up and the curtain rose on the third act . dorian gray went back to his seat . he looked pale , and proud , and indifferent . the play dragged on , and seemed interminable . half of the audience went out , tramping in heavy boots and laughing . the whole thing was a fiasco . the last act was played to almost empty benches . the curtain went down on a titter and some groans .",15,"('act', 'acte', 'acto')",0
"a few moments afterwards the footlights flared up and the curtain rose on the third act . dorian gray went back to his seat . he looked pale , and proud , and indifferent . the play dragged on , and seemed interminable . half of the audience went out , tramping in heavy boots and laughing . the whole thing was a fiasco . the last act was played to almost empty benches . the curtain went down on a titter and some groans .",67,"('act', 'acte', 'acto')",0
"when he entered , she looked at him , and an expression of infinite joy came over her . "" how badly i acted to - night , dorian ! "" she cried .",23,"('act', 'jouer', 'actuar')",3
"he shrugged his shoulders . "" you are ill , i suppose . when you are ill you should n't act . you make yourself ridiculous . my friends were bored . i was bored . """,20,"('act', 'jouer', 'actuar')",3
"the girl grew white , and trembled . she clenched her hands together , and her voice seemed to catch in her throat . "" you are not serious , dorian ? "" she murmured . "" you are acting . """,39,"('act', 'jouer', 'actuar')",3
""" ah , monsieur , "" interrupted aramis , "" permit me to observe to you that you have not acted in this affair as a gallant man ought . """,20,"('act', 'agir', 'obrar')",2
""" i would have no mercy , mr . rochester , if you supplicated for it with an eye like that . while you looked so , i should be certain that whatever charter you might grant under coercion , your first act , when released , would be to violate its conditions . """,42,"('act', 'acte', 'acto')",0
""" ah , "" said he , "" here we are , at the last act of the tragedy . you see , felton , the drama has gone through all the phases i named ; but be easy , no blood will flow . """,15,"('act', 'acte', 'acto')",0
"it was therefore necessary to fix piles in the bed of the river so as to sustain the floor of the bridge and establish a pile - driver to act on the tops of these piles , which would thus form two arches and allow the bridge to support heavy loads .",29,"('act', 'agir', 'operar')",4
""" right , "" i said . "" hence a timely warning to those investors would be an act of charity . yet who knows if it would be well received ? usually what gamblers regret the most is n't the loss of their money so much as the loss of their insane hopes . but ultimately i feel less sorry for them than for the thousands of unfortunate people who would have benefited from a fair distribution of this wealth , whereas now it will be of no help to them ! """,18,"('act', 'acte', 'acto')",0
""" and before hunting them mercilessly , you would not wait until they had committed some fresh act of hostility against us ? """,17,"('act', 'acte', 'acto')",0
""" it is thus i will always treat my enemies and yours , duke , however high they may be placed , and whatever peril i may incur in acting severely toward them . """,29,"('act', 'agir', 'actuar')",1
the nitro - glycerine had indeed acted powerfully .,6,"('act', 'agir', 'obrar')",2
""" by thunder , sir ! "" ned land exclaimed . "" there you go , talking like a naturalist , but meantime i 'll be acting like a baker ! conseil , harvest some of this fruit to take with us when we go back . """,26,"('act', 'agir', 'actuar')",1
"however , as porthos had first found an idea , and had thought of it earnestly afterward , he was the first to act .",23,"('act', 'agir', 'actuar')",1
"he knew her well enough in all cases to know that , whether acting for or against him , as a friend or an enemy , she would not remain motionless without great impediments ; but whence did these impediments arise ?",13,"('act', 'agir', 'actuar')",1
""" i think that we should act with caution , "" said the reporter .",6,"('act', 'agir', 'obrar')",2
""" by calculating it . master is familiar with the ship 's capacity , hence the amount of air it contains ; on the other hand , master knows how much air each man consumes in the act of breathing , and he can compare this data with the fact that the nautilus must rise to the surface every twenty - four hours . . . """,37,"('act', 'acte', 'acto')",0
""" they will promise everything for the sake of the money , and on the road fear will prevent them from acting .",21,"('act', 'agir', 'actuar')",1
"sir francis cromarty took mr . fogg aside , and begged him to reflect before he went any further ; to which that gentleman replied that he was not in the habit of acting rashly , that a bet of twenty thousand pounds was at stake , that the elephant was absolutely necessary to him , and that he would secure him if he had to pay twenty times his value . returning to the indian , whose small , sharp eyes , glistening with avarice , betrayed that with him it was only a question of how great a price he could obtain . mr . fogg offered first twelve hundred , then fifteen hundred , eighteen hundred , two thousand pounds . passepartout , usually so rubicund , was fairly white with suspense .",33,"('act', 'agir', 'obrar')",2
"the reporter and his companion had judged it best to abandon the post at the mercy , from which they could do nothing against the ship , and they had acted wisely .",30,"('act', 'agir', 'obrar')",2
""" not eight , harry , please . half - past six . we must be there before the curtain rises . you must see her in the first act , where she meets romeo . """,29,"('act', 'acte', 'acto')",0
""" that is foreseen , "" replied mr . fogg . "" i think we must wait till night before acting . """,20,"('act', 'agir', 'obrar')",2
"felton , my lad , did you not perceive that you were taken for a novice , and that the first act was being performed of a comedy of which we shall doubtless have the pleasure of following out all the developments ? """,21,"('act', 'acte', 'acto')",0
""" in that case , my brave lieutenant , let us leave milady to find out something else , and go to supper ; but be easy ! she has a fruitful imagination , and the second act of the comedy will not delay its steps after the first . """,37,"('act', 'acte', 'acto')",0
""" in a few minutes it will be quite dark , "" whispered spilett in the sailor 's ear , "" then will be the time to act . """,27,"('act', 'agir', 'operar')",4
""" you are right , mr . jackson , "" replied buckingham . "" he will say , in that case , to the king that i am determined on war , and that this measure is my first act of hostility against france . """,39,"('act', 'acte', 'acto')",0
"he finally resolved , moreover , before acting more positively , to question passepartout . it would not be difficult to make him talk ; and , as there was no time to lose , fix prepared to make himself known . it was now the 30th of october , and on the following day the rangoon was due at singapore .",7,"('act', 'agir', 'obrar')",2
""" let such circumstances come , mr . land , and we 'll see . but until then , i beg you to control your impatience . we need to act shrewdly , and your flare - ups wo n't give rise to any promising opportunities . so swear to me that you 'll accept our situation without throwing a tantrum over it . """,30,"('act', 'agir', 'actuar')",1
