text,ind,sense,label
"phileas fogg , by this resolution , inevitably sacrificed himself ; he pronounced his own doom . the delay of a single day would make him lose the steamer at new york , and his bet would be certainly lost . but as he thought , "" it is my duty , "" he did not hesitate .",50,"('duty', 'devoir', 'deber')",0
""" pencroft , "" answered cyrus harding , "" we must do our duty to the last ! """,13,"('duty', 'devoir', 'deber')",0
"milady knew she might be watched , so she continued her prayers to the end ; and it appeared to her that the soldier who was on duty at her door did not march with the same step , and seemed to listen .",27,"('duty', 'sentinelle', 'centinela')",1
""" i believe the queen to have too high a sense of her duty , sire . """,13,"('duty', 'devoir', 'deber')",0
""" nobody here , "" returned the other , "" has a right to teach me my duty . """,17,"('duty', 'devoir', 'deber')",0
"the matter enters completely into the duties of the post . """,6,"('duty', 'devoir', 'deber')",0
"it however likewise appeared that the soldier on duty -- a zealous catholic , no doubt -- shook off the charm , for through the door he called : "" hold your tongue , madame !",8,"('duty', 'sentinelle', 'centinela')",1
"people are afraid of themselves , nowadays . they have forgotten the highest of all duties , the duty that one owes to one 's self . of course , they are charitable . they feed the hungry and clothe the beggar . but their own souls starve , and are naked . courage has gone out of our race . perhaps we never really had it . the terror of society , which is the basis of morals , the terror of god , which is the secret of religion -- these are the two things that govern us . and yet-- """,15,"('duty', 'devoir', 'deber')",0
""" and i shall die in the performance of my duty . """,10,"('duty', 'devoir', 'deber')",0
""" that is more than your duty . """,6,"('duty', 'devoir', 'deber')",0
""" i have more than my duty to do , "" replied ayrton .",6,"('duty', 'devoir', 'deber')",0
"the abbess introduced them to each other . when this formality was ended , as her duties called her to chapel , she left the two young women alone .",16,"('duty', 'devoir', 'deber')",0
"m de treville received him as if he had seen him that same morning ; only , when pressing his hand a little more warmly than usual , he informed him that the company of dessessart was on duty at the louvre , and that he might repair at once to his post .",38,"('duty', 'garde', 'guardia')",2
""" and now , "" said cyrus harding , as he ended his recital , "" a duty remains for us to perform .",17,"('duty', 'devoir', 'deber')",0
my duty will be to develop these germs : surely i shall find some happiness in discharging that office .,1,"('duty', 'devoir', 'deber')",0
"d’artagnan , although he was not a musketeer , performed the duty of one with remarkable punctuality . he went on guard because he always kept company with whoever of his friends was on duty .",11,"('duty', 'service', 'servicio')",3
"i appealed to one who , in the discharge of what he believed his duty , knew neither mercy nor remorse .",14,"('duty', 'devoir', 'deber')",0
"then it became the turn of athos , porthos , and aramis to mount guard with d’artagnan when he was on duty . the company of m. le chevalier dessessart thus received four instead of one when it admitted d’artagnan .",21,"('duty', 'garde', 'guardia')",2
"he would perish in the explosion , but he would have done his duty .",13,"('duty', 'devoir', 'deber')",0
duty before everything .,0,"('duty', 'devoir', 'deber')",0
