text,ind,sense,label
""" but they will come back ! "" cried ayrton .",8,"('cry', 'écrier', 'exclamar')",0
""" be ready to fire , my friends ! "" cried harding .",10,"('cry', 'crier', 'gritar')",1
""" no , upon my honor ! "" cried his majesty ’s guardsman .",8,"('cry', 'écrier', 'exclamar')",0
""" electric ? "" cried herbert .",4,"('cry', 'écrier', 'exclamar')",0
""" what , monsieur ! "" cried d’artagnan , "" and do you suppose-- """,6,"('cry', 'écrier', 'exclamar')",0
""" aramis , aramis ! "" cried d’artagnan , looking at his friend with an air of doubt .",6,"('cry', 'écrier', 'exclamar')",0
""" by us , you mean ! "" cried d’artagnan .",8,"('cry', 'écrier', 'exclamar')",0
""" i recognize him ! "" cried pencroft , and it seemed as if his gun went off by itself .",6,"('cry', 'écrier', 'exclamar')",0
""" that 's capital ! "" cried the sailor .",6,"('cry', 'écrier', 'exclamar')",0
""" a jacamar ! "" cried herbert .",5,"('cry', 'écrier', 'exclamar')",0
""" yes , pray , accursed woman ! "" cried the baron ; "" your prayer is so much the more generous from your being , i swear to you , in the power of a man who will never pardon you ! "" and he went out .",9,"('cry', 'écrier', 'exclamar')",0
""" it is not more difficult than that , "" cried the reporter , striking the sailor on the shoulder .",10,"('cry', 'écrier', 'exclamar')",0
""" dead ! "" cried ayrton , half rising from his bed , notwithstanding his weakness .",4,"('cry', 'écrier', 'exclamar')",0
""" indeed ; "" i cried , keeping up wonderfully , "" of course it is a german translation ? """,5,"('cry', 'écrier', 'exclamar')",0
""" what letter ? "" cried aramis , eagerly .",5,"('cry', 'écrier', 'exclamar')",0
""" eucalypti ! "" cried herbert .",4,"('cry', 'écrier', 'exclamar')",0
""" these are something like trees ! "" cried neb ; "" but are they good for anything ? """,8,"('cry', 'écrier', 'exclamar')",0
""" but with what weapon ? "" cried the reporter .",7,"('cry', 'écrier', 'exclamar')",0
""" d’artagnan , d’artagnan , "" cried aramis , "" you are killing me ! """,6,"('cry', 'écrier', 'exclamar')",0
""" twenty thousand pounds ! "" cried sullivan . "" twenty thousand pounds , which you would lose by a single accidental delay ! """,6,"('cry', 'écrier', 'exclamar')",0
""" thanks , d’artagnan , thanks ! "" cried aramis , almost in a state of delirium .",8,"('cry', 'écrier', 'exclamar')",0
""" what 's this ? "" he cried .",7,"('cry', 'écrier', 'exclamar')",0
""" be off , you wretch ! "" cried aramis , throwing his skullcap in his face . "" return whence you came ; take back those horrible vegetables , and that poor kickshaw ! order a larded hare , a fat capon , mutton leg dressed with garlic , and four bottles of old burgundy . """,8,"('cry', 'écrier', 'exclamar')",0
""" what horror ! "" cried the queen .",5,"('cry', 'écrier', 'exclamar')",0
""" i will not suffer it ! no , no , i would rather die ! "" cried the queen , in whom the imperious blood of spain and austria began to rise . the chancellor made a profound reverence .",17,"('cry', 'écrier', 'exclamar')",0
""" never ? "" cried the reporter .",4,"('cry', 'écrier', 'exclamar')",0
""" there , monsieur , there is that letter ! "" cried the queen , with a broken and trembling voice ; "" take it , and deliver me from your odious presence . """,11,"('cry', 'écrier', 'exclamar')",0
""" what ! "" cried d’artagnan , "" is your first witness monsieur porthos ? """,4,"('cry', 'écrier', 'exclamar')",0
""" birds ! "" cried herbert .",4,"('cry', 'écrier', 'exclamar')",0
""" what ! "" cried he , in an accent of greater astonishment than before , "" your second witness is monsieur aramis ? """,4,"('cry', 'écrier', 'exclamar')",0
"he quickened his pace until we had decreased the distance which divided us by about half . then , still keeping a hundred yards behind , we followed into oxford street and so down regent street . once our friends stopped and stared into a shop window , upon which holmes did the same . an instant afterwards he gave a little cry of satisfaction , and , following the direction of his eager eyes , i saw that a hansom cab with a man inside which had halted on the other side of the street was now proceeding slowly onward again .",62,"('cry', 'cri', 'gritar')",2
""" oh , my ' bonadventure ! ' my poor ' bonadventure ! ' "" cried pencroft , almost broken - hearted at the destruction of the vessel of which he was so proud .",15,"('cry', 'écrier', 'exclamar')",0
""" top has found something ! "" cried neb , who ran towards a thicket , in the midst of which the dog had disappeared , barking .",7,"('cry', 'écrier', 'exclamar')",0
"almost instantly a female head was put out at the window , with two fingers placed upon her mouth , either to enjoin silence or to send him a kiss . d’artagnan uttered a slight cry of joy ; this woman , or rather this apparition -- for the carriage passed with the rapidity of a vision -- was mme . bonacieux .",35,"('cry', 'cri', 'gritar')",2
""" we are cut off ! "" cried neb .",7,"('cry', 'écrier', 'exclamar')",0
""" halloo ! "" cried jussac , advancing toward them and making a sign to his men to do so likewise , "" halloo , musketeers ? fighting here , are you ?",4,"('cry', 'crier', 'gritar')",1
""" that 's not it , "" cried my uncle , "" there 's no sense in it . """,7,"('cry', 'écrier', 'exclamar')",0
""" hurrah ! "" cried pencroft , who was always ready with this cry of triumph .",13,"('cry', 'cri', 'gritar')",2
""" withdraw , young man , "" cried jussac , who doubtless , by his gestures and the expression of his countenance , had guessed d’artagnan ’s design .",7,"('cry', 'crier', 'gritar')",1
""" ah , monseigneur , do not mention it ! "" cried the host , in the most pitiable voice imaginable .",11,"('cry', 'écrier', 'exclamar')",0
""" well , yes , my brave fellow , "" cried the reporter .",10,"('cry', 'écrier', 'exclamar')",0
""" well , then , athos , porthos , aramis , and d’artagnan , forward ! "" cried athos .",17,"('cry', 'crier', 'gritar')",1
""" come , gentlemen , have you decided ? "" cried jussac for the third time .",10,"('cry', 'crier', 'gritar')",1
""" ah ! you resist , do you ? "" cried jussac .",10,"('cry', 'écrier', 'exclamar')",0
the queen uttered a piercing cry at finding herself surprised -- for in her trouble she did not at first recognize the young woman who had been given to her by laporte .,5,"('cry', 'cri', 'gritar')",2
""" you , oh , heaven , you ! "" cried the queen ; "" but look me in the face .",10,"('cry', 'écrier', 'exclamar')",0
"she felt by intuition the flame of the opposing passions which burned with the blood in the veins of the young fanatic . as a skillful general , seeing the enemy ready to surrender , marches toward him with a cry of victory , she rose , beautiful as an antique priestess , inspired like a christian virgin , her arms extended , her throat uncovered , her hair disheveled , holding with one hand her robe modestly drawn over her breast , her look illumined by that fire which had already created such disorder in the veins of the young puritan , and went toward him , crying out with a vehement air , and in her melodious voice , to which on this occasion she communicated a terrible energy :",40,"('cry', 'cri', 'gritar')",2
""" miserable scoundrel ! "" cried d’artagnan , "" you were all in the plot , then ! and i really do n’t know what prevents me from exterminating you all . """,5,"('cry', 'écrier', 'exclamar')",0
""" who art thou ? who art thou ? "" cried he , clasping his hands . "" art thou a messenger from god ; art thou a minister from hell ; art thou an angel or a demon ; callest thou thyself eloa or astarte ? """,10,"('cry', 'écrier', 'exclamar')",0
""" yes , without doubt , it is necessary , "" cried the queen ; "" but how am i to act ? how can it be effected ? """,11,"('cry', 'écrier', 'exclamar')",0
""" aha , clever saknussemm ! "" he cried . "" you had first written out your sentence the wrong way . """,8,"('cry', 'écrier', 'exclamar')",0
""" but athos ! "" cried d’artagnan , whose impatience was increased by the disregard of the authorities , "" athos , where is he ? """,5,"('cry', 'écrier', 'exclamar')",0
""" round the world ? "" cried fix .",6,"('cry', 'écrier', 'exclamar')",0
"speak , speak ! "" cried felton , "" i can understand you now . """,5,"('cry', 'écrier', 'exclamar')",0
""" do that , "" cried she , "" and you will have saved my life , you will have saved my honor ! """,5,"('cry', 'écrier', 'exclamar')",0
""" but where is athos now ? "" cried d’artagnan . "" where is athos ? """,8,"('cry', 'écrier', 'exclamar')",0
"though alone against all and with a wound in his thigh , bicarat wished to hold out ; but jussac , who had risen upon his elbow , cried out to him to yield .",28,"('cry', 'crier', 'gritar')",1
""" oh , mr . spilett , how i admire and envy you ! "" cried herbert , in a fit of very natural enthusiasm .",15,"('cry', 'écrier', 'exclamar')",0
""" but , "" cried the young officer , "" speak , then , speak ! """,4,"('cry', 'écrier', 'exclamar')",0
"we had risen to depart when baskerville gave a cry , of triumph , and diving into one of the corners of the room he drew a brown boot from under a cabinet .",9,"('cry', 'cri', 'gritar')",2
""" how ? you refuse ? "" cried the cardinal , with astonishment .",7,"('cry', 'écrier', 'exclamar')",0
""" but he must be disturbed , "" cried the host ; "" here are two english gentlemen just arrived . """,8,"('cry', 'écrier', 'exclamar')",0
""" stand on one side , d’artagnan , stand on one side , "" cried athos . "" i am going to fire ! """,14,"('cry', 'crier', 'gritar')",1
""" why , this is a victory ! "" cried the king , all radiant , "" a complete victory ! """,9,"('cry', 'écrier', 'exclamar')",0
""" and you were right , "" cried aramis and porthos , with one voice .",7,"('cry', 'écrier', 'exclamar')",0
""" be silent , madame , "" cried felton , "" and do not speak to me thus ; i came to entreat you to promise me upon your honor , to swear to me by what you hold most sacred , that you will make no attempt upon your life . """,7,"('cry', 'écrier', 'exclamar')",0
""" he who wounded jussac ! "" cried the king , "" he , a boy !",7,"('cry', 'écrier', 'exclamar')",0
""" mercy ! "" cried the host , "" if the lackey has drunk only half as much as the master , i am a ruined man . """,4,"('cry', 'écrier', 'exclamar')",0
""" the cardinal ? "" cried mme . bonacieux . "" have you seen the cardinal ? """,5,"('cry', 'écrier', 'exclamar')",0
"passepartout , not less surprised , rushed out and speedily returned , crying : "" monsieur , no more railway ! """,12,"('cry', 'écrier', 'exclamar')",0
""" ah , you are a cardinalist , then , monsieur , are you ? "" cried she ; "" and you serve the party of those who maltreat your wife and insult your queen ? """,16,"('cry', 'écrier', 'exclamar')",0
""" why , captain , "" cried herbert , "" that fire was blazing like a star of the first magnitude ! """,6,"('cry', 'écrier', 'exclamar')",0
""" it ’s the same thing , "" cried the young woman .",8,"('cry', 'écrier', 'exclamar')",0
""" the sea , the sea everywhere ! "" they cried , as if their lips could not restrain the words which made islanders of them .",10,"('cry', 'écrier', 'exclamar')",0
""" down into the cellar ? "" cried the old servant .",7,"('cry', 'écrier', 'exclamar')",0
"this cry was generally heeded ; for the musketeers were known to be enemies of the cardinal , and were beloved on account of the hatred they bore to his eminence .",1,"('cry', 'cri', 'gritar')",2
""" and a magnificent one ! "" cried the host .",7,"('cry', 'écrier', 'exclamar')",0
"a fierce cry seemed to give the lie to her favourable report : the clothed hyena rose up , and stood tall on its hind - feet .",2,"('cry', 'cri', 'gritar')",2
""" what does that mean ? "" cried neb .",7,"('cry', 'écrier', 'exclamar')",0
""" the sound ! "" he cried .",6,"('cry', 'écrier', 'exclamar')",0
"but he had scarcely looked at it , when he uttered a cry , and the glass almost fell from his hands .",12,"('cry', 'cri', 'gritar')",2
""" but who do you think it is ? "" cried neb .",10,"('cry', 'écrier', 'exclamar')",0
""" my master always , and everywhere ! "" cried neb .",9,"('cry', 'écrier', 'exclamar')",0
