text,ind,sense,label
""" over it , professor ? "" captain nemo replied serenely . "" no , not over it , but under it . """,8,"('nemo', 'nemo', 'nemo-')",0
""" this room is n't only a library , "" captain nemo said , "" it 's also a smoking room . """,11,"('nemo', 'nemo', 'nemo-')",0
""" i 'm not so certain they 'll find it , "" captain nemo replied icily . "" but be that as it may , you 're already familiar with the first use i 've found for this valuable force . it lights us , and with a uniformity and continuity not even possessed by sunlight . now , look at that clock : it 's electric , it runs with an accuracy rivaling the finest chronometers . i 've had it divided into twenty - four hours like italian clocks , since neither day nor night , sun nor moon , exist for me , but only this artificial light that i import into the depths of the seas ! see , right now it 's ten o'clock in the morning . """,13,"('nemo', 'nemo', 'nemo-')",0
""" true , "" captain nemo went on , "" but they 'll supply air for only two days . now then , we 've been buried beneath the waters for thirty - six hours , and the nautilus 's heavy atmosphere already needs renewing . in another forty - eight hours , our reserve air will be used up . """,5,"('nemo', 'nemo', 'nemo-')",0
""" if you do n't mind , professor , "" captain nemo told me , "" we 'll determine our exact position and fix the starting point of our voyage . it 's fifteen minutes before noon . i 'm going to rise to the surface of the water . """,11,"('nemo', 'nemo', 'nemo-')",0
""" sir , "" he told me that day , "" it 's got to stop . i want to get to the bottom of this . your nemo 's veering away from shore and heading up north . but believe you me , i had my fill at the south pole and i 'm not going with him to the north pole . """,28,"('nemo', 'nemo', 'nemo')",1
""" captain nemo , "" i said , "" this is an ideal , easy - to - use weapon . i ask only to put it to the test . but how will we reach the bottom of the sea ? """,2,"('nemo', 'nemo', 'nemo')",1
""" what your d'urville did on the surface of the sea , "" captain nemo told me , "" i 've done in the ocean 's interior , but more easily , more completely than he . constantly tossed about by hurricanes , the zealous and the new astrolabe could n't compare with the nautilus , a quiet work room truly at rest in the midst of the waters ! """,14,"('nemo', 'nemo', 'nemo-')",0
""" yes , sir , "" captain nemo replied solemnly , "" of sharks and men ! """,7,"('nemo', 'nemo', 'nemo-')",0
""" professor , "" captain nemo then told me , "" there are pearl fisheries in the bay of bengal , the seas of the east indies , the seas of china and japan , plus those seas south of the united states , the gulf of panama and the gulf of california ; but it 's off ceylon that such fishing reaps its richest rewards . no doubt we 'll be arriving a little early . fishermen gather in the gulf of mannar only during the month of march , and for thirty days some 300 boats concentrate on the lucrative harvest of these treasures from the sea . each boat is manned by ten oarsmen and ten fishermen . the latter divide into two groups , dive in rotation , and descend to a depth of twelve meters with the help of a heavy stone clutched between their feet and attached by a rope to their boat . """,5,"('nemo', 'nemo', 'nemo-')",0
""" all , "" captain nemo answered me , "" although these fisheries belong to the most industrialized people in the world , the english , to whom the treaty of amiens granted them in 1802 . """,5,"('nemo', 'nemo', 'nemo-')",0
""" now , "" captain nemo said , "" let 's look for our passageway . """,5,"('nemo', 'nemo', '-busquemos')",2
