text,ind,sense,label
""" we are going too far , "" said holmes . "" we dare not take the chance of his being overtaken before he can reach us . at all costs we must hold our ground where we are . "" he dropped on his knees and clapped his ear to the ground . "" thank god , i think that i hear him coming . """,42,"('drop', 'tomber', 'caer')",0
"an interminable debate then broke out between believers and skeptics in the scholarly societies and scientific journals . the "" monster question "" inflamed all minds . during this memorable campaign , journalists making a profession of science battled with those making a profession of wit , spilling waves of ink and some of them even two or three drops of blood , since they went from sea serpents to the most offensive personal remarks .",59,"('drop', 'goutte', 'gota')",1
"in the valleys of the falls and mercy rivers no drop of water now flowed towards the sea , and should lake grant be entirely dried up , the colonists would have no means of quenching their thirst .",10,"('drop', 'goutte', 'gota')",1
"there was no longer any doubt as to the pirates ' intentions . they had dropped anchor at a short distance from the island , and it was evident that the next day by means of their boats they purposed to land on the beach !",15,"('drop', 'jeter', 'echar')",2
and athos threw fifteen paces from him an empty bottle from which he had poured the last drop into his glass .,17,"('drop', 'goutte', 'gota')",1
""" my gallant ned , "" i replied , "" for poets a pearl is a tear from the sea ; for orientals it 's a drop of solidified dew ; for the ladies it 's a jewel they can wear on their fingers , necks , and ears that 's oblong in shape , glassy in luster , and formed from mother - of - pearl ; for chemists it 's a mixture of calcium phosphate and calcium carbonate with a little gelatin protein ; and finally , for naturalists it 's a simple festering secretion from the organ that produces mother - of - pearl in certain bivalves . """,26,"('drop', 'goutte', 'gota')",1
athos had dropped some words which proved that the conversation she had with the cardinal had fallen into outside ears ; but she could not suppose that he had dug a countermine so promptly and so boldly .,2,"('drop', 'dire', 'decir')",3
"drops , still hanging from the rocks , shone here and there under the light of the torches , and the explorers guessed that the sides were clothed with innumerable stalactites .",0,"('drop', 'gouttelette', 'gota')",4
""" the button from your foil , "" he answered . "" you have dropped it . """,14,"('drop', 'tomber', 'caer')",0
"no ! ned and conseil , my two gallant friends , were sacrificing themselves to save me . a few atoms of air were still left in the depths of one rouquayrol device . instead of breathing it themselves , they had saved it for me , and while they were suffocating , they poured life into me drop by drop ! i tried to push the device away . they held my hands , and for a few moments i could breathe luxuriously .",60,"('drop', 'goutte', 'gota')",1
"i felt how -- if i were his wife , this good man , pure as the deep sunless source , could soon kill me , without drawing from my veins a single drop of blood , or receiving on his own crystal conscience the faintest stain of crime . especially i felt this when i made any attempt to propitiate him .",33,"('drop', 'goutte', 'gota')",1
"the iron door leading on deck was then securely fastened in such a manner as to prevent even a drop of water from penetrating to the interior of the "" nautilus . """,19,"('drop', 'goutte', 'gota')",1
"the obstinate sailor did not reply , and let the conversation drop , quite determined to resume it again .",11,"('drop', 'tomber', 'variar')",5
"hans prepared some food . i scarcely ate , and i swallowed down the few drops of water rationed out to me . one flask half full was all we had left to slake the thirst of three men .",15,"('drop', 'goutte', 'gota')",1
""" no , my lord , i still plead . and i say to you : one drop of water suffices to make the full vase overflow ; one slight fault may draw down punishment upon the head spared , despite many crimes . """,17,"('drop', 'goutte', 'gota')",1
"at last , on tuesday , july 8 , we arrived on our hands and knees , and half dead , at the junction of the two roads . there i dropped like a lifeless lump , extended on the lava soil . it was ten in the morning .",31,"('drop', 'demeurer', 'permanecer')",6
63 the drop of water,2,"('drop', 'goutte', 'gota')",1
"d’artagnan believed him to be dead , or at least insensible , and went toward him for the purpose of taking the order ; but the moment he extended his hand to search for it , the wounded man , who had not dropped his sword , plunged the point into d’artagnan ’s breast , crying , "" one for you ! """,43,"('drop', 'lâcher', 'soltar')",7
""" yes , my poor boy , i knew that as soon as you arrived at these cross roads you would drop half dead , and i kept my last drop of water to reanimate you . """,30,"('drop', 'goutte', 'gota')",1
""" so then , axel , "" replied the professor ironically , "" you have found no courage or energy in these few drops of water ? """,23,"('drop', 'goutte', 'gota')",1
"i did justice to this meal . it was made up of various fish and some slices of sea cucumber , that praiseworthy zoophyte , all garnished with such highly appetizing seaweed as the porphyra laciniata and the laurencia primafetida . our beverage consisted of clear water to which , following the captain 's example , i added some drops of a fermented liquor extracted by the kamchatka process from the seaweed known by name as rhodymenia palmata .",59,"('drop', 'goutte', 'gota')",1
"you cursed host ! a dripping pan immediately , that i may not lose a drop of the fat of this estimable bird . """,15,"('drop', 'goutte', 'gota')",1
""" well , professor , "" the canadian replied , "" you can just drop that idea ! you 've made it to the ice bank , which is already far enough , but you wo n't get any farther , neither your captain nemo or his nautilus . and whether he wants to or not , we 'll head north again , in other words , to the land of sensible people . """,14,"('drop', 'renoncer', 'renunciar')",8
"the miserable hatter dropped his teacup and bread - and - butter , and went down on one knee . ' i 'm a poor man , your majesty , ' he began .",3,"('drop', 'tomber', 'caer')",0
"a jesuit sprinkled us with some holy water , which was confounded salty , and a few drops of it went into my eyes ; the father perceived that my eyelids stirred a little ; he put his hand upon my breast and felt my heartbeat ; upon which he gave me proper assistance , and at the end of three weeks i was perfectly recovered .",17,"('drop', 'goutte', 'gota')",1
""" monsieur , monsieur ! "" cried a hostler , running out and looking after the stranger , "" monsieur , here is a paper which dropped out of your hat !",26,"('drop', 'échapper', 'caer')",9
"as porthos and aramis were undressing him , in the hope of finding his wound not mortal , a large purse dropped from his clothes .",21,"('drop', 'échapper', 'escapar')",10
