text,ind,sense,label
"treville bowed very respectfully , with a joy that was not unmixed with fear ; he would have preferred an obstinate resistance on the part of the cardinal to this sudden yielding .",1,"('bow', 'incliner', 'inclinar')",0
"indeed , it was essential to beat a retreat because some twenty natives , armed with bows and slings , appeared barely a hundred paces off , on the outskirts of a thicket that masked the horizon to our right .",16,"('bow', 'arc', 'arco')",1
"on the way herbert had discovered a tree , the branches of which the indians of south america employ for making their bows .",22,"('bow', 'arc', 'arco')",1
"d’artagnan bowed to the duke , and was retiring .",1,"('bow', 'saluer', 'saludar')",2
"towards the bows , on both sides of the keel , seven or eight feet from the beginning of the stem , the sides of the brig were frightfully torn .",2,"('bow', 'avant', 'proa')",3
"and he bowed in order to retire , and as if he considered the future in his own hands .",2,"('bow', 'saluer', 'saludar')",2
"d’artagnan bowed to the duke , and made his way as quickly as possible to the riverside .",1,"('bow', 'saluer', 'saludar')",2
"however -- and cyrus harding observed it in silent astonishment -- not only , as has been said , had the hull of the brig enormously suffered from the shock , whatever it was , that had occasioned the catastrophe , but the interior arrangements had been destroyed , especially towards the bows .",52,"('bow', 'avant', 'proa')",3
"a week after , in the recess between the chimneys and the cliff , a dockyard was prepared , and a keel five - and - thirty feet long , furnished with a stern - post at the stern and a stem at the bows , lay along the sand .",44,"('bow', 'avant', 'proa')",3
"just then i was in the bow , leaning over the starboard rail . conseil , stationed beside me , stared straight ahead . roosting in the shrouds , the crew examined the horizon , which shrank and darkened little by little . officers were probing the increasing gloom with their night glasses . sometimes the murky ocean sparkled beneath moonbeams that darted between the fringes of two clouds . then all traces of light vanished into the darkness .",6,"('bow', 'avant', 'proa')",3
d’artagnan bowed with respect .,1,"('bow', 'incliner', 'inclinar')",0
"at three o'clock in the morning , full of uneasiness , i climbed onto the platform . captain nemo had n't left it . he stood in the bow next to his flag , which a mild breeze was unfurling above his head . his eyes never left that vessel . the extraordinary intensity of his gaze seemed to attract it , beguile it , and draw it more surely than if he had it in tow !",28,"('bow', 'avant', 'proa')",3
"the reporter could not but admire the boy , who had acquired great skill in handling the bow and spear .",17,"('bow', 'arc', 'arco')",1
the lackey bowed to the ground and departed .,2,"('bow', 'saluer', 'saludar')",2
"the chancellor , who , on his part , trembled with an emotion easily to be conceived , took the letter , bowed to the ground , and retired .",22,"('bow', 'saluer', 'saludar')",2
"and he bowed profoundly before the cardinal , like a man who says , "" lord , thy will be done ! """,2,"('bow', 'incliner', 'inclinar')",0
"d’artagnan bowed to mme . bonacieux , darting at her the most loving glance that he could possibly concentrate upon her charming little person ; and while he descended the stairs , he heard the door closed and double - locked .",1,"('bow', 'saluer', 'saludar')",2
"on hearing the password , germain bowed . in a few minutes , laporte was at the lodge ; in two words d’artagnan informed him where mme . bonacieux was .",6,"('bow', 'incliner', 'inclinar')",0
""" bah ! "" he said . "" so that animal is faster than the abraham lincoln . all right , we 'll see if it can outrun our conical shells ! mate , man the gun in the bow ! """,39,"('bow', 'avant', 'proa')",3
"captain nemo was there waiting for me . he stood up , bowed , and asked if it suited me to come along .",12,"('bow', 'saluer', 'saludar')",2
"as these words agreed wholly with the order they had received , they bowed their heads in sign of assent .",13,"('bow', 'incliner', 'inclinar')",0
"thereupon the cardinal , hearing the clock strike eleven , bowed low , asking permission of the king to retire , and supplicating him to come to a good understanding with the queen .",10,"('bow', 'incliner', 'inclinar')",0
"the two young men bowed and separated , aramis ascending the street which led to the luxembourg , while d’artagnan , perceiving the appointed hour was approaching , took the road to the carmes - deschaux , saying to himself , "" decidedly i ca n’t draw back ; but at least , if i am killed , i shall be killed by a musketeer . """,4,"('bow', 'saluer', 'saludar')",2
"he bowed , still not taking his eyes from the group of the dog and child .",1,"('bow', 'incliner', 'inclinar')",0
"a seat in the stern , a second seat in the middle to preserve the equilibrium , a third seat in the bows , rowlocks for the two oars , a scull to steer with , completed the little craft , which was twelve feet long , and did not weigh more than two hundred pounds .",22,"('bow', 'avant', 'proa')",3
the englishmen bowed and went upstairs .,2,"('bow', 'saluer', 'saludar')",2
"very fortunately bows and arrows had been left at the chimneys , where they also found a quantity of light hibiscus cord .",2,"('bow', 'arc', 'arco')",1
"then herbert fixing it to his bow , took a careful aim for the lower part of the ladder .",6,"('bow', 'arc', 'arco')",1
"the bow was bent , the arrow flew , taking the cord with it , and passed between the two last rounds .",1,"('bow', 'arc', 'arco')",1
"d’artagnan bowed without replying , feeling his desire to don the musketeer ’s uniform vastly increased by the great difficulties which preceded the attainment of it .",1,"('bow', 'incliner', 'inclinar')",0
"there was a moment of silence , during which the two men looked at each other , as if to make a preliminary acquaintance , after which d’artagnan bowed , as a sign that he listened .",28,"('bow', 'incliner', 'inclinar')",0
"the officer took from the table the papers pointed out , gave them to him who asked for them , bowed to the ground , and retired .",20,"('bow', 'incliner', 'inclinar')",0
but an imperious glance from the stranger stopped him short ; he bowed humbly and retired .,12,"('bow', 'saluer', 'saludar')",2
"and bowing to all the astonished persons present , the young men took the road to the bastion st . gervais , followed by grimaud , who carried the basket , ignorant of where he was going but in the passive obedience which athos had taught him not even thinking of asking .",1,"('bow', 'saluer', 'saludar')",2
"and bowing to the lady , sprang into his saddle , while her coachman applied his whip vigorously to his horses .",1,"('bow', 'saluer', 'saludar')",2
"the distance between these two extremities , which made the bow of the bay , was about eight miles .",10,"('bow', 'arc', 'arco')",1
""" ah , ah ! "" said d’artagnan , half rising and bowing ; "" you are my landlord ? """,12,"('bow', 'saluer', 'saludar')",2
"the tall man had scarcely read these lines , seen the signature , and recognized the seal , when he bowed to denote that he had no longer any objection to make , and that he was ready to obey .",20,"('bow', 'incliner', 'inclinar')",0
"athos required no more . he arose , bowed , went out , returned by the same way he came , re - entered the hotel , and went to his apartment .",8,"('bow', 'saluer', 'saludar')",2
"accordingly , on the 5th of july , at six o'clock in the morning , when day had scarcely broken , cyrus harding , gideon spilett , herbert , neb , and pencroft , armed with spears , snares , bows and arrows , and provided with provisions , left granite house , preceded by top , who bounded before them .",40,"('bow', 'arc', 'arco')",1
the two men in black bowed in their turn .,5,"('bow', 'saluer', 'saludar')",2
"a few minutes after , finding himself alone in the bows of the vessel , with the reporter , the engineer bent down and whispered,--",10,"('bow', 'avant', 'proa')",3
"his master could do nothing to save him , and before gideon spilett or herbert thought of bending their bows , top , seized by the dugong , had disappeared beneath the water .",19,"('bow', 'arc', 'arco')",1
"d’artagnan lost no time in useless compliments . he thanked the governor , bowed , and departed .",13,"('bow', 'saluer', 'saludar')",2
"d’artagnan blushed with pleasure , and bowed a sign of assent .",6,"('bow', 'incliner', 'inclinar')",0
"the comte de rochefort bowed like a man who acknowledges the superiority of the master as great , and retired .",4,"('bow', 'incliner', 'inclinar')",0
"the messenger , without replying a single word , bowed , took the letter , with the order for the two hundred pistoles , and retired .",9,"('bow', 'incliner', 'inclinar')",0
