text,ind,sense,label
"on the day after the morrow , by eleven o’clock , the two diamond studs were finished , and they were so completely imitated , so perfectly alike , that buckingham could not tell the new ones from the old ones , and experts in such matters would have been deceived as he was .",26,"('perfectly', 'parfaitement', 'perfectamente')",0
"sometimes , grimaud , who feared his master as he did fire , while entertaining a strong attachment to his person and a great veneration for his talents , believed he perfectly understood what he wanted , flew to execute the order received , and did precisely the contrary .",31,"('perfectly', 'parfaitement', 'perfectamente')",0
"he threw himself into a chair and began to think . suddenly there flashed across his mind what he had said in basil hallward 's studio the day the picture had been finished . yes , he remembered it perfectly . he had uttered a mad wish that he himself might remain young , and the portrait grow old ; that his own beauty might be untarnished , and the face on the canvas bear the burden of his passions and his sins ; that the painted image might be seared with the lines of suffering and thought , and that he might keep all the delicate bloom and loveliness of his then just conscious boyhood . surely his wish had not been fulfilled ? such things were impossible . it seemed monstrous even to think of them . and , yet , there was the picture before him , with the touch of cruelty in the mouth .",39,"('perfectly', 'parfaitement', 'perfectamente')",0
"i perfectly understood the necessity of abiding a particular moment of the tide to undertake the crossing of the fiord , when , the sea having reached its greatest height , it should be slack water . then the ebb and flow have no sensible effect , and the boat does not risk being carried either to the bottom or out to sea .",1,"('perfectly', 'parfaitement', 'perfectamente')",0
"as soon as he was dressed , he went into the library and sat down to a light french breakfast that had been laid out for him on a small round table close to the open window . it was an exquisite day . the warm air seemed laden with spices . a bee flew in and buzzed round the blue - dragon bowl that , filled with sulphur - yellow roses , stood before him . he felt perfectly happy .",79,"('perfectly', 'parfaitement', 'perfectamente')",0
""" oh , yes ! perfectly safe and sound , my good host ; and i wish to know what has become of our young man . """,5,"('perfectly', 'parfaitement', 'completamente')",1
"the resources of the colony , particularly in vegetables and corn , increased from day to day , and the plants brought from tabor island had succeeded perfectly .",27,"('perfectly', 'parfaitement', 'perfectamente')",0
""" sir , i understand perfectly how your nets can furnish excellent fish for your table ; i understand less how you can chase aquatic game in your underwater forests ; but how a piece of red meat , no matter how small , can figure in your menu , that i do n't understand at all . """,5,"('perfectly', 'parfaitement', 'perfectamente')",0
""" i have got through all that , "" said dorian , shaking his head and smiling . "" i am perfectly happy now . i know what conscience is , to begin with . it is not what you told me it was . it is the divinest thing in us . do n't sneer at it , harry , any more -- at least not before me . i want to be good . i ca n't bear the idea of my soul being hideous . """,21,"('perfectly', 'parfaitement', 'totalmente')",2
"when the engineer had reached the last rounds he came upon the water , which was then perfectly calm .",17,"('perfectly', 'parfaitement', 'perfectamente')",0
