text,sense,label,ind,new_label
""" we agreed to wait for the right circumstances , "" ned land went on . "" now we 've got those circumstances . this evening we 'll be just a few miles off the coast of spain . it 'll be cloudy tonight . the wind 's blowing toward shore . you gave me your promise , professor aronnax , and i 'm counting on you . ""","('mile', 'mille', 'milla')",0,32,0
"striking an average of observations taken at different times-- rejecting those timid estimates that gave the object a length of 200 feet , and ignoring those exaggerated views that saw it as a mile wide and three long -- you could still assert that this phenomenal creature greatly exceeded the dimensions of anything then known to ichthyologists , if it existed at all .","('mile', 'mille', 'milla')",0,33,0
"in essence , on july 20 , 1866 , the steamer governor higginson , from the calcutta & burnach steam navigation co. , encountered this moving mass five miles off the eastern shores of australia . captain baker at first thought he was in the presence of an unknown reef ; he was even about to fix its exact position when two waterspouts shot out of this inexplicable object and sprang hissing into the air some 150 feet . so , unless this reef was subject to the intermittent eruptions of a geyser , the governor higginson had fair and honest dealings with some aquatic mammal , until then unknown , that could spurt from its blowholes waterspouts mixed with air and steam .","('mile', 'mille', 'milla')",0,28,0
""" admitted , "" the canadian replied , "" but we 've got to risk it . freedom is worth paying for . besides , the longboat 's solidly built , and a few miles with the wind behind us is no big deal . by tomorrow , who knows if this ship wo n't be 100 leagues out to sea ? if circumstances are in our favor , between ten and eleven this evening we 'll be landing on some piece of solid ground , or we 'll be dead . so we 're in god 's hands , and i 'll see you this evening ! ""","('mile', 'mille', 'milla')",0,34,0
"finally , the engineer obtained wires from forty to fifty feet long , which could be easily fastened together and stretched over the distance of five miles , which separated the corral from the bounds of granite house .","('mile', 'mille', 'milla')",0,26,0
"the engineer ascertained by consulting his pocket - compass that the direction of the river from the first turn was obviously southwest and northeast , and nearly straight for a length of about three miles .","('mile', 'mille', 'milla')",0,34,0
""" the deepest parts of the ocean are totally unknown to us . no soundings have been able to reach them . what goes on in those distant depths ? what creatures inhabit , or could inhabit , those regions twelve or fifteen miles beneath the surface of the water ? what is the constitution of these animals ? it 's almost beyond conjecture .","('mile', 'mille', 'milla')",0,43,0
"the engineer therefore manifested some impatience to reach the western coast of lincoln island , which was at least five miles distant according to his estimation .","('mile', 'mille', 'milla')",0,20,0
""" all right then ! imagine this weapon to be ten times stronger and the animal ten times more powerful , launch it at a speed of twenty miles per hour , multiply its mass times its velocity , and you get just the collision we need to cause the specified catastrophe .","('mile', 'mille', 'milla')",0,28,0
"around the nautilus for a half - mile radius , the waters seemed saturated with electric light . the sandy bottom was clear and bright . dressed in diving suits , crewmen were busy clearing away half - rotted barrels and disemboweled trunks in the midst of the dingy hulks of ships . out of these trunks and kegs spilled ingots of gold and silver , cascades of jewels , pieces of eight . the sand was heaped with them . then , laden with these valuable spoils , the men returned to the nautilus , dropped off their burdens inside , and went to resume this inexhaustible fishing for silver and gold .","('mile', 'demi-mille', 'milla')",1,7,1
