text,sense,label,ind,new_label
""" master may recall , "" conseil then said , "" that we have some experience with swimming . he can rely on me to tow him to that vessel , if he 's agreeable to going with our friend ned . ""","('experience', 'expérience', 'experiencia')",0,15,0
"they had no time , since they had to provide for the immediate wants of their existence , and though , profiting by acquired experience , they had nothing to invent , still they had everything to make ; their iron and their steel were as yet only in the state of minerals , their earthenware in the state of clay , their linen and their clothes in the state of textile material .","('experience', 'expérience', 'experiencia')",0,24,0
"with his subtle smile , lord henry watched him . he knew the precise psychological moment when to say nothing . he felt intensely interested . he was amazed at the sudden impression that his words had produced , and , remembering a book that he had read when he was sixteen , a book which had revealed to him much that he had not known before , he wondered whether dorian gray was passing through a similar experience . he had merely shot an arrow into the air . had it hit the mark ? how fascinating the lad was !","('experience', 'expérience', 'experiencia')",0,78,0
""" courage has passed from men to women . it is a new experience for us . ""","('experience', 'expérience', 'experiencia')",0,13,0
"after some time dorian gray looked up . "" you have explained me to myself , harry , "" he murmured with something of a sigh of relief . "" i felt all that you have said , but somehow i was afraid of it , and i could not express it to myself . how well you know me ! but we will not talk again of what has happened . it has been a marvellous experience . that is all . i wonder if life has still in store for me anything as marvellous . ""","('experience', 'expérience', 'experiencia')",0,77,0
"miss eyre , i beg your pardon . the fact is , once for all , i do n't wish to treat you like an inferior : that is "" ( correcting himself ) , "" i claim only such superiority as must result from twenty years ' difference in age and a century 's advance in experience .","('experience', 'expérience', 'experiencia')",0,57,0
""" i do n't think , sir , you have a right to command me , merely because you are older than i , or because you have seen more of the world than i have ; your claim to superiority depends on the use you have made of your time and experience . ""","('experience', 'expérience', 'experiencia')",0,52,0
but they knew only too well from experience that no ships ever visited this part of the pacific .,"('experience', 'expérience', 'experiencia')",0,7,0
"willingly would i now have gone and asked mrs . reed 's pardon ; but i knew , partly from experience and partly from instinct , that was the way to make her repulse me with double scorn , thereby re - exciting every turbulent impulse of my nature .","('experience', 'expérience', 'experiencia')",0,20,0
""" you observe , "" captain nemo told me , "" that i use bunsen cells , not ruhmkorff cells . the latter would be ineffectual . one uses fewer bunsen cells , but they 're big and strong , and experience has proven their superiority . the electricity generated here makes its way to the stern , where electromagnets of huge size activate a special system of levers and gears that transmit movement to the propeller 's shaft . the latter has a diameter of 6 meters , a pitch of 7.5 meters , and can do up to 120 revolutions per minute . ""","('experience', 'expérience', 'experiencia')",0,41,0
""" i accept your calculations , captain , "" i replied , "" and i 'd be ill - mannered to dispute them , since your daily experience bears them out . but at this juncture , i have a hunch that we 're still left with one real difficulty . ""","('experience', 'expérience', 'experiencia')",0,27,0
""" my own opinion , "" said gideon spilett , "" with due deference to your experience , pencroft , is that in the double fact of the absolute disappearance of cyrus and top , living or dead , there is something unaccountable and unlikely . ""","('experience', 'expérience', 'experiencia')",0,16,0
""" it is known by experience that the greatest quantity of work is performed by a mill when the number of turns made by the sails in a minute is six times the number of feet traversed by the wind in a second .","('experience', 'expérience', 'experiencia')",0,5,0
""" no mention of that local hunt , watson , "" said holmes with a mischievous smile , "" but a country doctor , as you very astutely observed . i think that i am fairly justified in my inferences . as to the adjectives , i said , if i remember right , amiable , unambitious , and absent - minded . it is my experience that it is only an amiable man in this world who receives testimonials , only an unambitious one who abandons a london career for the country , and only an absent - minded one who leaves his stick and not his visiting - card after waiting an hour in your room . ""","('experience', 'expérience', 'experiencia')",0,66,0
"he began to wonder whether we could ever make psychology so absolute a science that each little spring of life would be revealed to us . as it was , we always misunderstood ourselves and rarely understood others . experience was of no ethical value . it was merely the name men gave to their mistakes . moralists had , as a rule , regarded it as a mode of warning , had claimed for it a certain ethical efficacy in the formation of character , had praised it as something that taught us what to follow and showed us what to avoid . but there was no motive power in experience . it was as little of an active cause as conscience itself . all that it really demonstrated was that our future would be the same as our past , and that the sin we had done once , and with loathing , we would do many times , and with joy .","('experience', 'expérience', 'experiencia')",0,39,0
"cold water has , moreover , the advantage of leaving the wound in absolute rest , and preserving it from all premature dressing , a considerable advantage , since it has been found by experience that contact with the air is dangerous during the first days .","('experience', 'expérience', 'experiencia')",0,34,0
"you have more experience than i have . speak ; i will listen . ""","('experience', 'expérience', 'experiencia')",0,3,0
"the rainy season and the dry season began now to appear regular to me , and i learned to divide them so as to provide for them accordingly ; but i bought all my experience before i had it , and this i am going to relate was one of the most discouraging experiments that i made .","('experience', 'expérience', 'experiencia')",0,34,0
