text,sense,label,ind,new_label
"the rest of the day was passed in calculations and in conversations . i remained a steadfast adherent of the opinions of professor liedenbrock , and i envied the stolid indifference of hans , who , without going into causes and effects , went on with his eyes shut wherever his destiny guided him .","('rest', 'reste', 'restar')",0,1,0
"i went to france , with a determination to remain there for the rest of my life .","('rest', 'reste', 'restar')",0,13,0
"on their part , the three friends had reloaded their arms ; a second discharge followed the first . the brigadier and two pioneers fell dead ; the rest of the troop took to flight .","('rest', 'reste', 'restar')",0,28,0
"you know the rest . the day after tomorrow he banishes me , he transports me ; the day after tomorrow he exiles me among the infamous .","('rest', 'reste', 'restar')",0,3,0
"my uncle and i treated this little tribe with kindness ; and in a very short time we each had three or four of these brats on our shoulders , as many on our laps , and the rest between our knees . those who could speak kept repeating "" _ sællvertu , _ "" in every conceivable tone ; those that could not speak made up for that want by shrill cries .","('rest', 'reste', 'restar')",0,38,0
"besides these , a casket of magnificent goldwork , with the same arms as the sword and the portrait , formed a middle ornament to the mantelpiece , and assorted badly with the rest of the furniture .","('rest', 'reste', 'restar')",0,33,0
"all the rest of the furniture indicated that the dweller in this house occupied himself with the study of natural science . there were large bottles filled with serpents , ticketed according to their species ; dried lizards shone like emeralds set in great squares of black wood , and bunches of wild odoriferous herbs , doubtless possessed of virtues unknown to common men , were fastened to the ceiling and hung down in the corners of the apartment .","('rest', 'reste', 'restar')",0,2,0
""" my fiddle would be the better for new strings , "" he remarked . "" put your pistol in your pocket . when the fellow comes speak to him in an ordinary way . leave the rest to me . do n't frighten him by looking at him too hard . ""","('rest', 'reste', 'restar')",0,37,0
"as to the rest of the blade , the master had slyly put that on one side to make himself a larding pin .","('rest', 'reste', 'restar')",0,3,0
"in truth i was very weak , and my eyes involuntarily closed . i wanted a good night 's rest ; and i therefore went off to sleep , with the knowledge that i had been four long days alone in the heart of the earth .","('rest', 'repos', 'reposar')",1,19,1
"about this time the settlers cleared three acres of the plateau , and the rest was preserved in a wild state , for the benefit of the onagers .","('rest', 'reste', 'restar')",0,14,0
""" always , "" replied the engineer , "" especially when the subterranean forces begin to awake , as they risk meeting with some obstruction , after a long rest .","('rest', 'repos', 'reposar')",1,29,1
"' all right , ' said the cat ; and this time it vanished quite slowly , beginning with the end of the tail , and ending with the grin , which remained some time after the rest of it had gone .","('rest', 'reste', 'restar')",0,37,0
"after two hours of work , reentering to snatch some food and rest , i found a noticeable difference between the clean elastic fluid supplied me by the rouquayrol device and the nautilus 's atmosphere , which was already charged with carbon dioxide . the air had n't been renewed in forty - eight hours , and its life - giving qualities were considerably weakened . meanwhile , after twelve hours had gone by , we had removed from the outlined surface area a slice of ice only one meter thick , hence about 600 cubic meters . assuming the same work would be accomplished every twelve hours , it would still take five nights and four days to see the undertaking through to completion .","('rest', 'repos', 'reposar')",1,12,1
"you know the rest . ""","('rest', 'reste', 'restar')",0,3,0
""" hans , "" said he , "" will take charge of the tools and a portion of the provisions ; you , axel , will take another third of the provisions , and the arms ; and i will take the rest of the provisions and the delicate instruments . ""","('rest', 'reste', 'restar')",0,42,0
"finally , the rest of the equipment was successively debated in the same manner ; and the result of the sitting was that the procurator ’s wife should give eight hundred livres in money , and should furnish the horse and the mule which should have the honor of carrying porthos and mousqueton to glory .","('rest', 'reste', 'restar')",0,3,0
"the old servants of the house suspected him to have been the son of the baron 's sister , by a very good sort of a gentleman of the neighborhood , whom that young lady refused to marry , because he could produce no more than threescore and eleven quarterings in his arms ; the rest of the genealogical tree belonging to the family having been lost through the injuries of time .","('rest', 'reste', 'restar')",0,55,0
""" i , sir ! "" replied the man of letters , "" i think no such thing , i assure you ; i find that all in this world is set the wrong end uppermost . no one knows what is his rank , his office , nor what he does , nor what he should do . with the exception of our evenings , which we generally pass tolerably merrily , the rest of our time is spent in idle disputes and quarrels , jansenists against molinists , the parliament against the church , and one armed body of men against another ; courtier against courtier , husband against wife , and relations against relations . in short , this world is nothing but one continued scene of civil war . ""","('rest', 'reste', 'restar')",0,74,0
"and they opened amazingly wide . eyes and spyglasses ( a bit dazzled , it is true , by the vista of $ 2,000.00 ) did n't remain at rest for an instant . day and night we observed the surface of the ocean , and those with nyctalopic eyes , whose ability to see in the dark increased their chances by fifty percent , had an excellent shot at winning the prize .","('rest', 'repos', 'reposar')",1,29,1
"i knew quite well that according to the best received theories the mineral covering of the globe is never at absolute rest ; the changes brought about by the chemical decomposition of its component parts , the agitation caused by great liquid torrents , and the magnetic currents , are continually tending to disturb it -- even when living beings upon its surface may fancy that all is quiet below . a phenomenon of this kind would not have greatly alarmed me , or at any rate it would not have given rise to dreadful apprehensions .","('rest', 'repos', 'reposar')",1,21,1
"athos sprang from his horse , gave the bridle to grimaud , and advanced toward the window , after having made a sign to the rest of the troop to go toward the door .","('rest', 'reste', 'restar')",0,25,0
"for eleven months all communication between them and the rest of their fellow - creatures had been interrupted , and in a short time the 24th of march would arrive , the anniversary of the day on which the balloon had thrown them on this unknown coast .","('rest', 'reste', 'restar')",0,9,0
"habitually he spoke little and slowly , bowed frequently , laughed without noise , showing his teeth , which were fine and of which , as the rest of his person , he appeared to take great care .","('rest', 'reste', 'restar')",0,27,0
"there was nothing either on the shore , at least , in the straight line of three miles which formed the south side of the promontory , for beyond that , rising ground had the rest of the coast , and even from the extremity of the serpentine peninsula claw cape could not be seen .","('rest', 'reste', 'restar')",0,35,0
"they did not even think of taking a minute 's rest . forgetting everything but their chief , hoping or wishing to hope on , they continued to walk up and down on this sterile spot , always returning to its northern point , where they could approach nearest to the scene of the catastrophe .","('rest', 'repos', 'reposar')",1,10,1
""" you will not wait till he asks ; you will speak first , and tell him that i am gone on the lookout , because certain expressions of our host have given me reason to think the road is not safe . i will say two words about it to the cardinal ’s esquire likewise . the rest concerns myself ; do n’t be uneasy about that . ""","('rest', 'reste', 'restar')",0,58,0
""" and what did he do the rest of his time ? ""","('rest', 'reste', 'restar')",0,7,0
