text,sense,label,ind,new_label
"milady folded her hands , and raising her fine eyes toward heaven , "" lord , lord , "" said she , with an angelic meekness of gesture and tone , "" pardon this man , as i myself pardon him . ""","('raise', 'lever', 'alzar')",0,6,0
"every time he passed with a friend before his windows , at one of which mousqueton was sure to be placed in full livery , porthos raised his head and his hand , and said , "" that is my abode ! ""","('raise', 'lever', 'alzar')",0,26,0
"my uncle raised his spectacles , took up a strong lens , and carefully examined the blank pages of the book . on the front of the second , the title - page , he noticed a sort of stain which looked like an ink blot . but in looking at it very closely he thought he could distinguish some half - effaced letters . my uncle at once fastened upon this as the centre of interest , and he laboured at that blot , until by the help of his microscope he ended by making out the following runic characters which he read without difficulty .","('raise', 'relever', 'levantar')",1,2,1
at these words i quickly raised my head ; but my uncle went on soliloquising .,"('raise', 'relever', 'levantar')",1,5,1
"at mid - day we arrived . i raised my head and saw straight above me the upper aperture of the cone , framing a bit of sky of very small circumference , but almost perfectly round . just upon the edge appeared the snowy peak of saris , standing out sharp and clear against endless space .","('raise', 'relever', 'levantar')",1,8,1
"how long i remained plunged in agonizing reflections i can not tell ; all that i know is , that on raising my head again , i saw only my uncle and hans at the bottom of the crater . the icelanders had been dismissed , and they were now descending the outer slopes of snæfell to return to stapi .","('raise', 'relever', 'levantar')",1,21,1
"neb accompanied them to the turn of the mercy , and after they had crossed , he raised the bridge .","('raise', 'relever', 'levantar')",1,17,1
"from time to time the man by the chimney raised his eyes from the writings , and plunged them like poniards into the heart of the poor mercer .","('raise', 'lever', 'alzar')",0,9,0
"gideon spilett and neb crouched among the rocks at the mouth of the mercy , from which the drawbridges had been raised , so as to prevent any one from crossing in a boat or landing on the opposite shore .","('raise', 'relever', 'levantar')",1,21,1
"d’artagnan , believing she might have means of flight and fearing she should escape , drew a pistol from his belt ; but athos raised his hand .","('raise', 'lever', 'alzar')",0,24,0
""" good lord , how quickly men forget ! "" cried the procurator ’s wife , raising her eyes toward heaven .","('raise', 'lever', 'alzar')",0,16,0
"after having accompanied his friends to creek glycerine , he raised the bridge ; and waiting behind a tree he watched for the return of either his companions or ayrton .","('raise', 'relever', 'levantar')",1,10,1
""" you are mad , i tell you -- mad to imagine that i would raise a finger to help you , mad to make this monstrous confession . i will have nothing to do with this matter , whatever it is . do you think i am going to peril my reputation for you ? what is it to me what devil 's work you are up to ? ""","('raise', 'lever', 'alzar')",0,15,0
"at the moment she spoke these words a rap on the ceiling made her raise her head , and a voice which reached her through the ceiling cried , "" dear madame bonacieux , open for me the little door on the alley , and i will come down to you . ""","('raise', 'lever', 'alzar')",0,14,0
"the chevalier raised his head , saw the two young women , and without stopping , waved his hand in a friendly way to milady .","('raise', 'lever', 'alzar')",0,2,0
d’artagnan raised his head and uttered a cry of joy .,"('raise', 'lever', 'alzar')",0,1,0
""" i wished to make an effort ; i attempted to cry out . by an incredible effort of will i even raised myself up , but only to sink down again immediately , and to fall into the arms of my persecutor . ""","('raise', 'relever', 'levantar')",1,22,1
"at length he raised his head , fixed his eagle look upon that loyal , open , and intelligent countenance , read upon that face , furrowed with tears , all the sufferings its possessor had endured in the course of a month , and reflected for the third or fourth time how much there was in that youth of twenty - one years before him , and what resources his activity , his courage , and his shrewdness might offer to a good master .","('raise', 'lever', 'alzar')",0,3,0
athos raised his eyes and his finger toward heaven .,"('raise', 'lever', 'alzar')",0,1,0
"at the manner in which felton laid the book upon the little table near which milady was sitting , at the tone in which he pronounced the two words , your mass , at the disdainful smile with which he accompanied them , milady raised her head , and looked more attentively at the officer .","('raise', 'lever', 'alzar')",0,44,0
