text,sense,label,ind,new_label
"so , then , all was explained by the submarine explosion of this torpedo .","('explain', 'expliquer', 'explicar')",0,6,0
""" i am content to rank this incident among those which i have not been able to explain to this day ! ""","('explain', 'expliquer', 'explicar')",0,17,0
"yes ! all was explained , everything -- except the presence of the torpedo in the waters of the channel !","('explain', 'expliquer', 'explicar')",0,4,0
"such then was the state of palæontological science , and what we knew of it was sufficient to explain our behaviour in the presence of this stupendous golgotha . any one may now understand the frenzied excitement of my uncle , when , twenty yards farther on , he found himself face to face with a primitive man !","('explain', 'expliquer', 'explicar')",0,18,0
"the jury all wrote down on their slates , ' she does n't believe there 's an atom of meaning in it , ' but none of them attempted to explain the paper .","('explain', 'expliquer', 'explicar')",0,30,0
"cacambo explained the whole of this speech of the landlord to candide , who listened to it with the same astonishment with which his friend communicated it .","('explain', 'expliquer', 'explicar')",0,1,0
"we had long lost sight of the sea shore behind the hills of bones . the rash professor , careless of losing his way , hurried me forward . we advanced in silence , bathed in luminous electric fluid . by some phenomenon which i am unable to explain , it lighted up all sides of every object equally . such was its diffusiveness , there being no central point from which the light emanated , that shadows no longer existed . you might have thought yourself under the rays of a vertical sun in a tropical region at noonday and the height of summer . no vapour was visible . the rocks , the distant mountains , a few isolated clumps of forest trees in the distance , presented a weird and wonderful aspect under these totally new conditions of a universal diffusion of light . we were like hoffmann 's shadowless man .","('explain', 'expliquer', 'explicar')",0,48,0
"cacambo explained all the king 's bons mots to candide , and , although they were translated , they still appeared to be bons mots .","('explain', 'expliquer', 'explicar')",0,1,0
""" yes . do you want me to explain what that is ? ""","('explain', 'expliquer', 'explicar')",0,8,0
"then came that dreadful night -- was it really only last night?-- when she played so badly , and my heart almost broke . she explained it all to me . it was terribly pathetic . but i was not moved a bit . i thought her shallow . suddenly something happened that made me afraid . i ca n't tell you what it was , but it was terrible . i said i would go back to her . i felt i had done wrong . and now she is dead . my god ! my god ! harry , what shall i do ? you do n't know the danger i am in , and there is nothing to keep me straight . she would have done that for me . she had no right to kill herself . it was selfish of her . ""","('explain', 'expliquer', 'explicar')",0,25,0
"cyrus harding gazed at the sheet of white without saying anything , for he really did not know how to explain this phenomenon , at this time of year and in such a temperature .","('explain', 'expliquer', 'explicar')",0,20,0
"after some time dorian gray looked up . "" you have explained me to myself , harry , "" he murmured with something of a sigh of relief . "" i felt all that you have said , but somehow i was afraid of it , and i could not express it to myself . how well you know me ! but we will not talk again of what has happened . it has been a marvellous experience . that is all . i wonder if life has still in store for me anything as marvellous . ""","('explain', 'expliquer', 'explicar')",0,11,0
"this acoustic effect is easily explained on scientific grounds . it arose from the concave form of the gallery and the conducting power of the rock . there are many examples of this propagation of sounds which remain unheard in the intermediate space . i remember that a similar phenomenon has been observed in many places ; amongst others on the internal surface of the gallery of the dome of st . paul 's in london , and especially in the midst of the curious caverns among the quarries near syracuse , the most wonderful of which is called dionysius ' ear .","('explain', 'expliquer', 'explicar')",0,5,0
"then he explained to him the cause of his visit , and the service he required of him . but scarcely had he expressed his request when the unknown , who remained standing before the musketeer , drew back with signs of terror , and refused .","('explain', 'expliquer', 'explicar')",0,2,0
there only they explained to them the matter in hand .,"('explain', 'expliquer', 'explicar')",0,3,0
