text,sense,label,ind,new_label
"' that proves his guilt , ' said the queen .","('prove', 'prouve', 'probar')",0,2,0
"' it proves nothing of the sort ! ' said alice . ' why , you do n't even know what they 're about ! '","('prove', 'prouve', 'probar')",0,2,0
m de treville listened to the young man ’s account with a seriousness which proved that he saw something else in this adventure besides a love affair .,"('prove', 'prouver', 'probar')",1,14,1
"her hotel was remarkably sumptuous , and while the most part of the english had quit , or were about to quit , france on account of the war , milady had just been laying out much money upon her residence ; which proved that the general measure which drove the english from france did not affect her .","('prove', 'prouver', 'probar')",1,43,1
""" i will prove it . here is my commission . ""","('prove', 'prouve', 'probar')",0,3,0
athos had dropped some words which proved that the conversation she had with the cardinal had fallen into outside ears ; but she could not suppose that he had dug a countermine so promptly and so boldly .,"('prove', 'prouver', 'probar')",1,6,1
""" and i am the more grateful to your eminence , "" replied anne of austria , with a smile that proved she was not the dupe of this ingenious gallantry , "" from being certain that these two studs alone have cost you as much as all the others cost his majesty . ""","('prove', 'prouver', 'probar')",1,21,1
""" well , now , "" she said , "" let us see what you would do to prove this love of which you speak . ""","('prove', 'prouver', 'probar')",1,18,1
"but this reply proved nothing , other than how bullheaded the harpooner could be . that day i pressed him no further . the scotia 's accident was undeniable . its hole was real enough that it had to be plugged up , and i do n't think a hole 's existence can be more emphatically proven . now then , this hole did n't make itself , and since it had n't resulted from underwater rocks or underwater machines , it must have been caused by the perforating tool of some animal .","('prove', 'prouver', 'probar')",1,3,1
""" and yet , "" said milady , with a persistence that proved she wished to see clearly to the end of the mission with which she was about to be charged , "" if he persists ? ""","('prove', 'prouver', 'probar')",1,12,1
""" alas ! "" said felton , "" i can do but one thing , which is to pity you if you prove to me you are a victim !","('prove', 'prouver', 'probar')",1,22,1
""" the silence of our friend proves nothing , "" said the reporter .","('prove', 'prouve', 'probar')",0,6,0
"there was a moment of silence , which proved that the cardinal was employed in seeking the terms in which he should write the note , or else in writing it .","('prove', 'prouver', 'probar')",1,8,1
""" but , "" observed herbert , "" there 's nothing to prove that this bottle has been floating long in the sea . ""","('prove', 'prouve', 'probar')",0,12,0
""" ah ! i wish i had never seen you ! "" cried d’artagnan , with that ingenuous roughness which women often prefer to the affectations of politeness , because it betrays the depths of the thought and proves that feeling prevails over reason .","('prove', 'prouve', 'probar')",0,38,0
""" our case is not complete . the fellow is wary and cunning to the last degree . it is not what we know , but what we can prove . if we make one false move the villain may escape us yet . ""","('prove', 'prouver', 'probar')",1,29,1
""" well ? "" said the cardinal , eagerly , rising with a promptitude which proved the degree of importance he attached to the commission with which he had charged the count .","('prove', 'prouver', 'probar')",1,15,1
""" yes , monsieur ; and there is nothing i would not do to prove to monsieur that i am attached to him . ""","('prove', 'prouver', 'probar')",1,14,1
""" what do you want , monsieur ? "" demanded the musketeer , recoiling a step , and with a foreign accent , which proved to d’artagnan that he was deceived in one of his conjectures .","('prove', 'prouver', 'probar')",1,24,1
""" but , "" observed gideon spilett , "" this not only proves that men have landed on the island , but also that they lived on it for some time .","('prove', 'prouve', 'probar')",0,12,0
"he resolved , then , to defend the door bravely ; and as , betrayed by the mistress of the inn , he could not say that aramis was absent , he endeavored to prove to the newcomer that it would be the height of indiscretion to disturb his master in his pious conference , which had commenced with the morning and would not , as bazin said , terminate before night .","('prove', 'prouver', 'probar')",1,34,1
"pillars of smoke and flame escaped from the crater ; a hail of scoriae fell on the ground ; but no current of lava burst from the mouth of the volcano , which proved that the volcanic matter had not yet attained the level of the superior orifice of the central shaft .","('prove', 'prouver', 'probar')",1,33,1
""" my dear watson , you were born to be a man of action . your instinct is always to do something energetic . but supposing , for argument 's sake , that we had him arrested to - night , what on earth the better off should we be for that ? we could prove nothing against him . there 's the devilish cunning of it ! if he were acting through a human agent we could get some evidence , but if we were to drag this great dog to the light of day it would not help us in putting a rope round the neck of its master . ""","('prove', 'prouver', 'probar')",1,55,1
""" we are not much better off to - night . again , there was no direct connection between the hound and the man 's death . we never saw the hound . we heard it ; but we could not prove that it was running upon this man 's trail . there is a complete absence of motive . no , my dear fellow ; we must reconcile ourselves to the fact that we have no case at present , and that it is worth our while to run any risk in order to establish one . ""","('prove', 'prouver', 'probar')",1,41,1
""" oh , mr . spilett , that does n't prove anything ! "" replied pencroft .","('prove', 'prouve', 'probar')",0,10,0
""" you are in the right , "" said pangloss ; "" for when man was put into the garden of eden , it was with an intent to dress it ; and this proves that man was not born to be idle . ""","('prove', 'prouve', 'probar')",0,34,0
"everything conspired to prove to d’artagnan that his presentiments had not deceived him , and that a great misfortune had happened .","('prove', 'prouver', 'probar')",1,3,1
"the moral life of man forms part of the subject - matter of the artist , but the morality of art consists in the perfect use of an imperfect medium . no artist desires to prove anything . even things that are true can be proved .","('prove', 'prouver', 'probar')",1,35,1
""" oh , my god ! "" cried anne of austria , with an accent of terror which proved how much greater an interest she took in the duke than she ventured to tell .","('prove', 'prouver', 'probar')",1,18,1
"branded in the eyes of the world you invoke , try to prove to that world that you are neither guilty nor mad ! ’","('prove', 'prouver', 'probar')",1,12,1
""" that proves , "" answered cyrus harding , "" that ayrton was deprived of intelligence at a more recent time than he thinks . ""","('prove', 'prouve', 'probar')",0,2,0
