text,sense,label,ind,new_label
"' begin at the beginning , ' the king said gravely , ' and go on till you come to the end : then stop . '","('come', 'arriver', 'llegar')",0,18,0
""" if , on my return , i find a fire at the house , i shall believe that the thunder itself came to light it . ""","('come', 'venir', 'venir')",1,22,1
""" that makes no difference , "" said aramis , coloring ; "" and who affirmed , as i said , that he had received orders from his master or mistress to place the horse in my stable , without informing me whence it came . ""","('come', 'venir', 'venir')",1,44,1
""" come , "" said pencroft , "" sea - weed by way of bread , raw mussels for meat , and almonds for dessert , that 's certainly a good dinner for those who have not a single match in their pocket ! ""","('come', 'aller', 'ir')",2,1,2
"at length , after waiting a quarter of an hour and just as twilight was beginning to thicken , a carriage appeared , coming at a quick pace on the road of sevres . a presentiment instantly told d’artagnan that this carriage contained the person who had appointed the rendezvous ; the young man was himself astonished to find his heart beat so violently .","('come', 'arriver', 'llegar')",0,23,0
""" if he is as shrewd as i think he is , consul , he will come . ""","('come', 'venir', 'venir')",1,16,1
"yet you have need , i believe , to be guided in the adventurous career you have undertaken ; for , if i mistake not , you came to paris with the ambitious idea of making your fortune . ""","('come', 'venir', 'venir')",1,27,1
""" ah ! that is very nice , and very wrong of you , "" she cried ; "" so mind you come "" ; and she swept out of the room , followed by lady agatha and the other ladies . when lord henry had sat down again , mr . erskine moved round , and taking a chair close to him , placed his hand upon his arm .","('come', 'venir', 'venir')",1,22,1
""" very bad indeed . in fact i consider you extremely dangerous , and if anything happens to our good duchess , we shall all look on you as being primarily responsible . but i should like to talk to you about life . the generation into which i was born was tedious . some day , when you are tired of london , come down to treadley and expound to me your philosophy of pleasure over some admirable burgundy i am fortunate enough to possess . ""","('come', 'venir', 'venir')",1,64,1
""" ah ! i have talked quite enough for to - day , "" said lord henry , smiling . "" all i want now is to look at life . you may come and look at it with me , if you care to . ""","('come', 'venir', 'venir')",1,33,1
she loved porthos too dearly to allow him to part thus ; she made him a sign to dismount and come to her .,"('come', 'venir', 'venir')",1,20,1
""" axel ! "" she cried surprised . "" what ! have you come to meet me ? is this why you are here , sir ? ""","('come', 'venir', 'venir')",1,13,1
""" come , axel , come , you miserable wretch , "" my uncle cried from as far off as he could see me . "" your boxes are not packed , and my papers are not arranged ; where 's the key of my carpet bag ? and what have you done with my gaiters ? ""","('come', 'venir', 'venir')",1,5,1
night came . but i knew nothing about the lapse of time .,"('come', 'arriver', 'llegar')",0,1,0
"d’artagnan had a quick eye and a prompt understanding . he comprehended that the musket had not come there of itself , and that he who bore it had not concealed himself behind a hedge with any friendly intentions .","('come', 'venir', 'venir')",1,17,1
"the young man turned quickly round , for this attack could not have come from the bastion , which was hidden by the angle of the trench .","('come', 'venir', 'venir')",1,13,1
""" it is , that we do not consider ourselves castaways , but colonists , who have come here to settle . ""","('come', 'venir', 'venir')",1,17,1
"night came on ; the train passed on at full speed , in the midst of the roaring of the tigers , bears , and wolves which fled before the locomotive ; and the marvels of bengal , golconda ruined gour , murshedabad , the ancient capital , burdwan , hugly , and the french town of chandernagor , where passepartout would have been proud to see his country 's flag flying , were hidden from their view in the darkness .","('come', 'venir', 'llegar')",3,1,3
"she heaved a deep sigh . it was a sigh of relief . the terrible moment , the moment that night and day , for weeks and months , she had dreaded , had come at last , and yet she felt no terror . indeed , in some measure it was a disappointment to her . the vulgar directness of the question called for a direct answer . the situation had not been gradually led up to . it was crude . it reminded her of a bad rehearsal .","('come', 'venir', 'llegar')",3,34,3
"this grave , phlegmatic , and silent individual was called hans bjelke ; and he came recommended by m. fridrikssen . he was our future guide . his manners were a singular contrast with my uncle 's .","('come', 'venir', 'venir')",1,15,1
""" oh , my friends , "" said d’artagnan , "" you come once more to save my life , not only mine but that of these gentlemen .","('come', 'venir', 'venir')",1,12,1
"it was a peasant 's house , but in point of hospitality it was equal to a king 's . on our arrival the master came with outstretched hands , and without more ceremony he beckoned us to follow him .","('come', 'venir', 'venir')",1,25,1
"then came that dreadful night -- was it really only last night?-- when she played so badly , and my heart almost broke . she explained it all to me . it was terribly pathetic . but i was not moved a bit . i thought her shallow . suddenly something happened that made me afraid . i ca n't tell you what it was , but it was terrible . i said i would go back to her . i felt i had done wrong . and now she is dead . my god ! my god ! harry , what shall i do ? you do n't know the danger i am in , and there is nothing to keep me straight . she would have done that for me . she had no right to kill herself . it was selfish of her . ""","('come', 'venir', 'llegar')",3,1,3
""" i will try and do something , dorian , if it would please you . but you must come and sit to me yourself again . i ca n't get on without you . ""","('come', 'venir', 'venir')",1,19,1
""" but tobacco will come , like everything else ! "" he repeated , in a burst of absolute confidence .","('come', 'venir', 'venir')",1,4,1
"night came . the moon was entering her first quarter , and her insufficient light would soon die out in the mist on the horizon . clouds were rising from the east , and already overcast a part of the heavens .","('come', 'venir', 'llegar')",3,1,3
"dorian started . "" it would not interest you , mr . hubbard , "" he said , keeping his eye on the man . he felt ready to leap upon him and fling him to the ground if he dared to lift the gorgeous hanging that concealed the secret of his life . "" i sha n't trouble you any more now . i am much obliged for your kindness in coming round . ""","('come', 'venir', 'venir')",1,72,1
"somebody -- i wo n't mention his name , but you know him -- came to me last year to have his portrait done . i had never seen him before , and had never heard anything about him at the time , though i have heard a good deal since . he offered an extravagant price . i refused him . there was something in the shape of his fingers that i hated . i know now that i was quite right in what i fancied about him . his life is dreadful . but you , dorian , with your pure , bright , innocent face , and your marvellous untroubled youth-- i ca n't believe anything against you . and yet i see you very seldom , and you never come down to the studio now , and when i am away from you , and i hear all these hideous things that people are whispering about you , i do n't know what to say .","('come', 'venir', 'venir')",1,14,1
""" the dead linger sometimes . the man upstairs will not go away . he is sitting at the table with bowed head and outstretched arms . alan ! alan ! if you do n't come to my assistance , i am ruined . why , they will hang me , alan ! do n't you understand ? they will hang me for what i have done . ""","('come', 'venir', 'venir')",1,35,1
""" pardieu , gentlemen , "" said he . "" i hope what you have to tell me is worth the trouble , or else , i warn you , i will not pardon you for making me come here instead of getting a little rest after a night spent in taking and dismantling a bastion .","('come', 'venir', 'venir')",1,38,1
"lady ruxton glanced at him curiously . "" you must come and explain that to me some afternoon , lord henry . it sounds a fascinating theory , "" she murmured , as she swept out of the room .","('come', 'venir', 'venir')",1,10,1
""" women are not always allowed a choice , "" he answered , but hardly had he finished the sentence before from the far end of the conservatory came a stifled groan , followed by the dull sound of a heavy fall . everybody started up . the duchess stood motionless in horror . and with fear in his eyes , lord henry rushed through the flapping palms to find dorian gray lying face downwards on the tiled floor in a deathlike swoon .","('come', 'arriver', 'llegar')",0,28,0
"at this moment hans came , he saw my hand in my uncle 's , and i may safely say that there was joy in his countenance .","('come', 'arriver', 'llegar')",0,4,0
""" it came to you crowned . ""","('come', 'venir', 'llegar')",3,2,3
"the settlers had gone some fifty feet farther , when their attention was attracted by distant sounds which came up from the depths .","('come', 'venir', 'venir')",1,18,1
""" come along , athos , come along ! "" cried d’artagnan ; "" now we have found everything except money , it would be stupid to be killed . ""","('come', 'aller', 'ir')",2,1,2
""" come along , athos , come along ! "" cried d’artagnan ; "" now we have found everything except money , it would be stupid to be killed . ""","('come', 'aller', 'ir')",2,6,2
""" why , i think , "" said aramis , blushing as usual , "" that his ring not coming from a mistress , and consequently not being a love token , d’artagnan may sell it . ""","('come', 'venir', 'venir')",1,19,1
""" must i really come , harry ? ""","('come', 'venir', 'venir')",1,4,1
"m. de busigny was the first to come and shake athos by the hand , and acknowledge that the wager was lost .","('come', 'venir', 'venir')",1,7,1
"but at any rate , if we have no enemies in the interior , they may come from the exterior , for parts of the pacific are very dangerous .","('come', 'venir', 'venir')",1,16,1
""" at any rate we can not feel sorry to have come so far . this prospect is magnificent , and-- ""","('come', 'venir', 'llegar')",3,11,3
"yet , if at our present distance from the animal , a distance of twelve leagues at the least , the column of water driven through its blowers may be distinctly seen , it must needs be of vast size . the commonest prudence would counsel immediate flight ; but we did not come so far to be prudent .","('come', 'venir', 'venir')",1,53,1
"_ friday_.—yes , yes , they come hither ; come other else place .","('come', 'venir', 'venir')",1,6,1
"_ friday_.—yes , yes , they come hither ; come other else place .","('come', 'venir', 'venir')",1,9,1
