text,sense,label,ind,new_label
"a few moments afterwards the footlights flared up and the curtain rose on the third act . dorian gray went back to his seat . he looked pale , and proud , and indifferent . the play dragged on , and seemed interminable . half of the audience went out , tramping in heavy boots and laughing . the whole thing was a fiasco . the last act was played to almost empty benches . the curtain went down on a titter and some groans .","('third', 'troisième', '3')",0,14,0
third affirmative grunt .,"('third', 'troisième', '3')",0,0,0
""" so , "" he said to me , "" the castaways built a third ship on vanikoro island , and to this day , nobody knows where it went and perished ? ""","('third', 'troisième', '3')",0,14,0
""" yes , "" continued athos , "" four times only ; once at the house of monsieur crequy ; another time at my own house in the country , in my chateau at -- when i had a chateau ; a third time at monsieur de treville ’s where it surprised us all ; and the fourth time at a cabaret , where it fell to my lot , and where i lost a hundred louis and a supper on it . ""","('third', 'troisième', 'tercero')",1,42,1
matters remained thus until the third week of february .,"('third', 'troisième', 'tercero')",1,5,1
"mrs . fairfax was summoned to give information respecting the resources of the house in shawls , dresses , draperies of any kind ; and certain wardrobes of the third storey were ransacked , and their contents , in the shape of brocaded and hooped petticoats , satin sacques , black modes , lace lappets , & c. , were brought down in armfuls by the abigails ; then a selection was made , and such things as were chosen were carried to the boudoir within the drawing - room .","('third', 'troisième', '3')",0,29,0
""" st . john ! you used to call jane your third sister , but you do n't treat her as such : you should kiss her too . ""","('third', 'troisième', 'tercero')",1,11,1
"but conseil had one flaw . he was a fanatic on formality , and he only addressed me in the third person -- to the point where it got tiresome .","('third', 'troisième', 'tercero')",1,20,1
""" why , there are nothing but foxes in this country ! "" cried pencroft , when for the third time he drew one of the animals out of the pit .","('third', 'troisième', 'tercero')",1,19,1
""" conseil ! "" i called a third time .","('third', 'troisième', 'tercero')",1,7,1
"the third shot , aimed this time at the downs forming the upper side of union bay , struck the sand at a distance of four miles , then having ricocheted : was lost in the sea in a cloud of spray .","('third', 'troisième', '3')",0,1,0
""" impossible , for three reasons , "" replied athos . "" the first , that we have not finished breakfast ; the second , that we still have some very important things to say ; and the third , that it yet wants ten minutes before the lapse of the hour . ""","('third', 'troisième', 'tercero')",1,38,1
""" the third , then , fell from the clouds , i suppose ? ""","('third', 'troisième', '3')",0,2,0
""" no , the third was brought to me this very morning by a groom out of livery , who would not tell me in whose service he was , and who said he had received orders from his master . ""","('third', 'troisième', '3')",0,4,0
""" your name ? "" cried his eminence , for the third time .","('third', 'troisième', 'tercero')",1,11,1
"there he again appeared uneasy and embarrassed , and stopped for the third time .","('third', 'troisième', 'tercero')",1,12,1
"at the third knock , however , steps were heard inside . the door at length was opened , and a man appeared , of high stature , pale complexion , and black hair and beard .","('third', 'troisième', 'tercero')",1,2,1
""" now , "" said my uncle , looking straight at me , "" to read the sentence which you have just written , and with which i am wholly unacquainted , i shall only have to take the first letter of each word , then the second , the third , and so forth . ""","('third', 'troisième', 'tercero')",1,50,1
"matters being thus decided , the building of a vessel large enough to sail either to the archipelagoes in the north , or to new zealand in the west , was no longer talked of , and they busied themselves in their accustomed occupations , with a view to wintering a third time in granite house .","('third', 'troisième', '3')",0,51,0
"i confined myself then to begging him to give up his chamber , which is the handsomest in the hotel , and to be satisfied with a pretty little room on the third floor ; but to this monsieur porthos replied that as he every moment expected his mistress , who was one of the greatest ladies in the court , i might easily comprehend that the chamber he did me the honor to occupy in my house was itself very mean for the visit of such a personage .","('third', 'troisième', '3')",0,32,0
""" come now , "" i thought , "" these words seem to justify my uncle 's view about the language of the document . in the fourth line appeared the word "" luco "" , which means a sacred wood . it is true that in the third line was the word "" tabiled "" , which looked like hebrew , and in the last the purely french words "" mer "" , "" arc "" , "" mere . "" ""","('third', 'troisième', 'tercero')",1,48,1
"this sleep , provincial as it was , brought him to nine o’clock in the morning ; at which hour he rose , in order to repair to the residence of m. de treville , the third personage in the kingdom , in the paternal estimation .","('third', 'troisième', '3')",0,36,0
""" come , gentlemen , have you decided ? "" cried jussac for the third time .","('third', 'troisième', 'tercero')",1,14,1
"in order to fix the angle obtained , he fastened with thorns the two pieces of wood on a third placed transversely , so that their separation should be properly maintained .","('third', 'troisième', 'tercero')",1,19,1
"a month later they commemorated , on the 25th of march , the third anniversary of their arrival on lincoln island .","('third', 'troisième', '3')",0,13,0
"as to the third , i think it would be best to place it on the islet , so as to prevent , or at all events delay , any attempt at landing .","('third', 'troisième', '3')",0,3,0
""" nothing easier . i received not long ago a map from my friend , augustus petermann , at liepzig . nothing could be more apropos . take down the third atlas in the second shelf in the large bookcase , series z , plate 4 . ""","('third', 'troisième', '3')",0,30,0
