text,sense,label,ind,new_label
"treville , "" added the king , in a low voice , as the others were retiring , "" as you have no room in the musketeers , and as we have besides decided that a novitiate is necessary before entering that corps , place this young man in the company of the guards of monsieur dessessart , your brother - in - law .","('retire', 'retirer', 'retirar')",0,16,0
"the two guardsmen courteously accepted d’artagnan ’s excuses , and perceiving that the four friends desired to be alone , retired .","('retire', 'retirer', 'retirar')",0,20,0
"there are many stories related of him , and among them this . after a wild youth , he had retired into a convent , there to expiate , at least for some time , the follies of adolescence .","('retire', 'retirer', 'retirar')",0,20,0
"at the same hour as on the preceding evening , d’artagnan retired .","('retire', 'retirer', 'retirar')",0,11,0
"the reporter retired into a dark corner after having shortly noted down the occurrences of the day ; the first appearance of this new land , the loss of their leader , the exploration of the coast , the incident of the matches , etc . ; and then overcome by fatigue , he managed to forget his sorrows in sleep .","('retire', 'retirer', 'retirar')",0,2,0
"adele seemed scarcely to need the warning -- she had already retired to a sofa with her treasure , and was busy untying the cord which secured the lid .","('retire', 'retirer', 'retirar')",0,11,0
"the chancellor , who , on his part , trembled with an emotion easily to be conceived , took the letter , bowed to the ground , and retired .","('retire', 'retirer', 'retirar')",0,28,0
"possessed by one single thought -- that of the promise he had made , and of the responsibility he had taken -- he retired last to his chamber , begged the host to procure him a map of the province , bent over it , examined every line traced upon it , perceived that there were four different roads from bethune to armentieres , and summoned the lackeys .","('retire', 'retirer', 'retirar')",0,23,0
"but no one entered except two or three marines , who brought her trunks and packages , deposited them in a corner , and retired without speaking .","('retire', 'retirer', 'retirar')",0,24,0
"these arrangements made , the lackeys retired .","('retire', 'retirer', 'retirar')",0,6,0
"the poor fowl was thin , and covered with one of those thick , bristly skins through which the teeth can not penetrate with all their efforts . the fowl must have been sought for a long time on the perch , to which it had retired to die of old age .","('retire', 'retirer', 'retirar')",0,46,0
each retired to his own apartment .,"('retire', 'retirer', 'retirar')",0,1,0
"the usher introduced him , and retired without speaking a word .","('retire', 'retirer', 'retirar')",0,6,0
"and planchet retired , shaking his head with an air of doubt , which the liberality of d’artagnan had not entirely effaced .","('retire', 'retirer', 'retirar')",0,2,0
"the engineer 's companions , respecting the wish , retired .","('retire', 'retirer', 'retirar')",0,9,0
"their meal concluded , each retired to the corner in which he had rested the preceding night , and herbert was not long in going to sleep near the sailor , who had stretched himself beside the fireplace .","('retire', 'retirer', 'retirar')",0,5,0
he had retired at one o’clock under the pretense of being indisposed .,"('retire', 'retirer', 'retirar')",0,2,0
"m bonacieux was introduced afresh , and upon a sign from the cardinal , the officer retired .","('retire', 'retirer', 'retirar')",0,16,0
"the comte de rochefort bowed like a man who acknowledges the superiority of the master as great , and retired .","('retire', 'retirer', 'retirar')",0,19,0
"then m. de treville made a sign with his hand , and all retired except d’artagnan , who did not forget that he had an audience , and with the tenacity of a gascon remained in his place .","('retire', 'retirer', 'retirar')",0,13,0
rochefort obeyed and retired .,"('retire', 'retirer', 'retirar')",0,3,0
"he then retired , and closed the door .","('retire', 'retirer', 'retirar')",0,2,0
""" at these words he retired . i heard the door open and shut , and i remained overwhelmed , less , i confess it , by my grief than by the mortification of not having avenged myself .","('retire', 'retirer', 'retirar')",0,5,0
"felton made no reply , took the book with the same appearance of repugnance which he had before manifested , and retired pensively .","('retire', 'retirer', 'retirar')",0,21,0
"and lord de winter retired swearing , which at that period was a very knightly habit .","('retire', 'retirer', 'retirar')",0,4,0
