text,sense,label,ind,new_label
he did not therefore allow her any hope that he would flinch ; only he represented his action as one of simple vengeance .,"('action', 'action', 'acción')",0,17,0
"it was under the action of this cylinder , charged with some explosive substance , nitro - glycerine , picrate , or some other material of the same nature , that the water of the channel had been raised like a dome , the bottom of the brig crushed in , and she had sunk instantly , the damage done to her hull being so considerable that it was impossible to refloat her .","('action', 'action', 'acción')",0,4,0
"i will add that the unknown appears to possess means of action which border on the supernatural , if in the events of practical life the supernatural were recognizable .","('action', 'action', 'acción')",0,11,0
""" yes , "" rejoined cyrus harding , "" if the intervention of a human being is not more questionable for us , i agree that he has at his disposal means of action beyond those possessed by humanity .","('action', 'action', 'acción')",0,33,0
"every impulse that we strive to strangle broods in the mind and poisons us . the body sins once , and has done with its sin , for action is a mode of purification . nothing remains then but the recollection of a pleasure , or the luxury of a regret . the only way to get rid of a temptation is to yield to it . resist it , and your soul grows sick with longing for the things it has forbidden to itself , with desire for what its monstrous laws have made monstrous and unlawful . it has been said that the great events of the world take place in the brain . it is in the brain , and the brain only , that the great sins of the world take place also .","('action', 'action', 'acción')",0,28,0
"this invisible protection , which rendered their own action unavailing , both irritated and piqued the engineer .","('action', 'action', 'acción')",0,8,0
"a man of action as well as a man of thought , all he did was without effort to one of his vigorous and sanguine temperament .","('action', 'action', 'acción')",0,3,0
"gideon spilett ranked among the first of those reporters : a man of great merit , energetic , prompt and ready for anything , full of ideas , having traveled over the whole world , soldier and artist , enthusiastic in council , resolute in action , caring neither for trouble , fatigue , nor danger , when in pursuit of information , for himself first , and then for his journal , a perfect treasury of knowledge on all sorts of curious subjects , of the unpublished , of the unknown , and of the impossible . he was one of those intrepid observers who write under fire , "" reporting "" among bullets , and to whom every danger is welcome .","('action', 'action', 'acción')",0,45,0
we heard the steps of our visitors descend the stair and the bang of the front door . in an instant holmes had changed from the languid dreamer to the man of action .,"('action', 'action', 'acción')",0,32,0
"but m. de treville promised this favor after a novitiate of two years -- a novitiate which might besides be abridged if an opportunity should present itself for d’artagnan to render the king any signal service , or to distinguish himself by some brilliant action .","('action', 'action', 'acción')",0,44,0
"the cloth of which the balloon - case was made was then cleaned by means of soda and potash , obtained by the incineration of plants , in such a way that the cotton , having got rid of the varnish , resumed its natural softness and elasticity ; then , exposed to the action of the atmosphere , it soon became perfectly white .","('action', 'action', 'acción')",0,54,0
"oh , why was i so short of time ! i would have gone down the steep slopes of this mountain , crossed this entire immense continent , which surely connects africa with america , and visited its great prehistoric cities . under my eyes there perhaps lay the warlike town of makhimos or the pious village of eusebes , whose gigantic inhabitants lived for whole centuries and had the strength to raise blocks of stone that still withstood the action of the waters . one day perhaps , some volcanic phenomenon will bring these sunken ruins back to the surface of the waves ! numerous underwater volcanoes have been sighted in this part of the ocean , and many ships have felt terrific tremors when passing over these turbulent depths . a few have heard hollow noises that announced some struggle of the elements far below , others have hauled in volcanic ash hurled above the waves . as far as the equator this whole seafloor is still under construction by plutonic forces . and in some remote epoch , built up by volcanic disgorgings and successive layers of lava , who knows whether the peaks of these fire - belching mountains may reappear above the surface of the atlantic !","('action', 'action', 'acción')",0,80,0
"a sandy beach unfolded before us , measuring 500 feet at its widest point between the waters of the lake and the foot of the mountain 's walls . via this strand you could easily circle the lake . but the base of these high walls consisted of broken soil over which there lay picturesque piles of volcanic blocks and enormous pumice stones . all these crumbling masses were covered with an enamel polished by the action of underground fires , and they glistened under the stream of electric light from our beacon . stirred up by our footsteps , the mica - rich dust on this beach flew into the air like a cloud of sparks .","('action', 'action', 'acción')",0,76,0
""" you have not yet told me what your good action was . or did you say you had done more than one ? "" asked his companion as he spilled into his plate a little crimson pyramid of seeded strawberries and , through a perforated , shell - shaped spoon , snowed white sugar upon them .","('action', 'action', 'acción')",0,10,0
""" my dear boy , you are really beginning to moralize . you will soon be going about like the converted , and the revivalist , warning people against all the sins of which you have grown tired . you are much too delightful to do that . besides , it is no use . you and i are what we are , and will be what we will be . as for being poisoned by a book , there is no such thing as that . art has no influence upon action . it annihilates the desire to act . it is superbly sterile . the books that the world calls immoral are books that show the world its own shame . that is all . but we wo n't discuss literature . come round to - morrow . i am going to ride at eleven . we might go together , and i will take you to lunch afterwards with lady branksome . she is a charming woman , and wants to consult you about some tapestries she is thinking of buying . mind you come . or shall we lunch with our little duchess ? she says she never sees you now . perhaps you are tired of gladys ? i thought you would be . her clever tongue gets on one 's nerves . well , in any case , be here at eleven . ""","('action', 'action', 'acción')",0,92,0
"the siege of la rochelle is about to be resumed , monseigneur . i shall serve under the eye of your eminence , and if i have the good fortune to conduct myself at the siege in such a manner as merits your attention , then i shall at least leave behind me some brilliant action to justify the protection with which you honor me .","('action', 'action', 'acción')",0,55,0
""" it is fir , pine , or birch , and other northern coniferae , mineralised by the action of the sea . it is called surturbrand , a variety of brown coal or lignite , found chiefly in iceland . ""","('action', 'action', 'acción')",0,18,0
"there is good and holy action to be performed , monsieur , and much money to be gained at the same time . ""","('action', 'action', 'acción')",0,5,0
"what natural force could have produced such plants , and what must have been the appearance of the earth in the first ages of its formation , when , under the action of heat and moisture , the vegetable kingdom alone was developing on its surface ?","('action', 'action', 'acción')",0,31,0
"for my part i can not agree with his theory of gradual cooling : in spite of what i have seen and felt , i believe , and always shall believe , in the central heat . but i admit that certain circumstances not yet sufficiently understood may tend to modify in places the action of natural phenomena .","('action', 'action', 'acción')",0,54,0
"notwithstanding the theories of professor liedenbrock , a violent heat did at that time brood within the body of the spheroid . its action was felt to the very last coats of the terrestrial crust ; the plants , unacquainted with the beneficent influences of the sun , yielded neither flowers nor scent . but their roots drew vigorous life from the burning soil of the early days of this planet .","('action', 'action', 'acción')",0,23,0
"then came the chemical action of nature ; in the depths of the seas the vegetable accumulations first became peat ; then , acted upon by generated gases and the heat of fermentation , they underwent a process of complete mineralization .","('action', 'action', 'acción')",0,4,0
"it is in vain to say human beings ought to be satisfied with tranquillity : they must have action ; and they will make it if they can not find it . millions are condemned to a stiller doom than mine , and millions are in silent revolt against their lot .","('action', 'action', 'acción')",0,18,0
"there was no doubt but that they were now going to learn the long - searched - for answer to the enigma , the name of that mysterious being , so deeply concerned in their life , so generous in his influence , so powerful in his action !","('action', 'action', 'acción')",0,47,0
""" my dear watson , you were born to be a man of action . your instinct is always to do something energetic . but supposing , for argument 's sake , that we had him arrested to - night , what on earth the better off should we be for that ? we could prove nothing against him . there 's the devilish cunning of it ! if he were acting through a human agent we could get some evidence , but if we were to drag this great dog to the light of day it would not help us in putting a rope round the neck of its master . ""","('action', 'action', 'acción')",0,13,0
"besides this , as every great action bears its recompense with it , the brave exploit of d’artagnan resulted in the restoration of the tranquility he had lost .","('action', 'action', 'acción')",0,6,0
""" yes , we should have a full day to - day , "" he remarked , and he rubbed his hands with the joy of action . "" the nets are all in place , and the drag is about to begin . we 'll know before the day is out whether we have caught our big , lean - jawed pike , or whether he has got through the meshes . ""","('action', 'action', 'acción')",0,26,0
""" no , my dear fellow , it is at the hour of action that i turn to you for aid . but this is splendid , really unique from some points of view . when you pass bradley 's , would you ask him to send up a pound of the strongest shag tobacco ? thank you . it would be as well if you could make it convenient not to return before evening . then i should be very glad to compare impressions as to this most interesting problem which has been submitted to us this morning . ""","('action', 'action', 'acción')",0,13,0
"the edges of this cylinder were twisted and broken , as if they had been subjected to the action of some explosive substance .","('action', 'action', 'acción')",0,18,0
"a brilliant sun , but without any calorific action , was just issuing from the ocean .","('action', 'action', 'acción')",0,8,0
