text,sense,label,ind,new_label
"then my dear monsieur bonacieux has not suspected me a single instant ? ""","('suspect', 'soupçonner', 'sospechar')",0,7,0
"he had doublets cut out of his old clothes and cast - off cloaks for mousqueton , and thanks to a very intelligent tailor , who made his clothes look as good as new by turning them , and whose wife was suspected of wishing to make porthos descend from his aristocratic habits , mousqueton made a very good figure when attending on his master .","('suspect', 'soupçonner', 'sospechar')",0,42,0
but lord de winter might suspect him ; felton himself might now be watched !,"('suspect', 'soupçonner', 'sospechar')",0,5,0
""" which means-- "" said d’artagnan , who began to suspect the truth .","('suspect', 'douter', 'sospechar')",1,10,1
""" on the contrary , sire , set the example . you have committed the first wrong , since it was you who suspected the queen . ""","('suspect', 'soupçonner', 'sospechar')",0,23,0
"milady , not seeing me come again , would not be able to understand what could cause the interruption of my visits , and might suspect something ; who could say how far the vengeance of such a woman would go ? ""","('suspect', 'douter', 'sospechar')",1,25,1
"the poor young woman could not possibly suspect what frightful cruelty was behind the rampart of that pure brow , behind those brilliant eyes in which she read nothing but interest and compassion .","('suspect', 'douter', 'sospechar')",1,7,1
""" i must beg your eminence to observe , "" said milady , "" that since the affair of the diamond studs , about which the duke always suspected me , his grace distrusts me . ""","('suspect', 'soupçonner', 'sospechar')",0,28,0
"perhaps he had read it and had begun to suspect something . and , yet , what did it matter ? what had dorian gray to do with sibyl vane 's death ? there was nothing to fear . dorian gray had not killed her .","('suspect', 'soupçonner', 'sospechar')",0,9,0
"i remarked : "" it is so ; and here is a fact which science has scarcely suspected . ""","('suspect', 'soupçonner', 'sospechar')",0,17,0
"more than two thousand persons had assisted , as at a spectacle , in this fortunate but wild undertaking of the four friends -- an undertaking of which they were far from suspecting the real motive .","('suspect', 'soupçonner', 'sospechar')",0,32,0
but he did not suspect that an incident would come to his aid and change into an act of humanity that which was at first only a doubtful whim .,"('suspect', 'douter', 'sospechar')",1,4,1
"as to the cause which was near making milady lose her credit with the cardinal , kitty knew nothing about it ; but this time d’artagnan was better informed than she was . as he had seen milady on board a vessel at the moment he was leaving england , he suspected that it was , almost without a doubt , on account of the diamond studs .","('suspect', 'douter', 'sospechar')",1,51,1
"but herbert , from the height of his observatory , could examine all the yet unknown portion of the island , which might have given shelter to the strangers whose presence they suspected .","('suspect', 'soupçonner', 'sospechar')",0,32,0
poor kitty became as pale as death ; she suspected what the letter contained .,"('suspect', 'douter', 'sospechar')",1,9,1
"between the volcano and the east coast cyrus harding and his companions were surprised to see a lake , bordered with green trees , the existence of which they had not suspected .","('suspect', 'soupçonner', 'sospechar')",0,31,0
but d’artagnan well suspected that that which was deferred was not relinquished .,"('suspect', 'douter', 'sospechar')",1,3,1
"at any rate , it was agreed that his secret should never be asked from him , and that they would live with him as if they suspected nothing .","('suspect', 'soupçonner', 'sospechar')",0,27,0
"cyrus harding and neb were taken into confidence , and the sailor suspected nothing during the whole time , necessarily somewhat long , which was required in order to dry the small leaves , chop them up , and subject them to a certain torrefaction on hot stones .","('suspect', 'douter', 'sospechar')",1,12,1
""" quite ready , james , "" she answered , keeping her eyes on her work . for some months past she had felt ill at ease when she was alone with this rough stern son of hers . her shallow secret nature was troubled when their eyes met . she used to wonder if he suspected anything . the silence , for he made no other observation , became intolerable to her . she began to complain . women defend themselves by attacking , just as they attack by sudden and strange surrenders . "" i hope you will be contented , james , with your sea - faring life , "" she said . "" you must remember that it is your own choice . you might have entered a solicitor 's office . solicitors are a very respectable class , and in the country often dine with the best families . ""","('suspect', 'soupçonner', 'sospechar')",0,56,0
""" do you not suspect this young man of having given bad counsel ? ""","('suspect', 'soupçonner', 'sospechar')",0,4,0
"now , if the convicts were suspecting nothing , if they knew nothing of the expedition against them , if , lastly , there now existed a chance of surprising them , ought this chance to be lost by inconsiderately attempting to cross the palisades ?","('suspect', 'douter', 'sospechar')",1,6,1
""" you are sure , "" replied the stranger , "" that she did not suspect the intentions with which you went out ? ""","('suspect', 'douter', 'sospechar')",1,15,1
"she and the surgeon , carter ( who dressed mason 's wounds that night he was stabbed and worried ) , are the only two i have ever admitted to my confidence . mrs . fairfax may indeed have suspected something , but she could have gained no precise knowledge as to facts .","('suspect', 'soupçonner', 'sospechar')",0,39,0
""" he did . he said that the death was a very mysterious one , and that i should certainly be suspected if the facts came out . he frightened me into remaining silent . ""","('suspect', 'soupçonner', 'sospechar')",0,21,0
