text,sense,label,ind,new_label
""" it is much better both for you and for me to stop where we are , "" answered the wounded man . "" corbleu -- i am more your friend than you think -- for after our very first encounter , i could by saying a word to the cardinal have had your throat cut ! ""","('answer', 'répondre', 'responder')",0,18,0
""" exactly so , "" answered the engineer .","('answer', 'répondre', 'responder')",0,5,0
""" professor , "" he said , "" listen carefully . this piece of history concerns you in one definite respect , because it will answer a question you 've no doubt been unable to resolve . ""","('answer', 'répondre', 'responder')",0,25,0
"pencroft was wild with joy , and every morning and evening he sent a telegram to the corral , which always received an answer .","('answer', 'réponse', 'respuesta')",1,23,1
""" yes , we will search for him , "" answered harding , "" but we shall not discover this powerful being who performs such wonders , until he pleases to call us to him ! ""","('answer', 'répondre', 'responder')",0,10,0
""" your request is a very reasonable one , "" holmes answered . "" dr . mortimer , i think you could not do better than to tell your story as you told it to us . ""","('answer', 'répondre', '-respondió')",2,11,2
""" well ! "" answered gideon spilett , "" let us search all this labyrinth of the spurs of mount franklin .","('answer', 'répondre', 'reponer')",3,4,3
""" we shall stay here , "" answered harding . "" provisions are abundant , and we are here in the very center of the circle we have to explore .","('answer', 'répondre', 'contestar')",4,7,4
""" good ! "" answered the sailor .","('answer', 'répondre', 'reponer')",3,4,3
""" dorian 's , of course , "" answered the painter .","('answer', 'répondre', '-respondió')",2,8,2
""" no , "" answered ayrton .","('answer', 'répondre', 'reponer')",3,4,3
""" i will attempt anything that is desired , mr . spilett , "" answered the sailor , "" and you know well that i am not a man to flinch ! ""","('answer', 'répondre', 'contestar')",4,14,4
""" yes , "" answered lord henry dreamily , "" the costume of the nineteenth century is detestable . it is so sombre , so depressing . sin is the only real colour - element left in modern life . ""","('answer', 'répondre', '-respondió')",2,4,2
""" certainly , "" answered the reporter , "" and nothing is easier than to place in the hut , which was captain grant 's and ayrton 's dwelling , a notice which lord glenarvan and his crew can not help finding , giving the position of our island . ""","('answer', 'répondre', 'reponer')",3,4,3
""" that is evident , "" answered the engineer .","('answer', 'répondre', 'contestar')",4,6,4
""" i do not think so , "" answered the reporter .","('answer', 'répondre', 'contestar')",4,8,4
"the king , attacked in a manner so direct , did not know what to answer ; and he thought that this was the moment for expressing the desire which he was not going to have made until the evening before the fete .","('answer', 'répondre', 'responder')",0,15,0
"that is my answer . ""","('answer', 'réponse', 'respuesta')",1,3,1
the answer was terrible .,"('answer', 'réponse', 'respuesta')",1,1,1
""" no , "" answered harding , "" not a vapor escapes from the crater , for it was only yesterday that i attentively surveyed the summit .","('answer', 'répondre', 'contestar')",4,4,4
""" i do n't know , "" answered lord henry . "" i fancy that the boy will be well off . he is not of age yet . he has selby , i know . he told me so . and . . . his mother was very beautiful ? ""","('answer', 'répondre', '-respondió')",2,7,2
"no one answered ; but a form emerged from the closet ; it took the light , held it aloft , and surveyed the garments pendent from the portmanteau . ' sophie !","('answer', 'répondre', 'contestar')",4,2,4
""" but i repeat it again to you , "" replied felton , in great emotion , "" no danger threatens you ; i will answer for lord de winter as for myself . ""","('answer', 'répondre', 'responder')",0,25,0
""" dunce , "" cried milady , "" dunce ! who dares to answer for another man , when the wisest , when those most after god ’s own heart , hesitate to answer for themselves , and who ranges himself on the side of the strongest and the most fortunate , to crush the weakest and the most unfortunate . ""","('answer', 'répondre', 'responder')",0,13,0
""" dunce , "" cried milady , "" dunce ! who dares to answer for another man , when the wisest , when those most after god ’s own heart , hesitate to answer for themselves , and who ranges himself on the side of the strongest and the most fortunate , to crush the weakest and the most unfortunate . ""","('answer', 'répondre', 'responder')",0,33,0
""" i think that we shall be obliged to do so , whether we like it or not , "" answered pencroft , "" for the sky looks very threatening towards the west .","('answer', 'répondre', 'reponer')",3,20,3
""" i think , captain , "" answered the sailor ; "" i think that you are as capable of building a large vessel as a small one .","('answer', 'répondre', 'responder')",0,7,0
""" yes , if they fell into infamous hands . but i will answer for these two words being delivered to their address . ""","('answer', 'répondre', 'responder')",0,13,0
""" american novels , "" answered lord henry , helping himself to some quail .","('answer', 'répondre', '-respondió')",2,5,2
""" so it will , captain , "" answered the sailor .","('answer', 'répondre', 'reponer')",3,8,3
""" oh ! but i have seen specimens of the inhabitants , "" answered the duchess vaguely . "" i must confess that most of them are extremely pretty . and they dress well , too . they get all their dresses in paris . i wish i could afford to do the same . ""","('answer', 'répondre', '-respondió')",2,13,2
"the proposition took me completely by surprise , but before i had time to answer , baskerville seized me by the hand and wrung it heartily .","('answer', 'répondre', 'responder')",0,14,0
""" as i told you , pencroft , we will leave it to you , "" answered harding .","('answer', 'répondre', 'responder')",0,16,0
"i almost regretted having uttered this last word , which dropped from me in an unguarded moment . the professor bent his shaggy brows , and i feared i had seriously compromised my own safety . happily no great harm came of it . a smile flitted across the lip of my severe companion , and he answered :","('answer', 'répondre', 'responder')",0,57,0
"no one ! "" answered cyrus harding .","('answer', 'répondre', 'contestar')",4,4,4
""" exactly . i have wired to get his name and address from the official registry . i should not be surprised if this were an answer to my question . ""","('answer', 'réponse', 'respuesta')",1,26,1
""" i fear you are right , "" answered mr . erskine . "" i myself used to have literary ambitions , but i gave them up long ago . and now , my dear young friend , if you will allow me to call you so , may i ask if you really meant all that you said to us at lunch ? ""","('answer', 'répondre', '-respondió')",2,8,2
""" you will complete it , "" answered the old gentleman with a courteous bow . "" and now i must bid good - bye to your excellent aunt . i am due at the athenaeum . it is the hour when we sleep there . ""","('answer', 'répondre', '-respondió')",2,7,2
""" that is difficult to explain , "" answered the engineer .","('answer', 'répondre', 'contestar')",4,8,4
