text,sense,label,ind,new_label
"after clearing the outer belt of rocks via a narrow passageway , the nautilus lay inside the breakers where the sea had a depth of thirty to forty fathoms . under the green shade of some tropical evergreens , i spotted a few savages who looked extremely startled at our approach . in this long , blackish object advancing flush with the water , did n't they see some fearsome cetacean that they were obliged to view with distrust ?","('clear', 'franchir', 'franquear')",0,1,0
"a sound of quick steps broke the silence of the moor . crouching among the stones we stared intently at the silver - tipped bank in front of us . the steps grew louder , and through the fog , as through a curtain , there stepped the man whom we were awaiting . he looked round him in surprise as he emerged into the clear , starlit night . then he came swiftly along the path , passed close to where we lay , and went on up the long slope behind us . as he walked he glanced continually over either shoulder , like a man who is ill at ease .","('clear', 'clair', 'claro')",1,65,1
""" i am going , "" he said at last in his calm clear voice . "" i do n't wish to be unkind , but i ca n't see you again . you have disappointed me . ""","('clear', 'clair', 'claro')",1,13,1
"the officer who had stopped in front of her and studied her with so much care might have been twenty - five or twenty - six years of age . he was of pale complexion , with clear blue eyes , rather deeply set ; his mouth , fine and well cut , remained motionless in its correct lines ; his chin , strongly marked , denoted that strength of will which in the ordinary britannic type denotes mostly nothing but obstinacy ; a brow a little receding , as is proper for poets , enthusiasts , and soldiers , was scarcely shaded by short thin hair which , like the beard which covered the lower part of his face , was of a beautiful deep chestnut color .","('clear', 'clair', 'claro')",1,37,1
"during the night of december 27 - 28 , the nautilus left the waterways of vanikoro behind with extraordinary speed . its heading was southwesterly , and in three days it had cleared the 750 leagues that separated la pérouse 's islands from the southeastern tip of papua .","('clear', 'franchir', 'franquear')",0,32,0
"if the five prisoners who escaped from richmond had been all there , under the piled - up rocks , before this clear , crackling fire on the dry sand , what thanksgiving must they have rendered to heaven !","('clear', 'clair', 'claro')",1,22,1
"planchet , grimaud , bazin , and mousqueton presented themselves , and received clear , positive , and serious orders from athos .","('clear', 'clair', 'claro')",1,13,1
"he did not fatigue the wires with incessant telegrams , like those who speak when they have nothing to say , but each of his notes , short , decisive , and clear , threw light on some important point .","('clear', 'clair', 'claro')",1,32,1
"by 8:30 the nautilus 's skiff had just run gently aground on a sandy strand , after successfully clearing the ring of coral that surrounds gueboroa island .","('clear', 'franchir', 'franquear')",0,18,0
"this creek was deep and clear , but it was absolutely unnavigable .","('clear', 'clair', 'claro')",1,5,1
""" my dear fellow , "" he cried , wringing holmes ' unresponsive hand , "" congratulate me ! i have made the whole thing as clear as day . ""","('clear', 'clair', 'claro')",1,26,1
"if my eyes were able to range afar over this great sea , it was because a peculiar light brought to view every detail of it . it was not the light of the sun , with his dazzling shafts of brightness and the splendour of his rays ; nor was it the pale and uncertain shimmer of the moonbeams , the dim reflection of a nobler body of light . no ; the illuminating power of this light , its trembling diffusiveness , its bright , clear whiteness , and its low temperature , showed that it must be of electric origin . it was like an aurora borealis , a continuous cosmical phenomenon , filling a cavern of sufficient extent to contain an ocean .","('clear', 'clair', 'claro')",1,87,1
"then , neb helping him , the seaman arranged the spit , and the capybara , properly cleaned , was soon roasting like a suckling - pig before a clear , crackling fire .","('clear', 'clair', 'claro')",1,29,1
""" a very fine wind , "" replied the sailor ; "" but we must tack to enter the gulf , and i should like to see my way clear in these unknown quarters . ""","('clear', 'clair', 'claro')",1,29,1
""" well , then , "" i said , "" i am forced to admit that saknussemm 's sentence is clear , and leaves no room for doubt . i will even allow that the document bears every mark and evidence of authenticity . that learned philosopher did get to the bottom of sneffels , he has seen the shadow of scartaris touch the edge of the crater before the kalends of july ; he may even have heard the legendary stories told in his day about that crater reaching to the centre of the world ; but as for reaching it himself , as for performing the journey , and returning , if he ever went , i say no -- he never , never did that . ""","('clear', 'clair', 'claro')",1,20,1
"its fins set vertically , its propeller thrown in gear at the captain 's signal , the nautilus rose with lightning speed , shooting upward like an air balloon into the sky . vibrating resonantly , it knifed through the watery mass . not a single detail was visible . in four minutes it had cleared the four vertical leagues separating it from the surface of the ocean , and after emerging like a flying fish , it fell back into the sea , making the waves leap to prodigious heights .","('clear', 'franchir', 'franquear')",0,55,0
"what was most clear in the matter was that d’artagnan loved milady like a madman , and that she did not love him at all .","('clear', 'clair', 'claro')",1,3,1
""" by thunder ! in ' 65 , just two and a half years ago , i to whom you speak , i myself stepped onto the carcass of a whale near greenland , and its flank still carried the marked harpoon of a whaling ship from the bering sea . now i ask you , after it had been wounded west of america , how could this animal be killed in the east , unless it had cleared the equator and doubled cape horn or the cape of good hope ? ""","('clear', 'franchir', 'franquear')",0,78,0
""" and as since that which you have said is too clear to require any explanation , "" replied d’artagnan , in a low voice , "" i beg you to follow me . ""","('clear', 'clair', 'claro')",1,11,1
"the nights , very clear at this time of year , would be favorable to the researches they intended to make all over the island .","('clear', 'clair', 'claro')",1,4,1
"with feverish haste we had turned the body over , and that dripping beard was pointing up to the cold , clear moon . there could be no doubt about the beetling forehead , the sunken animal eyes . it was indeed the same face which had glared upon me in the light of the candle from over the rock -- the face of selden , the criminal .","('clear', 'clair', 'claro')",1,21,1
"in less than twenty minutes , swept along by the torrent , the nautilus had just cleared the isthmus of suez .","('clear', 'franchir', 'franquear')",0,16,0
""" yes , last night , in a matter of minutes , we cleared that insuperable isthmus . ""","('clear', 'franchir', 'franquear')",0,13,0
""" blue and clear eyes , of a strange brilliancy , with black eyelids and eyebrows ? ""","('clear', 'clair', 'claro')",1,3,1
""" yes , let the sermon be clear , "" said the curate .","('clear', 'clair', 'claro')",1,7,1
the horizon was still very clear .,"('clear', 'clair', 'claro')",1,5,1
"on november 26 , at three o'clock in the morning , the nautilus cleared the tropic of cancer at longitude 172 degrees . on the 27th it passed in sight of the hawaiian islands , where the famous captain cook met his death on february 14 , 1779 . by then we had fared 4,860 leagues from our starting point . when i arrived on the platform that morning , i saw the island of hawaii two miles to leeward , the largest of the seven islands making up this group . i could clearly distinguish the tilled soil on its outskirts , the various mountain chains running parallel with its coastline , and its volcanoes , crowned by mauna kea , whose elevation is 5,000 meters above sea level . among other specimens from these waterways , our nets brought up some peacock - tailed flabellarian coral , polyps flattened into stylish shapes and unique to this part of the ocean .","('clear', 'franchir', 'franquear')",0,13,0
"it was only a large stream , deep and clear , formed of the mountain water , which , half river , half torrent , here rippling peacefully over the sand , there falling against the rocks or dashing down in a cascade , ran towards the lake , over a distance of a mile and a half , its breadth varying from thirty to forty feet .","('clear', 'clair', 'claro')",1,9,1
