text,sense,label,ind,new_label
""" that 's most unlikely , conseil . ""","('conseil', 'conseil', 'conseil')",0,6,0
""" agreed , but i repeat , conseil : such a phenomenon wo n't occur . the intensity of these underground forces continues to diminish . volcanoes were quite numerous in the world 's early days , but they 're going extinct one by one ; the heat inside the earth is growing weaker , the temperature in the globe 's lower strata is cooling appreciably every century , and to our globe 's detriment , because its heat is its life . ""","('conseil', 'conseil', 'conseil')",0,7,0
""" the sun is n't enough , conseil . can it restore heat to a corpse ? ""","('conseil', 'conseil', 'conseil')",0,7,0
""" in how many centuries ? "" conseil asked .","('conseil', 'conseil', 'conseil')",0,7,0
"thus reassured , conseil went back to studying the shallows that the nautilus was skimming at moderate speed .","('conseil', 'conseil', 'conseil')",0,3,0
"conseil kept especially busy observing mollusks and articulates , and although his catalog is a little dry , i would n't want to wrong the gallant lad by leaving out his personal observations .","('conseil', 'conseil', 'conseil')",0,0,0
"as for the articulates , in his notes conseil has very appropriately divided them into six classes , three of which belong to the marine world . these classes are the crustacea , cirripedia , and annelida .","('conseil', 'conseil', 'conseil')",0,8,0
"i repaired to my stateroom . conseil returned to his cabin ; but the canadian , looking rather worried , followed me . our quick trip through the mediterranean had n't allowed him to put his plans into execution , and he could barely conceal his disappointment .","('conseil', 'conseil', 'conseil')",0,6,0
""" we 'll do it this evening at nine o'clock , "" he said . "" i 've alerted conseil . by that time captain nemo will be locked in his room and probably in bed . neither the mechanics or the crewmen will be able to see us . conseil and i will go to the central companionway . as for you , professor aronnax , you 'll stay in the library two steps away and wait for my signal . the oars , mast , and sail are in the skiff . i 've even managed to stow some provisions inside . i 've gotten hold of a monkey wrench to unscrew the nuts bolting the skiff to the nautilus 's hull . so everything 's ready . i 'll see you this evening . ""","('conseil', 'conseil', 'conseil')",0,19,0
""" we 'll do it this evening at nine o'clock , "" he said . "" i 've alerted conseil . by that time captain nemo will be locked in his room and probably in bed . neither the mechanics or the crewmen will be able to see us . conseil and i will go to the central companionway . as for you , professor aronnax , you 'll stay in the library two steps away and wait for my signal . the oars , mast , and sail are in the skiff . i 've even managed to stow some provisions inside . i 've gotten hold of a monkey wrench to unscrew the nuts bolting the skiff to the nautilus 's hull . so everything 's ready . i 'll see you this evening . ""","('conseil', 'conseil', 'conseil')",0,50,0
"but conseil had one flaw . he was a fanatic on formality , and he only addressed me in the third person -- to the point where it got tiresome .","('conseil', 'conseil', 'conseil')",0,1,0
conseil appeared .,"('conseil', 'conseil', 'conseil')",0,0,0
""" what about master 's collections ? "" conseil ventured to observe .","('conseil', 'conseil', 'conseil')",0,8,0
""" as master thinks best , "" conseil replied placidly .","('conseil', 'conseil', 'conseil')",0,7,0
"the canadian returned to conseil 's side . as soon as i was dressed , i went into the lounge . the compass was n't encouraging . the nautilus 's course was south - southwest . we were turning our backs on europe .","('conseil', 'conseil', 'conseil')",0,4,0
""" what master does , i 'll do , "" conseil replied .","('conseil', 'conseil', 'conseil')",0,10,0
"a quarter of an hour later , our trunks were ready . conseil did them in a flash , and i was sure the lad had n't missed a thing , because he classified shirts and suits as expertly as birds and mammals .","('conseil', 'conseil', 'conseil')",0,12,0
""" we 'll be quite comfortable here , "" i told conseil .","('conseil', 'conseil', 'conseil')",0,11,0
"arriving at the wardrobe , i saw that neither my companions nor any crewmen would be coming with us on this excursion . captain nemo had n't even suggested my fetching ned or conseil .","('conseil', 'conseil', 'conseil')",0,33,0
"conseil entered . i described our nocturnal excursion to him , and since the panels were open , he could still catch a glimpse of this submerged continent .","('conseil', 'conseil', 'conseil')",0,0,0
"in essence , numerous fish had caught his eye , and when fish pass by , conseil vanishes into his world of classifying and leaves real life behind . in which case i could only tag along and resume our ichthyological research .","('conseil', 'conseil', 'conseil')",0,16,0
"nightfall did n't interrupt my observations . i was left to myself . conseil had repaired to his cabin . the nautilus slowed down , hovering above the muddled masses on the seafloor , sometimes grazing them as if wanting to come to rest , sometimes rising unpredictably to the surface of the waves . then i glimpsed a few bright constellations through the crystal waters , specifically five or six of those zodiacal stars trailing from the tail end of orion .","('conseil', 'conseil', 'conseil')",0,13,0
"i thanked the captain and went to look for my two companions , who had n't yet left their cabin . i invited them to follow me , not telling them where we were . they climbed onto the platform . conseil , whom nothing could startle , saw it as a perfectly natural thing to fall asleep under the waves and wake up under a mountain . but ned land had no idea in his head other than to see if this cavern offered some way out .","('conseil', 'conseil', 'conseil')",0,41,0
""" so here we are , back on shore , "" conseil said .","('conseil', 'conseil', 'conseil')",0,11,0
""" i can picture it perfectly , "" conseil replied . "" but will master tell me why this huge smelter suspended operations , and how it is that an oven was replaced by the tranquil waters of a lake ? ""","('conseil', 'conseil', 'conseil-')",1,8,1
""" in all likelihood , conseil , because some convulsion created an opening below the surface of the ocean , the opening that serves as a passageway for the nautilus . then the waters of the atlantic rushed inside the mountain . there ensued a dreadful struggle between the elements of fire and water , a struggle ending in king neptune 's favor . but many centuries have passed since then , and this submerged volcano has changed into a peaceful cavern . ""","('conseil', 'conseil', 'conseil')",0,5,0
""" but ned my friend , "" conseil answered , "" if it were n't an underwater passageway , the nautilus could n't enter it ! ""","('conseil', 'conseil', 'conseil')",0,7,0
"observing conseil , i discovered that , just barely , the gallant lad had fallen under the general influence . at least so i thought . perhaps his nerves were twitching with curiosity for the first time in history .","('conseil', 'conseil', 'conseil')",0,1,0
""" come on , conseil ! "" i told him . "" here 's your last chance to pocket that $ 2,000.00 ! ""","('conseil', 'conseil', 'conseil')",0,4,0
""" you 're right , conseil , it turned out to be a foolish business after all , and we jumped into it too hastily . what a waste of time , what a futile expense of emotion ! six months ago we could have been back in france-- ""","('conseil', 'conseil', 'conseil')",0,5,0
""" quite so , conseil , and what 's more , i imagine that people will soon be poking fun at us ! ""","('conseil', 'conseil', 'conseil')",0,4,0
""" it must be said , conseil . ""","('conseil', 'conseil', 'conseil')",0,6,0
"half an hour after the canadian 's latest exploits , we were back on the inner beach . there the local flora was represented by a wide carpet of samphire , a small umbelliferous plant that keeps quite nicely , which also boasts the names glasswort , saxifrage , and sea fennel . conseil picked a couple bunches . as for the local fauna , it included thousands of crustaceans of every type : lobsters , hermit crabs , prawns , mysid shrimps , daddy longlegs , rock crabs , and a prodigious number of seashells , such as cowries , murex snails , and limpets .","('conseil', 'conseil', 'conseil')",0,53,0
suddenly conseil 's voice startled me awake .,"('conseil', 'conseil', 'conseil')",0,1,0
"conseil did n't have time to complete the compliment . in the midst of the general silence , a voice became audible . it was ned land 's voice , and it shouted :","('conseil', 'conseil', 'conseil')",0,0,0
""" what happened ? "" conseil asked . "" some new phenomenon ? ""","('conseil', 'conseil', 'conseil-')",1,5,1
"finally , to conclude , conseil classified a large number of flying fish . nothing could have made a more unusual sight than the marvelous timing with which dolphins hunt these fish . whatever the range of its flight , however evasive its trajectory ( even up and over the nautilus ) , the hapless flying fish always found a dolphin to welcome it with open mouth . these were either flying gurnards or kitelike sea robins , whose lips glowed in the dark , at night scrawling fiery streaks in the air before plunging into the murky waters like so many shooting stars .","('conseil', 'conseil', 'conseil')",0,5,0
"that day , march 14 , he and conseil managed to find me in my stateroom . i asked them the purpose of their visit .","('conseil', 'conseil', 'conseil')",0,8,0
""" as master wishes ! "" conseil replied .","('conseil', 'conseil', 'conseil')",0,6,0
