text,sense,label,ind,new_label
""" with a wood round it ? ""","('wood', 'bois', 'bosque')",0,3,0
"we were advancing at a rapid pace . the country was already almost a desert . here and there was a lonely farm , called a boër built either of wood , or of sods , or of pieces of lava , looking like a poor beggar by the wayside . these ruinous huts seemed to solicit charity from passers - by ; and on very small provocation we should have given alms for the relief of the poor inmates . in this country there were no roads and paths , and the poor vegetation , however slow , would soon efface the rare travellers ' footsteps .","('wood', 'bois', 'maderar')",1,30,1
"the bits of wood became hot , to be sure , but much less so than the operators themselves .","('wood', 'bois', 'maderar')",1,3,1
"after working an hour , pencroft , who was in a complete state of perspiration , threw down the pieces of wood in disgust .","('wood', 'bois', 'maderar')",1,21,1
"the reporter hunted again in the pockets of his trousers , waistcoat , and great - coat , and at last to pencroft 's great joy , no less to his extreme surprise , he felt a tiny piece of wood entangled in the lining of his waistcoat .","('wood', 'bois', 'maderar')",1,40,1
""" will you let me try ? "" said the boy , and very cleverly , without breaking it , he managed to draw out the wretched yet precious little bit of wood which was of such great importance to these poor men .","('wood', 'bois', 'maderar')",1,32,1
"during the day the bodies of the apes were carried into the wood , where they were buried ; then the settlers busied themselves in repairing the disorder caused by the intruders , disorder but not damage , for although they had turned everything in the rooms topsy - turvy , yet they had broken nothing .","('wood', 'bois', 'bosque')",0,12,0
"this small piece of wood , of which so many in an inhabited country are wasted with indifference and are of no value , must here be used with the greatest caution .","('wood', 'bois', 'maderar')",1,4,1
"besides , there were fewer to feed ; the sick could eat little ; our breakfast - basins were better filled ; when there was no time to prepare a regular dinner , which often happened , she would give us a large piece of cold pie , or a thick slice of bread and cheese , and this we carried away with us to the wood , where we each chose the spot we liked best , and dined sumptuously .","('wood', 'bois', 'bosque')",0,66,0
"it only needed care and attention , as they had plenty of wood and could renew their store at any time .","('wood', 'bois', 'maderar')",1,12,1
"alice laughed so much at this , that she had to run back into the wood for fear of their hearing her ; and when she next peeped out the fish - footman was gone , and the other was sitting on the ground near the door , staring stupidly up into the sky .","('wood', 'bois', 'bosque')",0,15,0
"the exploration was therefore continued for another two miles in the midst of country covered with eucalypti , which predominated in the woods of this portion of the island .","('wood', 'bois', 'bosque')",0,22,0
"he calculated that they were still five or six miles from the coast , and this distance was too great for them to attempt during the night in the midst of unknown woods .","('wood', 'bois', 'bosque')",0,32,0
"glades , bristling with stumps worn away by time , were covered with dry wood , which formed an inexhaustible store of fuel .","('wood', 'bois', 'maderar')",1,14,1
"if they had constructed a house of bricks and wood on prospect heights , it certainly would not have resisted the fury of this storm .","('wood', 'bois', 'maderar')",1,9,1
"they were then seen following the water - barrier which everywhere presented itself before them , uttering short neighs , then galloping through the grass , and becoming calmer , they would remain entire hours gazing at the woods , from which they were cut off for ever !","('wood', 'bois', 'bosque')",0,38,0
"there was no want of wood , cut up into planks , in the storeroom , and little by little they completed their furnishing ; constructing the most solid of tables and chairs , for material was not spared .","('wood', 'bois', 'maderar')",1,5,1
""" i shall believe it when the wood is blazing in the fireplace . ""","('wood', 'bois', 'maderar')",1,7,1
"all the rest of the furniture indicated that the dweller in this house occupied himself with the study of natural science . there were large bottles filled with serpents , ticketed according to their species ; dried lizards shone like emeralds set in great squares of black wood , and bunches of wild odoriferous herbs , doubtless possessed of virtues unknown to common men , were fastened to the ceiling and hung down in the corners of the apartment .","('wood', 'bois', 'maderar')",1,47,1
"so she set the little creature down , and felt quite relieved to see it trot away quietly into the wood . ' if it had grown up , ' she said to herself , ' it would have made a dreadfully ugly child : but it makes rather a handsome pig , i think . ' and she began thinking over other children she knew , who might do very well as pigs , and was just saying to herself , ' if one only knew the right way to change them-- ' when she was a little startled by seeing the cheshire cat sitting on a bough of a tree a few yards off .","('wood', 'bois', 'bosque')",0,20,0
"the woods , which they had left green , especially in the part at which the firs predominated , had disappeared under a uniform color .","('wood', 'bois', 'bosque')",0,1,0
