text,sense,label,ind,new_label
""" your pardon , sir , "" said milady , with mildness . "" i forgot that my songs are out of place in this castle .","('pardon', 'pardon', 'perdón')",0,2,0
"on the staircase he met the pretty soubrette , who brushed gently against him as she passed , and then , blushing to the eyes , asked his pardon for having touched him in a voice so sweet that the pardon was granted instantly .","('pardon', 'pardon', 'perdón')",0,28,0
"on the staircase he met the pretty soubrette , who brushed gently against him as she passed , and then , blushing to the eyes , asked his pardon for having touched him in a voice so sweet that the pardon was granted instantly .","('pardon', 'pardon', 'perdón')",0,40,0
""" yes , pray , accursed woman ! "" cried the baron ; "" your prayer is so much the more generous from your being , i swear to you , in the power of a man who will never pardon you ! "" and he went out .","('pardon', 'pardonner', 'perdonar')",1,40,1
""" be kind enough to pardon me , madame ; but in this circumstance i am but the instrument which the king employs .","('pardon', 'pardonner', 'perdonar')",1,5,1
""" speak to the master , madame , "" said felton ; "" happily i am neither charged with the power of pardoning nor punishing . it is upon one higher placed than i am that god has laid this responsibility . ""","('pardon', 'pardonner', 'perdonar')",1,22,1
""" would i forgive him for the selfish idea , and prove my pardon by a reconciling kiss ? ""","('pardon', 'pardon', 'perdón')",0,13,0
"i believed i had a right to endeavor to find her . i was deceived , as it appears , and i ask your pardon . ""","('pardon', 'pardon', 'perdón')",0,24,0
""" your pardon , my officer , "" said athos ; "" but we were ignorant with whom we had to do , and you may see that we were good guard . ""","('pardon', 'pardon', 'perdón')",0,2,0
"willingly would i now have gone and asked mrs . reed 's pardon ; but i knew , partly from experience and partly from instinct , that was the way to make her repulse me with double scorn , thereby re - exciting every turbulent impulse of my nature .","('pardon', 'pardon', 'perdón')",0,12,0
"d’artagnan fancied himself very cunning when advising milady to renounce , by pardoning de wardes , the furious projects she had formed .","('pardon', 'pardonner', 'perdonar')",1,12,1
"if you repent of the manner in which you have acted toward me , the young girl who brings you this will tell you how a man of spirit may obtain his pardon .","('pardon', 'pardon', 'perdón')",0,32,0
she has no occasion to teach me the way in which a man of spirit may obtain his pardon .,"('pardon', 'pardon', 'perdón')",0,18,0
""" be satisfied ; you are not guilty toward me , and i have already pardoned you . ""","('pardon', 'pardonner', 'perdonar')",1,15,1
"d’artagnan detained her by her night dress of fine india linen , to implore her pardon ; but she , with a strong movement , tried to escape .","('pardon', 'pardon', 'perdón')",0,15,0
""" you pardon me ? "" cried d’artagnan .","('pardon', 'pardonner', 'perdonar')",1,2,1
"did you not say she was dead ? "" "" three times she attempted to kill me , and i pardoned her ; but she murdered the woman i loved . then my friends and i took her , tried her , and condemned her . ""","('pardon', 'pardonner', 'perdonar')",1,20,1
"' i beg your pardon ! ' said the mouse , frowning , but very politely : ' did you speak ? '","('pardon', 'pardon', 'perdón')",0,4,0
""" why , we are looked upon with a rather favorable eye by a lady of quality , the duchesse de -- but , your pardon ; my master has commanded me to be discreet . she had forced us to accept a little souvenir , a magnificent spanish genet and an andalusian mule , which were beautiful to look upon . the husband heard of the affair ; on their way he confiscated the two magnificent beasts which were being sent to us , and substituted these horrible animals . ""","('pardon', 'pardon', 'perdón')",0,25,0
"he would have pardoned me , he would certainly have pardoned me , if i had not said anything to him about that cursed baldric -- in ambiguous words , it is true , but rather drolly ambiguous .","('pardon', 'pardonner', 'perdonar')",1,3,1
"he would have pardoned me , he would certainly have pardoned me , if i had not said anything to him about that cursed baldric -- in ambiguous words , it is true , but rather drolly ambiguous .","('pardon', 'pardonner', 'perdonar')",1,10,1
