text,sense,label,ind,new_label
""" the man was elderly and infirm . we can understand his taking an evening stroll , but the ground was damp and the night inclement . is it natural that he should stand for five or ten minutes , as dr . mortimer , with more practical sense than i should have given him credit for , deduced from the cigar ash ? ""","('five', 'cinq', 'cincar')",0,35,0
"five corpses , stretched on the bank !","('five', 'cinq', 'cincar')",0,0,0
"in essence , on july 20 , 1866 , the steamer governor higginson , from the calcutta & burnach steam navigation co. , encountered this moving mass five miles off the eastern shores of australia . captain baker at first thought he was in the presence of an unknown reef ; he was even about to fix its exact position when two waterspouts shot out of this inexplicable object and sprang hissing into the air some 150 feet . so , unless this reef was subject to the intermittent eruptions of a geyser , the governor higginson had fair and honest dealings with some aquatic mammal , until then unknown , that could spurt from its blowholes waterspouts mixed with air and steam .","('five', 'cinq', 'cincar')",0,27,0
"the iron , prepared previously in long thin rods , the ends of which were sharpened with the file , having been introduced into the largest hole of the drawplate , was drawn out by the beam which wound it round itself , to a length of twenty - five or thirty feet , then unrolled , and the same operation was performed successively through the holes of a less size .","('five', 'vingt-cinq', 'veinticinco')",1,49,1
"finally , the engineer obtained wires from forty to fifty feet long , which could be easily fastened together and stretched over the distance of five miles , which separated the corral from the bounds of granite house .","('five', 'cinq', 'cincar')",0,25,0
"this accident happened around five o'clock in the morning , just as day was beginning to break . the officers on watch rushed to the craft 's stern . they examined the ocean with the most scrupulous care . they saw nothing except a strong eddy breaking three cable lengths out , as if those sheets of water had been violently churned . the site 's exact bearings were taken , and the moravian continued on course apparently undamaged . had it run afoul of an underwater rock or the wreckage of some enormous derelict ship ? they were unable to say . but when they examined its undersides in the service yard , they discovered that part of its keel had been smashed .","('five', 'cinq', 'cincar')",0,4,0
"it was ten o'clock in the morning when the canoe reached a second angle of the mercy , nearly five miles from its mouth .","('five', 'cinq', 'cincar')",0,19,0
"the river still measured from sixty to seventy feet in breadth , and its bed from five to six feet in depth .","('five', 'cinq', 'cincar')",0,16,0
"the engineer therefore manifested some impatience to reach the western coast of lincoln island , which was at least five miles distant according to his estimation .","('five', 'cinq', 'cincar')",0,19,0
""" my uncle in madeira is dead , and he left me five thousand pounds . ""","('five', 'cinq', 'cincar')",0,12,0
"there , on the bank , in the position in which they had been stricken by death in its most instantaneous form , lay the corpses of the five convicts !","('five', 'cinq', 'cincar')",0,28,0
"however , pencroft had thought of doing so , but cyrus harding having told him that even if he managed to count three hundred grains a minute , or nine thousand an hour , it would take him nearly five thousand five - hundred years to finish his task , the honest sailor considered it best to give up the idea .","('five', 'cinq', 'cincar')",0,39,0
"when d’artagnan arrived in sight of the bare spot of ground which extended along the foot of the monastery , athos had been waiting about five minutes , and twelve o’clock was striking .","('five', 'cinq', 'cincar')",0,25,0
"he calculated that they were still five or six miles from the coast , and this distance was too great for them to attempt during the night in the midst of unknown woods .","('five', 'cinq', 'cincar')",0,6,0
"phileas fogg and his servant seated themselves in a first - class carriage at twenty minutes before nine ; five minutes later the whistle screamed , and the train slowly glided out of the station .","('five', 'cinq', 'cincar')",0,19,0
it was nearly five o'clock .,"('five', 'cinq', 'cincar')",0,3,0
""" but do you know , "" returned pencroft , "" that it will take at least five or six months to build a vessel of from thirty to forty tons ? ""","('five', 'cinq', 'cincar')",0,17,0
""" now we must see what would be the effect of that , axel ; put down upon this paper any sentence you like , only instead of arranging the letters in the usual way , one after the other , place them in succession in vertical columns , so as to group them together in five or six vertical lines . ""","('five', 'cinq', 'cincar')",0,56,0
""" very well ; but it is already five o’clock , so make haste . ""","('five', 'cinq', 'cincar')",0,8,0
"they thought they saw the dark forms of some wild animals prowling round the camp among the bushes , but the night passed without incident , and the next day , the 31st of october , at five o'clock in the morning , all were on foot , ready for a start .","('five', 'cinq', 'cincar')",0,37,0
"she will receive five shillings per day for lodging and food ’ "" .","('five', 'cinq', 'cincar')",0,3,0
""" directly from brindisi ; she takes on the indian mails there , and she left there saturday at five p.m. have patience , mr . fix ; she will not be late . but really , i do n't see how , from the description you have , you will be able to recognise your man , even if he is on board the mongolia . ""","('five', 'cinq', 'cincar')",0,19,0
"richelieu counted on his fingers , and said to himself , "" she will arrive , she says , four or five days after having received the money . it will require four or five days for the transmission of the money , four or five days for her to return ; that makes ten days . now , allowing for contrary winds , accidents , and a woman ’s weakness , there are twelve days . ""","('five', 'cinq', 'cincar')",0,21,0
"richelieu counted on his fingers , and said to himself , "" she will arrive , she says , four or five days after having received the money . it will require four or five days for the transmission of the money , four or five days for her to return ; that makes ten days . now , allowing for contrary winds , accidents , and a woman ’s weakness , there are twelve days . ""","('five', 'cinq', 'cincar')",0,34,0
"richelieu counted on his fingers , and said to himself , "" she will arrive , she says , four or five days after having received the money . it will require four or five days for the transmission of the money , four or five days for her to return ; that makes ten days . now , allowing for contrary winds , accidents , and a woman ’s weakness , there are twelve days . ""","('five', 'cinq', 'cincar')",0,45,0
""" could you ring him up?--thank you ! and i should be glad to have change of this five - pound note . ""","('five', 'cinq', 'cincar')",0,18,0
"either he has already returned to tabor island , since ayrton has been with us , that is to say , during the last five months and has left again ; or he will not come till later , and it will be time enough in the first fine october days to go to tabor island , and leave a notice there . ""","('five', 'cinq', 'cincar')",0,24,0
"there only remains , then , the question of the five shillings to be settled . you think me rather parsimonious , do n’t you ? that ’s because i do n’t care to leave you the means of corrupting your jailers .","('five', 'cinq', 'cincar')",0,10,0
"nightfall did n't interrupt my observations . i was left to myself . conseil had repaired to his cabin . the nautilus slowed down , hovering above the muddled masses on the seafloor , sometimes grazing them as if wanting to come to rest , sometimes rising unpredictably to the surface of the waves . then i glimpsed a few bright constellations through the crystal waters , specifically five or six of those zodiacal stars trailing from the tail end of orion .","('five', 'cinq', 'cincar')",0,68,0
"however , during the first week of april , after a sudden barometrical fall , a renewed rise was marked by a heavy gale of wind , lasting five or six days ; then the needle of the instrument remained stationary at a height of twenty - nine inches and nine - tenths , and the weather appeared propitious for an excursion .","('five', 'cinq', 'cincar')",0,28,0
"the fishing did not take five minutes , for the crayfish were swarming in the creek .","('five', 'cinq', 'cincar')",0,5,0
""" yes ; nearly five years since to robert leaven , the coachman ; and i 've a little girl besides bobby there , that i 've christened jane . ""","('five', 'cinq', 'cincar')",0,4,0
"in this waiting room were five or six of the cardinals guards , who recognized d’artagnan , and knowing that it was he who had wounded jussac , they looked upon him with a smile of singular meaning .","('five', 'cinq', 'cincar')",0,5,0
"it was already five o'clock , and there were still two miles between the settlers and the extremity of the serpentine peninsula .","('five', 'cinq', 'cincar')",0,3,0
""" my watch ? a family watch , monsieur , which has come down from my great - grandfather ! it does n't vary five minutes in the year . it 's a perfect chronometer , look you . ""","('five', 'cinq', 'cincar')",0,24,0
"it was a jaguar of a size at least equal to its asiatic congeners , that is to say , it measured five feet from the extremity of its head to the beginning of its tail .","('five', 'cinq', 'cincar')",0,22,0
"the stable now contained five onagers , four of which were well broken , and allowed themselves to be either driven or ridden , and a little colt .","('five', 'cinq', 'cincar')",0,4,0
"they then rang the bell , and carrying away four swords out of five , they took their road , intoxicated with joy , toward the hotel of m. de treville .","('five', 'cinq', 'cincar')",0,13,0
"this first moment had been delayed five days , which , under any other circumstances , might have appeared rather long to m. bonacieux ; but he had , in the visit he had made to the cardinal and in the visits rochefort had made him , ample subjects for reflection , and as everybody knows , nothing makes time pass more quickly than reflection .","('five', 'cinq', 'cincar')",0,6,0
""" one would say too , "" observed herbert , "" that these cliffs were perfectly perpendicular ; and i believe that at their foot , even with a line five or six times longer , pencroft would not find bottom . ""","('five', 'cinq', 'cincar')",0,30,0
""" yes , sire , and one wounded man ; so that three of the king ’s musketeers -- one of whom was wounded -- and a youth not only maintained their ground against five of the most terrible of the cardinal ’s guardsmen , but absolutely brought four of them to earth . ""","('five', 'cinq', 'cincar')",0,34,0
"about four o'clock , pencroft leaving the point of the islet on his left , entered the channel which separated it from the coast , and at five o'clock the anchor of the "" bonadventure "" was buried in the sand at the mouth of the mercy .","('five', 'cinq', 'cincar')",0,27,0
"from the extremity of the promontory which formed the tail of the peninsula the coast was rounded for a distance of five miles , which was rapidly passed over , without even the most minute investigations bringing to light the least trace of any old or recent landings ; no debris , no mark of an encampment , no cinders of a fire , nor even a footprint !","('five', 'cinq', 'cincar')",0,21,0
"twenty - five miles off the coast terminated in the claw cape , which loomed dimly through the morning mists , and which , by the phenomenon of the mirage , appeared as if suspended between land and water .","('five', 'vingt-cinq', 'veinticinco')",1,2,1
""" but this encounter , sire , is quite out of the ordinary conditions of a duel . it is a brawl ; and the proof is that there were five of the cardinal ’s guardsmen against my three musketeers and monsieur d’artagnan . ""","('five', 'cinq', 'cincar')",0,30,0
"as for conversation , there are only five women in london worth talking to , and two of these ca n't be admitted into decent society . however , tell me about your genius . how long have you known her ? ""","('five', 'cinq', 'cincar')",0,7,0
