text,sense,label,ind,new_label
""" patience ! "" said athos ; "" i had a plan .","('plan', 'plan', 'plan')",0,11,0
"d’artagnan , on the contrary , quite full of his plans of conciliation and courtesy , approached the young men with a profound bow , accompanied by a most gracious smile .","('plan', 'plan', 'plan')",0,10,0
""" what are you two talking about ? "" said lord henry , strolling over to the table and putting his cup down . "" i hope dorian has told you about my plan for rechristening everything , gladys . it is a delightful idea . ""","('plan', 'plan', 'plan')",0,33,0
"is it he who is in secret communication with us by the well in granite house , and has he thus a knowledge of all our plans ?","('plan', 'projet', 'proyecto')",1,26,1
19 plan of campaign,"('plan', 'plan', 'plan')",0,1,0
"i repaired to my stateroom . conseil returned to his cabin ; but the canadian , looking rather worried , followed me . our quick trip through the mediterranean had n't allowed him to put his plans into execution , and he could barely conceal his disappointment .","('plan', 'projet', 'proyecto')",1,36,1
""" very serious , indeed -- the one thing upon earth which could have disarranged my plans . he ca n't be very long , now . it is already ten o'clock . our success and even his life may depend upon his coming out before the fog is over the path . ""","('plan', 'plan', 'plan')",0,16,0
"to remain silent and dignified in his presence ; from time to time to irritate him by affected disdain , by a contemptuous word ; to provoke him to threats and violence which would produce a contrast with her own resignation -- such was her plan .","('plan', 'projet', 'proyectar')",2,45,2
"there my eyes fell on the compass . our heading was still northerly . the log indicated a moderate speed , the pressure gauge a depth of about sixty feet . so circumstances were in favor of the canadian 's plans .","('plan', 'projet', 'proyecto')",1,40,1
"then , before retiring to rest , harding and his companions seated round their table , discussed those plans , the execution of which was most pressing .","('plan', 'projet', 'proyecto')",1,18,1
what could those words mean?--was he actually going to listen to reason ? was he contemplating the abandonment of his plans ? this was too good to be true .,"('plan', 'projet', 'proyecto')",1,20,1
"his plan was bold , but it might succeed , thanks to the darkness of the night .","('plan', 'projet', 'proyectar')",2,1,2
""" well , then , "" said aramis , "" we must form a plan of battle . "" "" that ’s very simple , "" replied athos .","('plan', 'plan', 'plan')",0,14,0
""" to a certainty , athos , "" said aramis , "" you were meant to be a general of the army ! what do you think of the plan , gentlemen ? ""","('plan', 'plan', 'plan')",0,29,0
this plan suited neb particularly .,"('plan', 'projet', 'proyectar')",2,1,2
""" because that which she does is part of a plan concerted between you -- of an infernal plan . ""","('plan', 'plan', 'plan')",0,10,0
""" because that which she does is part of a plan concerted between you -- of an infernal plan . ""","('plan', 'plan', 'plan')",0,18,0
that is more than time enough for us to devise a plan . if we go from this place we shall never find another so suitable .,"('plan', 'plan', 'plan')",0,11,0
