text,ind,sense,label
"it was at the moment when she was plunged in the deepest and darkest of these reflections that the door of the chamber opened , and the king entered .",13,"('dark', 'sombre', 'sombrío')",0
"that little stout man , short and elderly , that sort of lackey , dressed in dark clothes , treated without ceremony by the men wearing swords who composed the escort , was bonacieux himself .",16,"('dark', 'sombre', 'oscuro')",1
"they bound and gagged him ; then he was led to a dark cavern , at the foot of mount franklin , where the convicts had taken refuge .",12,"('dark', 'obscur', 'oscuro')",2
d’artagnan became pensive in his turn ; it appeared as if there were abysses in milady ’s soul whose depths were dark and unknown .,21,"('dark', 'sombre', 'sombrío')",0
""" the writing on the wall was done with a man 's forefinger dipped in blood . my glass allowed me to observe that the plaster was slightly scratched in doing it , which would not have been the case if the man 's nail had been trimmed . i gathered up some scattered ash from the floor . it was dark in colour and flakey — such an ash as is only made by a trichinopoly . i have made a special study of cigar ashes — in fact , i have written a monograph upon the subject . i flatter myself that i can distinguish at a glance the ash of any known brand , either of cigar or of tobacco . it is just in such details that the skilled detective differs from the gregson and lestrade type . """,61,"('dark', 'noir', 'oscuro')",3
"the poor ship then sank more swiftly . its mastheads appeared , laden with victims , then its crosstrees bending under clusters of men , finally the peak of its mainmast . then the dark mass disappeared , and with it a crew of corpses dragged under by fearsome eddies . . . .",34,"('dark', 'sombre', 'oscuro')",1
"i was transported in thought to the scenes of childhood : i dreamt i lay in the red - room at gateshead ; that the night was dark , and my mind impressed with strange fears . the light that long ago had struck me into syncope , recalled in this vision , seemed glidingly to mount the wall , and tremblingly to pause in the centre of the obscured ceiling .",27,"('dark', 'sombre', 'oscuro')",1
"the reporter retired into a dark corner after having shortly noted down the occurrences of the day ; the first appearance of this new land , the loss of their leader , the exploration of the coast , the incident of the matches , etc . ; and then overcome by fatigue , he managed to forget his sorrows in sleep .",5,"('dark', 'obscur', 'oscuro')",2
"the carriage passed under two arched gateways , and at length stopped in a court large , dark , and square . almost immediately the door of the carriage was opened , the young man sprang lightly out and presented his hand to milady , who leaned upon it , and in her turn alighted with tolerable calmness .",17,"('dark', 'sombre', 'sombrío')",0
they passed into the eating room -- a large dark room situated opposite the kitchen .,9,"('dark', 'noir', 'oscuro')",3
"i lingered ; the moon shut herself wholly within her chamber , and drew close her curtain of dense cloud : the night grew dark ; rain came driving fast on the gale .",24,"('dark', 'sombre', 'oscuro')",1
""" yet how , on this dark and doleful evening , could you so suddenly rise on my lone hearth ?",6,"('dark', 'sombre', 'oscuro')",1
""" so far you 've visited the ocean depths only by day and under sunlight . would you like to see these depths on a dark night ? """,25,"('dark', 'obscur', 'oscuro')",2
"athos went round the house before he could distinguish the door , amid the red color in which the house was painted . no light appeared through the chinks of the shutters ; no noise gave reason to believe that it was inhabited . it was dark and silent as the tomb .",46,"('dark', 'sombre', 'sombrío')",0
"three o'clock then sounded . the harbor pilot went down into his dinghy and rejoined a little schooner waiting for him to leeward . the furnaces were stoked ; the propeller churned the waves more swiftly ; the frigate skirted the flat , yellow coast of long island ; and at eight o'clock in the evening , after the lights of fire island had vanished into the northwest , we ran at full steam onto the dark waters of the atlantic .",76,"('dark', 'sombre', 'oscuro')",1
"in the midst of the stone mazes furrowing this atlantic seafloor , captain nemo moved forward without hesitation . he knew this dark path . no doubt he had often traveled it and was incapable of losing his way . i followed him with unshakeable confidence . he seemed like some spirit of the sea , and as he walked ahead of me , i marveled at his tall figure , which stood out in black against the glowing background of the horizon .",22,"('dark', 'sombre', 'oscuro')",1
""" but you feel solitude an oppression ? the little house there behind you is dark and empty . """,15,"('dark', 'sombre', 'oscuro')",1
"the night was extremely dark , it was only by the flashes from the revolvers as each person fired that they could see their assailants , who were at least a hundred in number , and whose eyes were glowing like hot coals .",4,"('dark', 'obscur', 'oscuro')",2
"the colonists even visited dark tunnels , dating from the volcanic period , still black from the passage of the fire , and penetrated into the depths of the mountain .",4,"('dark', 'sombre', 'oscuro')",1
"during the whole of a dull , dark , and soundless day in the autumn of the year , when the clouds hung oppressively low in the heavens , i had been passing alone , on horseback , through a singularly dreary tract of country , and at length found myself , as the shades of the evening drew on , within view of the melancholy house of usher .",7,"('dark', 'sombre', 'oscuro')",1
"it could not be said that it was wine which produced this sadness ; for in truth he only drank to combat this sadness , which wine however , as we have said , rendered still darker .",36,"('dark', 'sombre', 'sombrío')",0
"but we could n't stop . we had to follow the captain , who headed down trails seemingly known only to himself . the seafloor rose noticeably , and when i lifted my arms , sometimes they would pass above the surface of the sea . then the level of the oysterbank would lower unpredictably . often we went around tall , pointed rocks rising like pyramids . in their dark crevices huge crustaceans , aiming their long legs like heavy artillery , watched us with unblinking eyes , while underfoot there crept millipedes , bloodworms , aricia worms , and annelid worms , whose antennas and tubular tentacles were incredibly long .",70,"('dark', 'sombre', 'oscuro')",1
"i was glad when it ceased . on sleeping , i continued in dreams the idea of a dark and gusty night . i continued also the wish to be with you , and experienced a strange , regretful consciousness of some barrier dividing us .",18,"('dark', 'sombre', 'oscuro')",1
dark draperies hung upon the walls .,0,"('dark', 'sombre', 'oscuro')",1
