text,ind,sense,label
"employed in houses , they can wait at table , sweep rooms , brush clothes , clean boots , handle a knife , fork , and spoon properly , and even drink wine ... doing everything as well as the best servant that ever walked upon two legs .",14,"('clothe', 'habit', 'vestir')",0
"i shook my head : i could not see how poor people had the means of being kind ; and then to learn to speak like them , to adopt their manners , to be uneducated , to grow up like one of the poor women i saw sometimes nursing their children or washing their clothes at the cottage doors of the village of gateshead : no , i was not heroic enough to purchase liberty at the price of caste .",55,"('clothe', 'vêtement', 'ropa')",1
"and her clothes , they will wear out : how can she get new ones ? """,2,"('clothe', 'vêtement', 'ropa')",1
"he had entered the service of porthos upon condition that he should only be clothed and lodged , though in a handsome manner ; but he claimed two hours a day to himself , consecrated to an employment which would provide for his other wants .",14,"('clothe', 'habiller', 'vestir')",2
"the bridge would render easy the transport of the balloon case , which would furnish them with linen , and the inhabitants of the enclosure would yield wool which would supply them with winter clothes .",34,"('clothe', 'vêtement', 'vestir')",3
"they had no time , since they had to provide for the immediate wants of their existence , and though , profiting by acquired experience , they had nothing to invent , still they had everything to make ; their iron and their steel were as yet only in the state of minerals , their earthenware in the state of clay , their linen and their clothes in the state of textile material .",66,"('clothe', 'habit', 'vestir')",0
"they had nothing , save the clothes which they were wearing at the time of the catastrophe .",6,"('clothe', 'habit', 'vestir')",0
""" but , "" said i , "" the clothes , and that mass of ladders and ropes , what is to become of them ? """,9,"('clothe', 'vêtement', 'ropa')",1
"d’artagnan will give each of us his instructions . i will go by the way of boulogne to clear the way ; athos will set out two hours after , by that of amiens ; aramis will follow us by that of noyon ; as to d’artagnan , he will go by what route he thinks is best , in planchet ’s clothes , while planchet will follow us like d’artagnan , in the uniform of the guards . """,62,"('clothe', 'habit', 'vestir')",0
"at any rate their clothes would last at least six months longer , for they were strong , and could resist the wear of manual labor .",4,"('clothe', 'habit', 'vestir')",0
"but at this period , it was not the question of firearms which occupied harding , but that of clothes .",19,"('clothe', 'vêtement', 'vestir')",3
"by degrees the enchantress had clothed herself with that magic adornment which she assumed and threw aside at will ; that is to say , beauty , meekness , and tears -- and above all , the irresistible attraction of mystical voluptuousness , the most devouring of all voluptuousness .",5,"('clothe', 'revêtir', 'revestir')",4
"he brushed their clothes , he turned the spit , he waited at table , he swept the rooms , he gathered wood , and he performed another admirable piece of service which delighted pencroft -- he never went to sleep without first coming to tuck up the worthy sailor in his bed .",3,"('clothe', 'habit', 'ropa')",5
"without speaking of the complete rig which would serve for the vessel now on the stocks , utensils and tools of all sorts , weapons and ammunition , clothes and instruments , were now piled in the storerooms of granite house .",28,"('clothe', 'vêtement', 'vestir')",3
""" help ! help ! "" i shouted , swimming desperately toward the abraham lincoln . my clothes were weighing me down . the water glued them to my body , they were paralyzing my movements . i was sinking ! i was suffocating . . . !",17,"('clothe', 'vêtement', 'ropa')",1
