text,sense,label,ind,new_label
""" who knows ? "" answered the sailor , who did not hazard this shameful supposition without hesitating .","('hesitate', 'hésiter', 'vacilar')",0,17,0
"he did not hesitate , however , but struck the match directly .","('hesitate', 'hésiter', 'vacilar')",0,3,0
"dorian hesitated for a moment . then he threw his head back and laughed . "" i always agree with harry , duchess . "" "" even when he is wrong ? ""","('hesitate', 'hésiter', 'vacilar')",0,1,0
"ayrton then , followed by pencroft , crossed it with a rapid step , scaring the birds nestled in the holes of the rocks ; then , without hesitating , he plunged into the sea , and swam noiselessly in the direction of the ship , in which a few lights had recently appeared , showing her exact situation .","('hesitate', 'hésiter', 'vacilar')",0,28,0
"these pirates are regular jaguars , and it seems to me we ought not to hesitate to treat them as such !","('hesitate', 'hésiter', 'vacilar')",0,15,0
"even so , ten o'clock was about to strike . it was time to leave my stateroom and rejoin my companions . i dared not hesitate , even if captain nemo stood before me . i opened the door cautiously , but as it swung on its hinges , it seemed to make a frightful noise . this noise existed , perhaps , only in my imagination !","('hesitate', 'hésiter', 'vacilar')",0,25,0
"when neb heard that his master had been made prisoner , he left massachusetts without hesitating an instant , arrived before richmond , and by dint of stratagem and shrewdness , after having risked his life twenty times over , managed to penetrate into the besieged town .","('hesitate', 'hésiter', 'vacilar')",0,15,0
"this ayrton resolved to learn at any cost , and as an hour after his arrival the vociferations had begun to die away , and as a large number of the convicts were already buried in a drunken sleep , ayrton did not hesitate to venture onto the "" speedy 's "" deck , which the extinguished lanterns now left in total darkness .","('hesitate', 'hésiter', 'vacilar')",0,43,0
"colpeos are dangerous animals when in great numbers and irritated by hunger , nevertheless the colonists did not hesitate to throw themselves into the midst of the troop , and their first shots vividly lighting up the darkness made their assailants draw back .","('hesitate', 'hésiter', 'vacilar')",0,18,0
ayrton did not hesitate .,"('hesitate', 'hésiter', 'vacilar')",0,3,0
"on this day he did not , therefore , hesitate to accost him , saying , without circumlocution , "" have you had enough of richmond , captain ? ""","('hesitate', 'hésiter', 'vacilar')",0,9,0
"herbert did not hesitate to affirm that some animal of the feline species had passed there , which justified the engineer 's opinion that dangerous beasts existed in lincoln island .","('hesitate', 'hésiter', 'vacilar')",0,3,0
"barrymore hesitated for a moment , as if he regretted his outburst , or found it difficult to express his own feelings in words .","('hesitate', 'hésiter', 'vacilar')",0,1,0
"the lad hesitated , and looked over at lord henry , who was watching them from the tea - table with an amused smile .","('hesitate', 'hésiter', 'vacilar')",0,2,0
"neb , who was watching near the poultry - yard , had not hesitated to fire at one of the pirates , who was about to cross the stream ; but in the darkness he could not tell whether the man had been hit or not .","('hesitate', 'hésiter', 'vacilar')",0,13,0
neb did not hesitate .,"('hesitate', 'hésiter', 'vacilar')",0,3,0
"for four days until february 3 , the nautilus inspected the gulf of oman at various speeds and depths . it seemed to be traveling at random , as if hesitating over which course to follow , but it never crossed the tropic of cancer .","('hesitate', 'hésiter', 'dudar')",1,30,1
""" which means that you now hesitate ? ""","('hesitate', 'hésiter', 'dudar')",1,6,1
""" very well . i shall be here at eleven , "" said dorian . "" good night , harry . "" as he reached the door , he hesitated for a moment , as if he had something more to say . then he sighed and went out .","('hesitate', 'hésiter', 'vacilar')",0,29,0
"cyrus harding did not hesitate to give utterance to the suggestions which this fact , at once surprising and unexpected , could not fail to raise in his mind .","('hesitate', 'hésiter', 'vacilar')",0,4,0
i have known you four days ; i have loved him four years . i therefore may hesitate between you . be not alarmed at what i say ; i want to be convinced .,"('hesitate', 'hésiter', 'dudar')",1,17,1
"harding took all this in at a glance , and without hesitating , followed by the lad , he entered the enormous chasm in the midst of an increasing obscurity .","('hesitate', 'hésiter', 'vacilar')",0,11,0
"then he remembered the lamp . it was a rather curious one of moorish workmanship , made of dull silver inlaid with arabesques of burnished steel , and studded with coarse turquoises . perhaps it might be missed by his servant , and questions would be asked . he hesitated for a moment , then he turned back and took it from the table . he could not help seeing the dead thing . how still it was ! how horribly white the long hands looked ! it was like a dreadful wax image .","('hesitate', 'hésiter', 'vacilar')",0,49,0
""" really , "" said she , "" i believe you now begin to hesitate . ""","('hesitate', 'hésiter', 'dudar')",1,14,1
grimaud hesitated .,"('hesitate', 'hésiter', 'dudar')",1,1,1
"though bent under the gale they walked very quickly , following top , who did not hesitate as to what direction to take .","('hesitate', 'hésiter', 'vacilar')",0,16,0
