text,sense,label,ind,new_label
"anne of austria took one step backward , became so pale that it might be said she was dying , and leaning with her left hand upon a table behind her to keep herself from falling , she with her right hand drew the paper from her bosom and held it out to the keeper of the seals .","('hold', 'tendre', 'tender')",0,49,0
the hunters had scarcely entered the bushes when they saw top engaged in a struggle with an animal which he was holding by the ear .,"('hold', 'tenir', 'tener')",1,21,1
"the next day , when felton entered milady ’s apartment he found her standing , mounted upon a chair , holding in her hands a cord made by means of torn cambric handkerchiefs , twisted into a kind of rope one with another , and tied at the ends . at the noise felton made in entering , milady leaped lightly to the ground , and tried to conceal behind her the improvised cord she held in her hand .","('hold', 'tenir', 'tener')",1,20,1
"he however kept a good countenance , holding his hat in his hand and awaiting the good pleasure of his eminence , without too much assurance , but also without too much humility .","('hold', 'tenir', 'tener')",1,7,1
"furious at being held in check by one whom he had considered a boy , he became warm and began to make mistakes .","('hold', 'tenir', 'tener')",1,3,1
"it was , then , richelieu ’s object , not only to get rid of an enemy of france , but to avenge himself on a rival ; but this vengeance must be grand and striking and worthy in every way of a man who held in his hand , as his weapon for combat , the forces of a kingdom .","('hold', 'tenir', 'tener')",1,45,1
"you must depart instantly , monsieur . you must accomplish loyally the commission with which i deign to charge you , and on that condition i pardon everything , i forget everything ; and what is more , "" and she held out her hand to him , "" i restore my love . ""","('hold', 'tendre', 'tender')",0,41,0
athos emptied at a single draught the glass he held in his hand .,"('hold', 'tenir', 'tener')",1,9,1
milady held out her hand to him .,"('hold', 'tendre', 'tender')",0,1,0
"d’artagnan saluted m. de treville , who held out his hand to him ; d’artagnan pressed it with a respect mixed with gratitude .","('hold', 'tendre', 'tender')",0,7,0
"he held out his hand ; i gave him mine : he took it first in one , them in both his own .","('hold', 'tendre', 'tender')",0,1,0
"the reporter held his chronometer in his hand , ready to tell the hour which it marked when the shadow would be at its shortest .","('hold', 'tenir', 'tener')",1,2,1
"milady saw by the contraction of his countenance that the trigger was about to be pulled ; she reached her hand quickly to her bosom , drew out a paper , and held it toward athos .","('hold', 'tendre', 'tender')",0,32,0
"but felton did not give him time to draw it . he held the knife with which milady had stabbed herself , open in his bosom ; at one bound he was upon the duke .","('hold', 'tenir', 'tener')",1,12,1
""" you see , "" said lord de winter , presenting d’artagnan to his sister , "" a young gentleman who has held my life in his hands , and who has not abused his advantage , although we have been twice enemies , although it was i who insulted him , and although i am an englishman .","('hold', 'tenir', 'tener')",1,22,1
""" but this creature must be a demon ! "" said porthos , holding out his plate to aramis , who was cutting up a fowl .","('hold', 'tendre', 'tender')",0,13,0
"pencroft , holding the end of the quick - match , stood ready to fire .","('hold', 'tenir', 'tener')",1,2,1
with these words he held out to the queen the two studs the cardinal had given him .,"('hold', 'tendre', 'tender')",0,4,0
"poor jup still held in his hand the stump of his broken cudgel , but deprived of his weapon he had been overpowered by numbers , and his chest was covered with severe wounds .","('hold', 'tenir', 'tener')",1,3,1
"passepartout was summoned and appeared immediately . mr . fogg still held aouda 's hand in his own ; passepartout understood , and his big , round face became as radiant as the tropical sun at its zenith .","('hold', 'tenir', 'tener')",1,11,1
he held in his hand a corked bottle which he had just seized a few cables ' length from the shore .,"('hold', 'tenir', 'tener')",1,1,1
the engineer still held in his hand the paper which he had taken from the bottle .,"('hold', 'tenir', 'tener')",1,3,1
"an idiot , who held the life of lord de winter in his hands and did not kill him , by which i missed three hundred thousand livres ’ income . ""","('hold', 'tenir', 'tener')",1,4,1
whoever hesitates for a second perhaps allows the bait to escape which during that exact second fortune held out to him .,"('hold', 'tendre', 'tender')",0,17,0
"d’artagnan threw down a yet - smoking pistol which he held in his hand , and fell on his knees before his mistress . athos replaced his in his belt ; porthos and aramis , who held their drawn swords in their hands , returned them to their scabbards .","('hold', 'tenir', 'tener')",1,10,1
"pencroft took the piece of paper which the reporter held out to him , and knelt down before the fireplace .","('hold', 'tendre', 'tender')",0,9,0
""" certes , these fellows will all either be imprisoned or hanged , "" thought the terrified d’artagnan , "" and i , no doubt , with them ; for from the moment i have either listened to or heard them , i shall be held as an accomplice .","('hold', 'tenir', 'tener')",1,45,1
"milady held out her hand to him , which he kissed tenderly .","('hold', 'tendre', 'tender')",0,1,0
"as d’artagnan was tolerably reassured with regard to porthos , and as he was anxious to obtain news of his two other friends , he held out his hand to the wounded man , and told him he was about to resume his route in order to continue his researches .","('hold', 'tendre', 'tender')",0,25,0
""" now , "" continued aramis , taking the same graceful position in his easy chair that he would have assumed in bed , and complacently examining his hand , which was as white and plump as that of a woman , and which he held in the air to cause the blood to descend , "" now , as you have heard , d’artagnan , monsieur the principal is desirous that my thesis should be dogmatic , while i , for my part , would rather it should be ideal .","('hold', 'tenir', 'tener')",1,45,1
felton remained behind ; he held a book in his hand .,"('hold', 'tenir', 'tener')",1,5,1
