text,sense,label,ind,new_label
"open at random and read the first verse which , your eye falls upon .","('first', 'premier', '\ufeff1')",0,6,0
there was a general clapping of hands at this : it was the first really clever thing the king had said that day .,"('first', 'premier', 'primero')",1,13,1
"she allowed , therefore , half an hour to pass away ; and as at that moment all was silence in the old castle , as nothing was heard but the eternal murmur of the waves -- that immense breaking of the ocean -- with her pure , harmonious , and powerful voice , she began the first couplet of the psalm then in great favor with the puritans :","('first', 'premier', 'primero')",1,57,1
""" it is much better both for you and for me to stop where we are , "" answered the wounded man . "" corbleu -- i am more your friend than you think -- for after our very first encounter , i could by saying a word to the cardinal have had your throat cut ! ""","('first', 'premier', '\ufeff1')",0,39,0
"' no , no ! ' said the queen . ' sentence first -- verdict afterwards . '","('first', 'abord', '1')",2,12,2
"we immediately drew , and at the first pass i laid him stark dead . ""","('first', 'premier', '\ufeff1')",0,7,0
"in a few minutes the explorers arrived at the angle formed by the mercy and exactly at the place where , seven months before , pencroft had made his first raft of wood .","('first', 'premier', '\ufeff1')",0,29,0
"first , she dreamed of little alice herself , and once again the tiny hands were clasped upon her knee , and the bright eager eyes were looking up into hers -- she could hear the very tones of her voice , and see that queer little toss of her head to keep back the wandering hair that would always get into her eyes -- and still as she listened , or seemed to listen , the whole place around her became alive the strange creatures of her little sister 's dream .","('first', 'abord', '1')",2,0,2
"the engineer ascertained by consulting his pocket - compass that the direction of the river from the first turn was obviously southwest and northeast , and nearly straight for a length of about three miles .","('first', 'premier', '\ufeff1')",0,17,0
"next day , the 28th of march , when the engineer awoke , about eight in the morning , he saw his companions around him watching his sleep , and , as on the day before , his first words were:--","('first', 'premier', 'primero')",1,38,1
"herbert rightly gave them the name of tinamous , and it was resolved that they should be the first tenants of their future poultry - yard .","('first', 'premier', 'primero')",1,18,1
"i learned the first two tenses of the verb _ etre _ , and sketched my first cottage ( whose walls , by - the- bye , outrivalled in slope those of the leaning tower of pisa ) , on the same day .","('first', 'premier', 'primero')",1,16,1
"but till then the guns had not spoken , and the first report which awoke the echoes of the forest of the far west was provoked by the appearance of a beautiful bird , resembling the kingfisher .","('first', 'premier', 'primero')",1,11,1
""" the bird which escaped us on our first excursion , and from which we gave the name to that part of the forest . ""","('first', 'premier', 'primero')",1,8,1
"just then my eye was caught by some etchings hanging on the wall , which i had n't noticed during my first visit . they were portraits of great men of history who had spent their lives in perpetual devotion to a great human ideal : thaddeus kosciusko , the hero whose dying words had been finis poloniae ; markos botzaris , for modern greece the reincarnation of sparta 's king leonidas ; daniel o'connell , ireland 's defender ; george washington , founder of the american union ; daniele manin , the italian patriot ; abraham lincoln , dead from the bullet of a believer in slavery ; and finally , that martyr for the redemption of the black race , john brown , hanging from his gallows as victor hugo 's pencil has so terrifyingly depicted .","('first', 'premier', 'primero')",1,21,1
"suddenly the clock struck eight . the first stroke of its hammer on the chime snapped me out of my musings . i shuddered as if some invisible eye had plunged into my innermost thoughts , and i rushed outside the stateroom .","('first', 'premier', '\ufeff1')",0,7,0
""" i would have no mercy , mr . rochester , if you supplicated for it with an eye like that . while you looked so , i should be certain that whatever charter you might grant under coercion , your first act , when released , would be to violate its conditions . ""","('first', 'premier', '\ufeff1')",0,41,0
"and then my mind made its first earnest effort to comprehend what had been infused into it concerning heaven and hell ; and for the first time it recoiled , baffled ; and for the first time glancing behind , on each side , and before it , it saw all round an unfathomed gulf : it felt the one point where it stood -- the present ; all the rest was formless cloud and vacant depth ; and it shuddered at the thought of tottering , and plunging amid that chaos .","('first', 'premier', '\ufeff1')",0,6,0
"and then my mind made its first earnest effort to comprehend what had been infused into it concerning heaven and hell ; and for the first time it recoiled , baffled ; and for the first time glancing behind , on each side , and before it , it saw all round an unfathomed gulf : it felt the one point where it stood -- the present ; all the rest was formless cloud and vacant depth ; and it shuddered at the thought of tottering , and plunging amid that chaos .","('first', 'premier', 'primero')",1,25,1
"and then my mind made its first earnest effort to comprehend what had been infused into it concerning heaven and hell ; and for the first time it recoiled , baffled ; and for the first time glancing behind , on each side , and before it , it saw all round an unfathomed gulf : it felt the one point where it stood -- the present ; all the rest was formless cloud and vacant depth ; and it shuddered at the thought of tottering , and plunging amid that chaos .","('first', 'premier', 'primero')",1,35,1
"public opinion being pronounced , the states of the union were the first in the field . in new york preparations were under way for an expedition designed to chase this narwhale . a high - speed frigate , the abraham lincoln , was fitted out for putting to sea as soon as possible . the naval arsenals were unlocked for commander farragut , who pressed energetically forward with the arming of his frigate .","('first', 'premier', 'primero')",1,12,1
