text,sense,label,ind,new_label
""" without doubt , "" said cacambo , "" those children must be the king 's sons that are playing at quoits . ""","('play', 'jouer', 'jugar')",0,19,0
""" listen to me . you have not played for a long time , d’artagnan . ""","('play', 'jouer', 'jugar')",0,8,0
""" and i have no inclination to play . ""","('play', 'jouer', 'jugar')",0,7,0
"you have not played for a long time , i said ; you ought , then , to have a good hand . ""","('play', 'jouer', 'jugar')",0,3,0
"the brother did not perceive this ; he had turned round to play with milady ’s favorite monkey , which had pulled him by the doublet .","('play', 'jouer', 'jugar')",0,12,0
"arriving at the topmost ridge of this promontory , i could see vast white plains covered with walruses . these animals were playing among themselves . they were howling not in anger but in glee .","('play', 'jouer', 'jugar')",0,22,0
""" be so good as to play , mr . stuart , "" said phileas fogg .","('play', 'jouer', 'jugar')",0,6,0
"he looked at me : i happened to be near him , as i had been fastening the clasp of mrs . dent 's bracelet , which had got loose . "" will you play ? "" he asked . i shook my head . he did not insist , which i rather feared he would have done ; he allowed me to return quietly to my usual seat .","('play', 'jouer', 'jugar')",0,34,0
"top and jup were good friends and played willingly together , but jup did everything solemnly .","('play', 'jouer', 'jugar')",0,7,0
""" oh , the obvious consolation . taking some one else 's admirer when one loses one 's own . in good society that always whitewashes a woman . but really , dorian , how different sibyl vane must have been from all the women one meets ! there is something to me quite beautiful about her death . i am glad i am living in a century when such wonders happen . they make one believe in the reality of the things we all play with , such as romance , passion , and love . ""","('play', 'jouer', 'jugar')",0,85,0
"as to aramis , he never played .","('play', 'jouer', 'jugar')",0,6,0
"i reached the lodge at gateshead about five o'clock in the afternoon of the first of may : i stepped in there before going up to the hall . it was very clean and neat : the ornamental windows were hung with little white curtains ; the floor was spotless ; the grate and fire - irons were burnished bright , and the fire burnt clear . bessie sat on the hearth , nursing her last - born , and robert and his sister played quietly in a corner .","('play', 'jouer', 'jugar')",0,84,0
""" on observing the cab i should have instantly turned and walked in the other direction . i should then at my leisure have hired a second cab and followed the first at a respectful distance , or , better still , have driven to the northumberland hotel and waited there . when our unknown had followed baskerville home we should have had the opportunity of playing his own game upon himself and seeing where he made for . as it is , by an indiscreet eagerness , which was taken advantage of with extraordinary quickness and energy by our opponent , we have betrayed ourselves and lost our man . ""","('play', 'jouer', 'jugar')",0,66,0
"' here ! you may nurse it a bit , if you like ! ' the duchess said to alice , flinging the baby at her as she spoke . ' i must go and get ready to play croquet with the queen , ' and she hurried out of the room . the cook threw a frying - pan after her as she went out , but it just missed her .","('play', 'jouer', 'jugar')",0,38,0
""" playing the day before ! and with whom ? ""","('play', 'jouer', 'jugar')",0,1,0
porthos and aramis placed themselves at the table and began to play .,"('play', 'jouer', 'jugar')",0,11,0
"it resulted from these antecedents that everyone entered heartily into the purpose for which they met ; besides , it would not be unlikely that they would have an opportunity of playing either the cardinal or his people an ill turn , and for such expeditions these worthy gentlemen were always ready .","('play', 'jouer', 'jugar')",0,31,0
"when he had once passed the massive door covered with long square - headed nails , he fell into the midst of a troop of swordsmen , who crossed one another in their passage , calling out , quarreling , and playing tricks one with another .","('play', 'jouer', 'jugar')",0,41,0
' that 's right ! ' shouted the queen . ' can you play croquet ? ',"('play', 'jouer', 'jugar')",0,13,0
"the same nervous staccato laugh broke from her thin lips , and her fingers began to play with a long tortoise - shell paper - knife .","('play', 'jouer', 'jugar')",0,16,0
"athos invited d’artagnan to follow them ; and although ignorant of the game , which he had never played , he accepted , not knowing what to do with his time from nine o’clock in the morning , as it then scarcely was , till twelve .","('play', 'jouer', 'jugar')",0,18,0
"you are in love with a woman whom the cardinal has caused to be shut up , and you wish to get her out of the hands of the cardinal . that ’s a match you are playing with his eminence ; this letter is your game .","('play', 'jouer', 'jugar')",0,37,0
"it resulted from this that the real stake in this game , which two most powerful kingdoms played for the good pleasure of two amorous men , was simply a kind look from anne of austria .","('play', 'jouer', 'jugar')",0,17,0
"when dusk actually closed , and when adele left me to go and play in the nursery with sophie , i did most keenly desire it .","('play', 'jouer', 'jugar')",0,13,0
"the fourth auditor , who during all this conversation had played a mute part , made a sign of the head in proof that he acquiesced in the proposition .","('play', 'jouer', 'jugar')",0,10,0
""" but who is it that has played us this cool trick ? "" again asked pencroft , unable to make up his mind to retire from the spot .","('play', 'jouer', 'jugar')",0,7,0
""" ah ! it 's you , is it , englishman ? "" cried the colonel ; "" it 's you who are going to play a spade ! ""","('play', 'jouer', 'jugar')",0,25,0
""" mr . fix , "" said mr . fogg , "" pardon me , but this affair is mine , and mine only . the colonel has again insulted me , by insisting that i should not play a spade , and he shall give me satisfaction for it . ""","('play', 'jouer', 'jugar')",0,38,0
""" you played very willingly with us without knowing our names , "" said athos , "" by the same token that you won our horses . ""","('play', 'jouer', 'jugar')",0,2,0
""" well , but what else could you play for ? you had nothing left ? ""","('play', 'jouer', 'jugar')",0,8,0
"they were playing together , as usual , when seven o’clock sounded ; the patrol was heard passing to double the posts . at half past seven the retreat was sounded .","('play', 'jouer', 'jugar')",0,2,0
