text,ind
"that little stout man , short and elderly , that sort of lackey , dressed in dark clothes , treated without ceremony by the men wearing swords who composed the escort , was bonacieux himself .",12
""" that is true ; the horse shall be restored to your lackey , monsieur . """,12
""" but suppose we all go , "" said d’artagnan ; "" what the devil ! they wo n’t devour us all four , four lackeys , horses , arms , and all ! """,25
""" upon our lackey ’s horses , pardieu . anybody may see by our bearing that we are people of condition . """,3
"ah , you fellows are good managers ! you ride on our lackey ’s horses , and have your own gallant steeds led along carefully by hand , at short stages . """,12
"athos set the lackeys to work first because , since these men had been in the service of himself and his friends he had discovered in each of them different and essential qualities . then , lackeys who ask questions inspire less mistrust than masters , and meet with more sympathy among those to whom they address themselves .",3
"athos set the lackeys to work first because , since these men had been in the service of himself and his friends he had discovered in each of them different and essential qualities . then , lackeys who ask questions inspire less mistrust than masters , and meet with more sympathy among those to whom they address themselves .",36
"ask his lackey how often he has had to prepare lint of him . "" "" alas ! "" sighed bazin .",2
"while this dialogue was going on , the two young men and the poor lackey descended .",14
"then the inconvenience became distress . the hungry friends , followed by their lackeys , were seen haunting the quays and guard rooms , picking up among their friends abroad all the dinners they could meet with ; for according to the advice of aramis , it was prudent to sow repasts right and left in prosperity , in order to reap a few in time of need .",13
the lackeys followed .,1
athos made a sign for his lackey to approach .,6
"planchet had no need to learn more . he hastened to the rendezvous , found the lackeys at their posts , placed them as sentinels at all the outlets of the hotel , and came to find athos , who had just received this information when his friends returned .",16
""" to be sure they may ; and this very day we will write the letters , "" said aramis . "" give the lackeys money , and they will start . """,24
"monseigneur , i was furnished with a description of your horses , your lackeys , your countenances -- nothing was omitted . """,13
""" gentlemen , "" said athos , "" my opinion is that it is not proper to allow lackeys to have anything to do in such an affair . a secret may , by chance , be betrayed by gentlemen ; but it is almost always sold by lackeys . """,18
"we will arm our four lackeys with pistols and musketoons ; if they send an army out against us , we will give battle , and the survivor , as d’artagnan says , will carry the letter . """,5
"the lackeys on their part , like the coursers of hippolytus , shared the sadness of their masters .",1
""" ’ in the first place , ’ said he , ’ i wish my lackey placed with me , fully armed . ’",15
"they ordered the lackeys not to unsaddle the horses , and to hold themselves in readiness to set off again immediately .",3
"my lackey and i will have three shots at you , and you will get as many from the cellar . you will then have our swords , with which , i can assure you , my friend and i can play tolerably well .",1
""" lackeys ? "" grumbled the cardinal . "" lackeys who have the order to warn their masters when anyone passes are not lackeys , they are sentinels . """,1
""" lackeys ? "" grumbled the cardinal . "" lackeys who have the order to warn their masters when anyone passes are not lackeys , they are sentinels . """,23
"felton and he addressed patrick , the duke ’s confidential lackey , at the same moment .",10
""" do you know what you look like , all together , as you are armed and guarded by your lackeys ? "" said the cardinal . "" you look like four conspirators . """,20
""" but where is such a lackey to be found ? """,6
""" gentlemen , "" said aramis , "" the principal question is not to know which of our four lackeys is the most discreet , the most strong , the most clever , or the most brave ; the principal thing is to know which loves money the best . """,19
"the two lackeys conducted milady to the bank of the river . her mouth was mute ; but her eyes spoke with their inexpressible eloquence , supplicating by turns each of those on whom she looked .",2
"aramis drew the letter from his pocket ; the three friends surrounded him , and the three lackeys grouped themselves again near the wine jar .",17
""" listen , my dear girl , "" said d’artagnan ; "" you can not but perceive that all this must end , some way or other . milady may discover that you gave the first billet to my lackey instead of to the count ’s ; that it is i who have opened the others which ought to have been opened by de wardes . milady will then turn you out of doors , and you know she is not the woman to limit her vengeance . """,39
"their lackeys likewise were absent , and nothing had been heard of either the one or the other .",1
"the barber got me a place to be lackey to a knight of malta , who was going to venice ; but finding my master had no money to pay me my wages , i entered into the service of a venetian merchant and went with him to constantinople .",8
"the lackeys were sent on before with the baggage , and they set out on the morning of the sixteenth .",1
"the hour having come , they went with their four lackeys to a spot behind the luxembourg given up to the feeding of goats .",10
"d’artagnan dressed himself , and athos did the same . when the two were ready to go out , the latter made grimaud the sign of a man taking aim , and the lackey immediately took down his musketoon , and prepared to follow his master .",33
"immediately , he who had spoken to me approached the door of the pavilion , opened it with a key he had in his hand , closed the door and disappeared , while at the same time the other two men ascended the ladder . the little old man remained at the coach door ; the coachman took care of his horses , the lackey held the saddlehorses .",64
""" the lackeys were brought by the cries she made .",2
"he sprang into his saddle ; the lackey took his place by the coachman ; the carriage went off at a quick pace , escorted by the three horsemen , and all was over .",7
""" his family will care much about such a trifle as that ! his family will inherit fifteen thousand louis a year from him . keep the purse for your lackeys . """,30
""" then , "" said d’artagnan , "" let us give the money to the lackeys , as lord de winter desired us to do . """,15
""" yes , "" said athos ; "" let us give the money to the lackeys -- not to our lackeys , but to the lackeys of the englishmen . """,20
""" yes , "" said athos ; "" let us give the money to the lackeys -- not to our lackeys , but to the lackeys of the englishmen . """,25
