text,ind,sense,label
she turned toward the wall to smile -- for there was in this smile such an expression of triumph that this smile alone would have betrayed her .,1,"('turn', 'retourner', 'volver')",0
"the officer waited for his reply , and seeing it so long coming , he burst into a laugh , turned upon his heel , and re - entered the house .",20,"('turn', 'tourner', 'volver')",1
"then turning toward that one of the guards who had declared himself the friend of bois - tracy , "" besides , "" continued he , "" i have reflected , my dear intimate of bois - tracy , that i am not less tenderly his friend than you can possibly be ; so that decidedly this handkerchief is as likely to have fallen from your pocket as mine . """,1,"('turn', 'retourner', 'volviéndose')",2
"the painter turned to his servant , who stood blinking in the sunlight . "" ask mr . gray to wait , parker : i shall be in in a few moments . "" the man bowed and went up the walk .",2,"('turn', 'tourner', 'volver')",1
""" alas , my dear aramis , "" said d’artagnan , in his turn heaving a profound sigh , "" that is my story you are relating ! """,13,"('turn', 'tour', 'vez')",3
"dr . mortimer looked at holmes with an air of professional interest , and sir henry baskerville turned a pair of puzzled dark eyes upon me .",17,"('turn', 'tourner', 'volver')",1
""" all right , "" said mr . fogg ; and , turning to the others , he continued : "" i have a deposit of twenty thousand at baring 's which i will willingly risk upon it . """,12,"('turn', 'tourner', 'volviéndose')",4
"what would i not give could we repay him , by rendering him in our turn , although at the price of our lives , some signal service ! """,15,"('turn', 'tour', 'vez')",3
"d’artagnan turned in the direction pointed to by athos , and perceived aramis .",1,"('turn', 'retourner', 'volver')",0
"dorian gray turned and looked at him . "" i believe you would , basil . you like your art better than your friends . i am no more to you than a green bronze figure . hardly as much , i dare say . """,2,"('turn', 'tourner', 'volver')",1
""" and i also am to fight with this gentleman , "" said aramis , coming in his turn onto the place .",18,"('turn', 'tour', 'vez')",3
""" ah ! "" said milady , listening in her turn to the noise of felton ’s steps , which withdrew in a direction opposite to those of lord de winter ; "" at length you are mine ! """,10,"('turn', 'tour', 'vez')",3
""" it is very hot , "" said athos , drawing his sword in its turn , "" and yet i can not take off my doublet ; for i just now felt my wound begin to bleed again , and i should not like to annoy monsieur with the sight of blood which he has not drawn from me himself . """,15,"('turn', 'tour', 'vez')",3
"the queen turned sharply round , for there could be no deception in the expression of that voice ; it was a friend who spoke thus .",2,"('turn', 'retourner', 'volver')",0
"d’artagnan placed his hand upon the queen ’s diamond , which he wore , and quickly turned the stone inward ; but it was too late .",16,"('turn', 'tourner', 'volver')",1
cahusac turned .,1,"('turn', 'retourner', 'volver')",0
"felton , in his turn a suppliant , clasped his hands .",4,"('turn', 'tour', 'vez')",3
"then turning toward m. de treville and walking with him toward the embrasure of a window , "" well , monsieur , "" continued he , "" you say it is his eminence ’s guards who have sought a quarrel with your musketeers ? """,1,"('turn', 'retourner', 'volviéndose')",2
""" yes , "" cried d’artagnan , raising his voice in turn , "" i am here , my friend . """,11,"('turn', 'tour', 'vez')",3
""" do n't you know that the sea turned it over ? """,8,"('turn', 'retourner', 'volver')",0
"then , turning toward planchet , he made him a sign to uncock his musketoon .",2,"('turn', 'retourner', 'volviéndose')",2
"john clayton departed chuckling , and holmes turned to me with a shrug of his shoulders and a rueful smile .",7,"('turn', 'tourner', 'volver')",1
mr . rochester turned and glared at him .,3,"('turn', 'retourner', 'volver')",0
our driver half turned in his seat .,3,"('turn', 'tourner', 'volver')",1
"porthos and aramis were so engaged with their game , and athos was watching them with so much attention , that they did not even perceive their young companion go out , who , as he had told the guardsman of his eminence , stopped outside the door . an instant after , the guardsman descended in his turn .",58,"('turn', 'tour', 'vez')",3
"but athos , porthos , and aramis quickly appeared in their turn , and the moment the two guardsmen attacked their young companion , drove them back .",11,"('turn', 'tour', 'vez')",3
"sir francis watched the procession with a sad countenance , and , turning to the guide , said , "" a suttee . """,12,"('turn', 'tourner', 'volviéndose')",4
"ned land whistled "" yankee doodle "" between his teeth , stuffed his hands in his pockets , and turned his back on us .",19,"('turn', 'tourner', 'volver')",1
"the operation was performed amidst the fiercest yells and the most convulsive plunges . mr . rochester then turned to the spectators : he looked at them with a smile both acrid and desolate . "" that is _ my wife _ , "" said he .",18,"('turn', 'tourner', 'volver')",1
the canadian turned swiftly at these last words .,2,"('turn', 'retourner', 'volver')",0
"john , when i turned to him , was grinning from ear to ear .",4,"('turn', 'tourner', 'volver')",1
"now , as d’artagnan had been the hero of these two fights , it was upon him that all the felicitations fell , which athos , porthos , and aramis abandoned to him , not only as good comrades , but as men who had so often had their turn that could very well afford him his .",49,"('turn', 'tour', 'vez')",3
"the young man turned quickly round , for this attack could not have come from the bastion , which was hidden by the angle of the trench .",3,"('turn', 'retourner', 'volver')",0
"the taller of the two -- apparently the leader on board -- examined us with the greatest care but without pronouncing a word . then , turning to his companion , he conversed with him in a language i did n't recognize . it was a sonorous , harmonious , flexible dialect whose vowels seemed to undergo a highly varied accentuation .",26,"('turn', 'retourner', 'volver')",0
"when they reached the achilles statue , she turned round . there was pity in her eyes that became laughter on her lips . she shook her head at him . "" you are foolish , jim , utterly foolish ; a bad - tempered boy , that is all . how can you say such horrible things ? you do n't know what you are talking about . you are simply jealous and unkind . ah ! i wish you would fall in love . love makes people good , and what you said was wicked . """,8,"('turn', 'tourner', 'volver')",1
"he turned toward the wounded man , who had watched with intense anxiety all the various expressions of his countenance , and holding out his arm to him , said , "" come , i will not abandon you thus .",1,"('turn', 'retourner', 'volver')",0
"after some time , he thrust away his plate and put his head in his hands . he felt that he had a right to know . it should have been told to him before , if it was as he suspected . leaden with fear , his mother watched him . words dropped mechanically from her lips . a tattered lace handkerchief twitched in her fingers . when the clock struck six , he got up and went to the door . then he turned back and looked at her . their eyes met . in hers he saw a wild appeal for mercy . it enraged him .",85,"('turn', 'retourner', 'volver')",0
""" i admit it , and i wish to hear these priests admit , in their turn , what they were going to do at the pagoda of pillaji . """,16,"('turn', 'tour', 'vez')",3
""" pardieu ! "" cried d’artagnan , "" you could not have arrived in better time ; the dinner can not have had time to get cold ! can it , gentlemen ? "" added the young man , turning to the two guards , whom he introduced to his friends .",39,"('turn', 'tourner', 'volviéndose')",4
"so saying , he leaped lightly onto the sand . his heart must have been throbbing with intense excitement . he scaled an overhanging rock that ended in a small promontory and there , mute and motionless , with crossed arms and blazing eyes , he seemed to be laying claim to these southernmost regions . after spending five minutes in this trance , he turned to us .",65,"('turn', 'retourner', 'volver')",0
"milady put him from her slowly with her hand , while drawing him nearer with her look ; but felton , in his turn , embraced her more closely , imploring her like a divinity .",23,"('turn', 'tour', 'vez')",3
"so saying , captain nemo unfurled a black flag bearing a gold "" n "" on its quartered bunting . then , turning toward the orb of day , whose last rays were licking at the sea 's horizon :",22,"('turn', 'retourner', 'volviéndose')",2
"captain nemo called out . a steward appeared . the captain gave him his orders in that strange language i could n't even identify . then , turning to the canadian and conseil :",27,"('turn', 'tourner', 'volviéndose')",4
"i hesitated to interrupt him . but some moments later , when he turned to me , i threw back at him a phrase he had used in the torres strait :",13,"('turn', 'tourner', 'volver')",1
""" _ kyrkoherde , _ "" said hans , turning round to my uncle .",9,"('turn', 'retourner', 'volviéndose')",2
""" very good , barrymore ; you can go . "" when the butler had left us sir henry turned to me . "" well , watson , what do you think of this new light ? """,19,"('turn', 'tourner', 'volver')",1
"after some minutes , during which , doubtless , he passed in review his whole life , captain nemo turned to the colonists and said ,",19,"('turn', 'retourner', 'volver')",0
"in fact , four men such as they were -- four men devoted to one another , from their purses to their lives ; four men always supporting one another , never yielding , executing singly or together the resolutions formed in common ; four arms threatening the four cardinal points , or turning toward a single point -- must inevitably , either subterraneously , in open day , by mining , in the trench , by cunning , or by force , open themselves a way toward the object they wished to attain , however well it might be defended , or however distant it may seem .",53,"('turn', 'tourner', 'volviéndose')",4
""" here are two hundred pounds on account sir , "" added phileas fogg , turning to fix , "" if you would like to take advantage-- """,15,"('turn', 'retourner', 'volviéndose')",2
"porthos replied that he asked no better if the stranger , in his turn , would drink the health of the king .",13,"('turn', 'tour', 'vez')",3
