text,ind,sense,label
"she allowed , therefore , half an hour to pass away ; and as at that moment all was silence in the old castle , as nothing was heard but the eternal murmur of the waves -- that immense breaking of the ocean -- with her pure , harmonious , and powerful voice , she began the first couplet of the psalm then in great favor with the puritans :",55,"('begin', 'commencer', 'comenzar')",0
"they then set to work , beginning with the most difficult thing , for , if they failed in that , it would be useless to manufacture the battery and other accessories .",6,"('begin', 'commencer', 'comenzar')",0
"the two friends began to dance around the venerable st . chrysostom , kicking about famously the sheets of the thesis , which had fallen on the floor .",3,"('begin', 'mettre', 'poner')",1
and she began the same religious chant which had so strongly excited felton the evening before .,2,"('begin', 'commencer', 'comenzar')",0
"externals have a great effect on the young : i thought that a fairer era of life was beginning for me , one that was to have its flowers and pleasures , as well as its thorns and toils .",18,"('begin', 'commencer', 'empezar')",2
"the service began . the explanation of the intent of matrimony was gone through ; and then the clergyman came a step further forward , and , bending slightly towards mr . rochester , went on .",2,"('begin', 'commencer', 'comenzar')",0
"he had , not the less , decided upon setting out that same evening ; and in spite of the remonstrances that had been offered to him , he persisted in having the review , hoping by setting it at defiance to conquer the disease which began to lay hold upon him .",46,"('begin', 'commencer', 'comenzar')",0
"this achieved , she jumped from my knee and said , "" now , mademoiselle , i will repeat you some poetry . "" assuming an attitude , she began , "" la ligue des rats : fable de la fontaine . """,29,"('begin', 'commencer', 'comenzar')",0
"as to fortune , he had made -- he , humble as he was -- an enemy of the cardinal ; that is to say , of a man before whom trembled the greatest men of the kingdom , beginning with the king .",39,"('begin', 'commencer', 'empezar')",2
""" but your family have been with us for several generations , have they not ? i should be sorry to begin my life here by breaking an old family connection . """,21,"('begin', 'commencer', 'comenzar')",0
"bernajoux now fell , and as the guardsmen were only two against four , they began to cry , "" to the rescue ! the hotel de la tremouille ! """,15,"('begin', 'mettre', 'poner')",1
the battle between sperm whales and baleen whales had already begun when the nautilus arrived . it maneuvered to cut into the herd of long - skulled predators . at first the latter showed little concern at the sight of this new monster meddling in the battle . but they soon had to sidestep its thrusts .,10,"('begin', 'commencer', 'comenzar')",0
