text,ind,sense,label
""" quite possible , on the contrary , "" returned mr . fogg .",1,"('quite', 'très', 'muy')",0
""" you see , my friend , it 's an issue of the monster , the notorious narwhale . we 're going to rid the seas of it ! the author of a two - volume work , in quarto , on the mysteries of the great ocean depths has no excuse for not setting sail with commander farragut . it 's a glorious mission but also a dangerous one ! we do n't know where it will take us ! these beasts can be quite unpredictable ! but we 're going just the same ! we have a commander who 's game for anything ! """,85,"('quite', 'très', 'muy')",0
"ned land was about forty years old . a man of great height -- over six english feet -- he was powerfully built , serious in manner , not very sociable , sometimes headstrong , and quite ill - tempered when crossed . his looks caught the attention , and above all the strength of his gaze , which gave a unique emphasis to his facial appearance .",36,"('quite', 'très', 'muy')",0
"if , on the other side , it was not she -- which was still quite possible -- for the little light that remained rendered a mistake easy -- might it not be the commencement of some plot against him through the allurement of this woman , for whom his love was known ?",15,"('quite', 'bien', 'muy')",1
""" dear me ! "" said lady agatha , "" how you men argue ! i am sure i never can make out what you are talking about . oh ! harry , i am quite vexed with you . why do you try to persuade our nice mr . dorian gray to give up the east end ? i assure you he would be quite invaluable . they would love his playing . """,35,"('quite', 'tout', 'muy')",2
""" quite well , and i too . i eat like a famished ogre ; it 's the sea air . """,1,"('quite', 'très', 'muy')",0
"in order to shorten the journey , the guide passed to the left of the line where the railway was still in process of being built . this line , owing to the capricious turnings of the vindhia mountains , did not pursue a straight course . the parsee , who was quite familiar with the roads and paths in the district , declared that they would gain twenty miles by striking directly through the forest .",52,"('quite', 'très', 'muy')",0
""" what ? "" asked the host , quite cheerful again .",8,"('quite', 'tout', 'completamente')",3
""" no , "" answered his mother with a placid expression in her face . "" he has not yet revealed his real name . i think it is quite romantic of him . he is probably a member of the aristocracy . """,29,"('quite', 'très', 'muy')",0
"under these conditions the barometer generally stayed quite low . it fell as far as 73.5 centimeters . our compass indications no longer offered any guarantees . the deranged needles would mark contradictory directions as we approached the southern magnetic pole , which does n't coincide with the south pole proper . in fact , according to the astronomer hansteen , this magnetic pole is located fairly close to latitude 70 degrees and longitude 130 degrees , or abiding by the observations of louis - isidore duperrey , in longitude 135 degrees and latitude 70 degrees 30 ' . hence we had to transport compasses to different parts of the ship , take many readings , and strike an average . often we could chart our course only by guesswork , a less than satisfactory method in the midst of these winding passageways whose landmarks change continuously .",7,"('quite', 'très', 'muy')",0
"d’artagnan was astounded by the terrible confidence of athos ; yet many things appeared very obscure to him in this half revelation . in the first place it had been made by a man quite drunk to one who was half drunk ; and yet , in spite of the incertainty which the vapor of three or four bottles of burgundy carries with it to the brain , d’artagnan , when awaking on the following morning , had all the words of athos as present to his memory as if they then fell from his mouth -- they had been so impressed upon his mind .",34,"('quite', 'tout', 'completamente')",3
"no . a jolt told me that the nautilus had bumped the underbelly of the ice bank , still quite thick to judge from the hollowness of the accompanying noise . indeed , we had "" struck bottom , "" to use nautical terminology , but in the opposite direction and at a depth of 3,000 feet . that gave us 4,000 feet of ice overhead , of which 1,000 feet emerged above water . so the ice bank was higher here than we had found it on the outskirts . a circumstance less than encouraging .",19,"('quite', 'très', 'muy')",0
"dorian gray laughed , and tossed his head . "" you are quite incorrigible , harry ; but i do n't mind . it is impossible to be angry with you . when you see sibyl vane , you will feel that the man who could wrong her would be a beast , a beast without a heart . i can not understand how any one can wish to shame the thing he loves . i love sibyl vane . i want to place her on a pedestal of gold and to see the world worship the woman who is mine . what is marriage ? an irrevocable vow . you mock at it for that . ah ! do n't mock . it is an irrevocable vow that i want to take . her trust makes me faithful , her belief makes me good . when i am with her , i regret all that you have taught me . i become different from what you have known me to be . i am changed , and the mere touch of sibyl vane 's hand makes me forget you and all your wrong , fascinating , poisonous , delightful theories . """,12,"('quite', 'tout', 'completamente')",3
""" that is quite true , dorian , "" cried hallward .",3,"('quite', 'tout', 'completamente')",3
""" nothing is ever quite true , "" said lord henry .",4,"('quite', 'tout', 'completamente')",3
"when the second act was over , there came a storm of hisses , and lord henry got up from his chair and put on his coat . "" she is quite beautiful , dorian , "" he said , "" but she ca n't act . let us go . """,31,"('quite', 'très', 'muy')",0
""" i know you , gentlemen , "" said the cardinal , "" i know you . i know you are not quite my friends , and i am sorry you are not so ; but i know you are brave and loyal gentlemen , and that confidence may be placed in you .",22,"('quite', 'tout', 'completamente')",3
""" if you try to look at it , basil , on my word of honour i will never speak to you again as long as i live . i am quite serious . i do n't offer any explanation , and you are not to ask for any . but , remember , if you touch this screen , everything is over between us . """,31,"('quite', 'tout', 'completamente')",3
"the water struck me as unusually cold , but i warmed up promptly while wielding my pick . my movements were quite free , although they were executed under a pressure of thirty atmospheres .",21,"('quite', 'très', 'muy')",0
""" all men must die , "" said a voice quite close at hand ; "" but all are not condemned to meet a lingering and premature doom , such as yours would be if you perished here of want . """,10,"('quite', 'tout', 'muy')",2
"soon i had put on my clothes , which were woven from strands of seashell tissue . more than once their composition provoked comments from conseil . i informed him that they were made from the smooth , silken filaments with which the fan mussel , a type of seashell quite abundant along mediterranean beaches , attaches itself to rocks . in olden times , fine fabrics , stockings , and gloves were made from such filaments , because they were both very soft and very warm . so the nautilus 's crew could dress themselves at little cost , without needing a thing from cotton growers , sheep , or silkworms on shore .",50,"('quite', 'très', 'muy')",0
""" as for me , "" replied athos to this recital , "" i am quite at my ease ; it will not be women that will defray the expense of my outfit . """,15,"('quite', 'bien', 'muy')",1
""" yes , it is my turn to dictate terms , alan . you know what they are . the thing is quite simple . come , do n't work yourself into this fever . the thing has to be done . face it , and do it . """,22,"('quite', 'très', 'muy')",0
"conseil did so , and he was quite astonished to experience no sensation of either hot or cold .",7,"('quite', 'très', 'muy')",0
