text,ind,sense,label
"pencroft , uneasy to the last degree , yet did not despair , for he had a gallant heart , and grasping the tiller he anxiously endeavored to pierce the darkness which surrounded them .",32,"('surround', 'envelopper', 'rodear')",0
"the canadian , conseil , and i could only obey . some fifteen of the nautilus 's seamen surrounded their captain and stared with a feeling of implacable hate at the ship bearing down on them . you could feel the same spirit of vengeance enkindling their every soul .",18,"('surround', 'entourer', 'rodear')",1
"the fog increased the darkness , and formed round the sternlights and lanterns of the jetty a circle like that which surrounds the moon when the weather threatens to become rainy .",21,"('surround', 'entoure', 'rodear')",2
"the field was prepared , then surrounded with a strong palisade , high and pointed , which quadrupeds would have found difficulty in leaping .",6,"('surround', 'entourer', 'rodear')",1
"by 8:30 the nautilus 's skiff had just run gently aground on a sandy strand , after successfully clearing the ring of coral that surrounds gueboroa island .",24,"('surround', 'entourer', 'rodear')",1
"he went then to the queen , and according to custom accosted her with fresh menaces against those who surrounded her .",19,"('surround', 'entourer', 'rodear')",1
"the queen appeared cheerful and happy , which seemed to astonish the persons who surrounded her and who were accustomed to see her almost always sad and full of care .",14,"('surround', 'entourer', 'rodear')",1
""" yes , i see , "" ned replied , growing more interested . "" because the water surrounds me but does n't penetrate me . """,18,"('surround', 'entoure', 'rodear')",2
"when he saw the formidable and chosen body with which louis xiii had surrounded himself , this second , or rather this first king of france , became desirous that he , too , should have his guard .",13,"('surround', 'entourer', 'rodear')",1
"the maneuver consisted simply in surrounding the musmons and goats , and gradually narrowing the circle around them .",5,"('surround', 'rabattre', 'atraer')",3
"of a hundred musmons which had been surrounded , more than two - thirds escaped , but at last , thirty of these animals and ten wild goats were gradually driven back towards the corral , the open door of which appearing to offer a means of escape , they rushed in and were prisoners .",7,"('surround', 'rabattre', 'descubrir')",4
"athos , aramis , and d’artagnan surrounded bicarat , and required him to surrender .",6,"('surround', 'entourer', 'rodear')",1
"at the age of the world which preceded the secondary period , the earth was clothed with immense vegetable forms , the product of the double influence of tropical heat and constant moisture ; a vapoury atmosphere surrounded the earth , still veiling the direct rays of the sun .",37,"('surround', 'envelopper', 'rodear')",0
"aramis drew the letter from his pocket ; the three friends surrounded him , and the three lackeys grouped themselves again near the wine jar .",11,"('surround', 'rapprocher', 'acercar')",5
"now , whenever the king halted , the musketeers halted . it followed that d’artagnan , who was as yet purely and simply in the guards , found himself , for the time at least , separated from his good friends -- athos , porthos , and aramis . this separation , which was no more than an unpleasant circumstance , would have certainly become a cause of serious uneasiness if he had been able to guess by what unknown dangers he was surrounded .",83,"('surround', 'entourer', 'rodear')",1
"neb , herbert , and pencroft chatted , while examining this part of their domain , which was new to them , and , in proportion as the canoe proceeded towards the south , the two mandible capes appeared to move , and surround union bay more closely .",43,"('surround', 'fermer', 'cerrar')",6
