text,ind,sense,label
"phileas fogg was seated squarely in his armchair , his feet close together like those of a grenadier on parade , his hands resting on his knees , his body straight , his head erect ; he was steadily watching a complicated clock which indicated the hours , the minutes , the seconds , the days , the months , and the years . at exactly half - past eleven mr . fogg would , according to his daily habit , quit saville row , and repair to the reform .",6,"('-PRON-', 'son', 'su')",0
"phileas fogg was seated squarely in his armchair , his feet close together like those of a grenadier on parade , his hands resting on his knees , his body straight , his head erect ; he was steadily watching a complicated clock which indicated the hours , the minutes , the seconds , the days , the months , and the years . at exactly half - past eleven mr . fogg would , according to his daily habit , quit saville row , and repair to the reform .",77,"('-PRON-', 'son', 'su')",0
""" passepartout suits me , "" responded mr . fogg . "" you are well recommended to me ; i hear a good report of you . you know my conditions ? """,29,"('-PRON-', 'mon', 'mi')",1
""" you are four minutes too slow . no matter ; it 's enough to mention the error . now from this moment , twenty - nine minutes after eleven , a.m. , this wednesday , 2nd october , you are in my service . """,42,"('-PRON-', 'mon', 'mi')",1
"phileas fogg got up , took his hat in his left hand , put it on his head with an automatic motion , and went off without a word .",6,"('-PRON-', 'son', 'su')",0
"phileas fogg got up , took his hat in his left hand , put it on his head with an automatic motion , and went off without a word .",16,"('-PRON-', 'son', 'su')",0
"passepartout heard the street door shut once ; it was his new master going out . he heard it shut again ; it was his predecessor , james forster , departing in his turn .",10,"('-PRON-', 'son', 'su')",0
"ralph would not concede that the work of the detectives was likely to be in vain , for he thought that the prize offered would greatly stimulate their zeal and activity . but stuart was far from sharing this confidence ; and , as they placed themselves at the whist - table , they continued to argue the matter . stuart and flanagan played together , while phileas fogg had fallentin for his partner . as the game proceeded the conversation ceased , excepting between the rubbers , when it revived again .",72,"('-PRON-', 'son', 'su')",0
""" it 's absurd ! "" cried stuart , who was beginning to be annoyed at the persistency of his friend . "" come , let 's go on with the game . """,19,"('-PRON-', 'son', 'su')",0
""" calm yourself , my dear stuart , "" said fallentin . "" it 's only a joke . """,4,"('-PRON-', 'mon', 'mi')",1
"the clock struck seven , and the party offered to suspend the game so that mr . fogg might make his preparations for departure .",20,"('-PRON-', 'son', 'su')",0
"mr . fogg repaired to his bedroom , and called out , "" passepartout ! """,5,"('-PRON-', 'son', 'su')",0
""" but the trunks ? "" gasped passepartout , unconsciously swaying his head from right to left .",11,"('-PRON-', 'son', 'su')",0
""" we 'll have no trunks ; only a carpet - bag , with two shirts and three pairs of stockings for me , and the same for you . we 'll buy our clothes on the way . bring down my mackintosh and traveling - cloak , and some stout shoes , though we shall do little walking . make haste ! """,41,"('-PRON-', 'mon', 'mi')",1
"by eight o'clock passepartout had packed the modest carpet - bag , containing the wardrobes of his master and himself ; then , still troubled in mind , he carefully shut the door of his room , and descended to mr . fogg .",16,"('-PRON-', 'son', 'su')",0
passepartout had a moist sensation about the eyes ; his master 's action touched his susceptible heart .,9,"('-PRON-', 'son', 'su')",0
"phileas fogg and his servant seated themselves in a first - class carriage at twenty minutes before nine ; five minutes later the whistle screamed , and the train slowly glided out of the station .",3,"('-PRON-', 'son', 'su')",0
""" to turn off the gas in my room ! """,7,"('-PRON-', 'mon', 'mi')",1
""" a man rather feels the presence of these fellows , consul , than recognises them . you must have a scent for them , and a scent is like a sixth sense which combines hearing , seeing , and smelling . i 've arrested more than one of these gentlemen in my time , and , if my thief is on board , i 'll answer for it ; he 'll not slip through my fingers . """,52,"('-PRON-', 'mon', 'mi')",1
""" a man rather feels the presence of these fellows , consul , than recognises them . you must have a scent for them , and a scent is like a sixth sense which combines hearing , seeing , and smelling . i 've arrested more than one of these gentlemen in my time , and , if my thief is on board , i 'll answer for it ; he 'll not slip through my fingers . """,58,"('-PRON-', 'mon', 'mi')",1
""" four hours ; long enough to get in her coal . it is thirteen hundred and ten miles from suez to aden , at the other end of the red sea , and she has to take in a fresh coal supply . """,9,"('-PRON-', 'son', 'su')",0
""" no , it 's my master 's . """,5,"('-PRON-', 'mon', 'mi')",1
""" i 'll go and fetch my master , who wo n't be much pleased , however , to be disturbed . """,6,"('-PRON-', 'mon', 'mi')",1
""" well , mr . fix , "" replied the consul , "" i shall not be sorry to see the rascal 's face ; but perhaps he wo n't come here -- that is , if he is the person you suppose him to be . a robber does n't quite like to leave traces of his flight behind him ; and , besides , he is not obliged to have his passport countersigned . """,57,"('-PRON-', 'son', 'su')",0
""" to have his passport visaed ? """,3,"('-PRON-', 'son', 'su')",0
"the consul did not finish his sentence , for as he spoke a knock was heard at the door , and two strangers entered , one of whom was the servant whom fix had met on the quay . the other , who was his master , held out his passport with the request that the consul would do him the favour to visa it . the consul took the document and carefully read it , whilst fix observed , or rather devoured , the stranger with his eyes from a corner of the room .",5,"('-PRON-', 'son', 'su')",0
"the consul proceeded to sign and date the passport , after which he added his official seal . mr . fogg paid the customary fee , coldly bowed , and went out , followed by his servant .",35,"('-PRON-', 'son', 'su')",0
""" i am not , but my master is . by the way , i must buy some shoes and shirts . we came away without trunks , only with a carpet - bag . """,6,"('-PRON-', 'mon', 'mi')",1
""" my watch ? a family watch , monsieur , which has come down from my great - grandfather ! it does n't vary five minutes in the year . it 's a perfect chronometer , look you . """,1,"('-PRON-', 'mon', 'mi')",1
""" my watch ? a family watch , monsieur , which has come down from my great - grandfather ! it does n't vary five minutes in the year . it 's a perfect chronometer , look you . """,15,"('-PRON-', 'mon', 'mi')",1
""" i regulate my watch ? never ! """,3,"('-PRON-', 'mon', 'mi')",1
""" i rather think so ! last friday at eight o'clock in the evening , monsieur fogg came home from his club , and three - quarters of an hour afterwards we were off . """,20,"('-PRON-', 'son', 'su')",0
"the effect of these replies upon the already suspicious and excited detective may be imagined . the hasty departure from london soon after the robbery ; the large sum carried by mr . fogg ; his eagerness to reach distant countries ; the pretext of an eccentric and foolhardy bet -- all confirmed fix in his theory . he continued to pump poor passepartout , and learned that he really knew little or nothing of his master , who lived a solitary existence in london , was said to be rich , though no one knew whence came his riches , and was mysterious and impenetrable in his affairs and habits . fix felt sure that phileas fogg would not land at suez , but was really going on to bombay .",55,"('-PRON-', 'son', 'su')",0
"the effect of these replies upon the already suspicious and excited detective may be imagined . the hasty departure from london soon after the robbery ; the large sum carried by mr . fogg ; his eagerness to reach distant countries ; the pretext of an eccentric and foolhardy bet -- all confirmed fix in his theory . he continued to pump poor passepartout , and learned that he really knew little or nothing of his master , who lived a solitary existence in london , was said to be rich , though no one knew whence came his riches , and was mysterious and impenetrable in his affairs and habits . fix felt sure that phileas fogg would not land at suez , but was really going on to bombay .",75,"('-PRON-', 'son', 'su')",0
