text,ind
"he was compelled , then , after having swallowed the contents of his bottle , to pass the time as well as to evade suspicion , to fall into the easiest position in his corner and to sleep , whether well or ill .",30
thank you ; be easy .,4
""" and if i let a gust of wind or a sprinkling of rain turn me aside from these easy tasks , what preparation would such sloth be for the future i propose to myself ? """,19
"the pleasure of riding on horseback over an unknown country made me easy to be pleased at our first start . i threw myself wholly into the pleasure of the trip , and enjoyed the feeling of freedom and satisfied desire . i was beginning to take a real share in the enterprise .",12
"often these chains of barren rocks made a dip towards the sea , and encroached upon the scanty pasturage : but there was always enough room to pass . besides , our horses instinctively chose the easiest places without ever slackening their pace . my uncle was refused even the satisfaction of stirring up his beast with whip or voice . he had no excuse for being impatient . i could not help smiling to see so tall a man on so small a pony , and as his long legs nearly touched the ground he looked like a six - legged centaur .",36
"they were giants with long gray fur ; but if i am not mistaken , there exist black and red kangaroos , rock kangaroos , and rat kangaroos , which are more easy to get hold of .",32
""" he appears young , and will be easy to educate , and we shall not be obliged to use force to subdue him , nor draw his teeth , as is sometimes done .",8
"three hours later , still treading on the colourless grass of the pasture land , we had to work round the kolla fiord , a longer way but an easier one than across that inlet . we soon entered into a ' pingstaoer ' or parish called ejulberg , from whose steeple twelve o'clock would have struck , if icelandic churches were rich enough to possess clocks . but they are like the parishioners who have no watches and do without .",29
""" why easy , captain ? """,2
"besides , athos was very easy , and a noble to his fingers ’ ends .",5
""" yes , sir , but that is long ago ; and when her circumstances were very different : i could not be easy to neglect her wishes now . """,23
"the bridge would render easy the transport of the balloon case , which would furnish them with linen , and the inhabitants of the enclosure would yield wool which would supply them with winter clothes .",4
"but on entering this study now i thought of none of all these wonders ; my uncle alone filled my thoughts . he had thrown himself into a velvet easy - chair , and was grasping between his hands a book over which he bent , pondering with intense admiration .",29
"nothing could be easier than to execute this project , and this is how the engineer intended to set to work . the plateau was already defended on three sides by water - courses , either artificial or natural .",3
"vain and indiscreet , it was as easy to see through him as through a crystal .",7
"it was a library . tall , black - rosewood bookcases , inlaid with copperwork , held on their wide shelves a large number of uniformly bound books . these furnishings followed the contours of the room , their lower parts leading to huge couches upholstered in maroon leather and curved for maximum comfort . light , movable reading stands , which could be pushed away or pulled near as desired , allowed books to be positioned on them for easy study . in the center stood a huge table covered with pamphlets , among which some newspapers , long out of date , were visible . electric light flooded this whole harmonious totality , falling from four frosted half globes set in the scrollwork of the ceiling . i stared in genuine wonderment at this room so ingeniously laid out , and i could n't believe my eyes .",80
""" yes , there is your ' boite ' at last : take it into a corner , you genuine daughter of paris , and amuse yourself with disembowelling it , "" said the deep and rather sarcastic voice of mr . rochester , proceeding from the depths of an immense easy - chair at the fireside .",51
"the procurator had without doubt been warned of his visit , as he expressed no surprise at the sight of porthos , who advanced toward him with a sufficiently easy air , and saluted him courteously .",29
yet after all my task was not an easy one ; often i would rather have pleased than teased him .,8
"if the last hypothesis is correct , it will be easy enough to get home again .",10
"the icelander returned to the raft and soon came back with an iron bar which he made use of to bore a hole for the charge . this was no easy work . a hole was to be made large enough to hold fifty pounds of guncotton , whose expansive force is four times that of gunpowder .",30
"simply to produce azotic acid ; and that was easy , since saltpeter , attacked by sulphuric acid , gives azotic , or nitric , acid by distillation .",9
"in an instant all the strength of mind of this creature , though drawn from the most vigorous sources , abandoned her ; she sank into a large easy chair , with her arms crossed , her head lowered , and expecting every instant to see a judge enter to interrogate her .",28
""" come , monsieur bazin , make yourself easy , "" said d’artagnan ; "" people of all conditions gain the kingdom of heaven . """,8
"it appears to me , that when one has built a boat it is just as easy to build a ship ! """,16
"but it would be easy to make some guncotton , or even ordinary powder , as we have azotic acid , saltpeter , sulphur , and coal .",4
"i followed captain nemo down gangways located for easy transit , and i arrived amidships . there i found a sort of shaft heading upward between two watertight bulkheads . an iron ladder , clamped to the wall , led to the shaft 's upper end . i asked the captain what this ladder was for .",8
meanwhile i examined the nautilus 's engine with a fascination easy to imagine .,10
"no ! to crystallize this liquor , only an extremely easy operation is required .",10
""" it would be easy to find you thousands . """,4
""" or rather you insult me , "" continued she , pressing with her stiffened hands the two arms of her easy chair , and raising herself upon her wrists .",21
""" missis looks stout and well enough in the face , but i think she 's not quite easy in her mind : mr . john 's conduct does not please her -- he spends a deal of money . """,18
"he looked at me fixedly , compressing his well - cut lips while he did so . whether he was incensed or surprised , or what , it was not easy to tell : he could command his countenance thoroughly .",30
