text,ind,sense,label
"from the beginning of that day , the 24th of march , it showed symptoms of abating .",10,"('march', 'mars', 'marzo')",0
"on the 28th of march , 1863 , some excavators working under the direction of m. boucher de perthes , in the stone quarries of moulin quignon , near abbeville , in the department of somme , found a human jawbone fourteen feet beneath the surface . it was the first fossil of this nature that had ever been brought to light . not far distant were found stone hatchets and flint arrow - heads stained and encased by lapse of time with a uniform coat of rust .",4,"('march', 'mars', 'marzo')",0
""" professor , "" captain nemo then told me , "" there are pearl fisheries in the bay of bengal , the seas of the east indies , the seas of china and japan , plus those seas south of the united states , the gulf of panama and the gulf of california ; but it 's off ceylon that such fishing reaps its richest rewards . no doubt we 'll be arriving a little early . fishermen gather in the gulf of mannar only during the month of march , and for thirty days some 300 boats concentrate on the lucrative harvest of these treasures from the sea . each boat is manned by ten oarsmen and ten fishermen . the latter divide into two groups , dive in rotation , and descend to a depth of twelve meters with the help of a heavy stone clutched between their feet and attached by a rope to their boat . """,89,"('march', 'mars', 'marzo')",0
"in essence , it was precisely march 20 . tomorrow , the 21st , was the day of the equinox ; the sun would disappear below the horizon for six months not counting refraction , and after its disappearance the long polar night would begin . following the september equinox , the sun had emerged above the northerly horizon , rising in long spirals until december 21 . at that time , the summer solstice of these southernmost districts , the sun had started back down , and tomorrow it would cast its last rays .",6,"('march', 'mars', 'marzo')",0
""" you 're right , professor aronnax , "" he told me . "" if i ca n't take the sun 's altitude tomorrow , i wo n't be able to try again for another six months . but precisely because sailors ' luck has led me into these seas on march 21 , it will be easy to get our bearings if the noonday sun does appear before our eyes . """,51,"('march', 'mars', 'marzo')",0
""" i use only my chronometer , "" captain nemo answered me . "" at noon tomorrow , march 21 , if , after accounting for refraction , the sun 's disk is cut exactly in half by the northern horizon , that will mean i 'm at the south pole . """,18,"('march', 'mars', 'marzo')",0
"the next day , march 21 , bright and early at five o'clock in the morning , i climbed onto the platform . i found captain nemo there .",4,"('march', 'mars', 'marzo')",0
"then dumont d'urville tried to depart ; but his crews were run down from the fevers raging on these unsanitary shores , and quite ill himself , he was unable to weigh anchor until march 17 .",34,"('march', 'mars', 'marzo')",0
"next day , the 28th of march , when the engineer awoke , about eight in the morning , he saw his companions around him watching his sleep , and , as on the day before , his first words were:--",6,"('march', 'mars', 'marzo')",0
"the next day , march 22 , at six o'clock in the morning , preparations for departure began . the last gleams of twilight were melting into night . the cold was brisk . the constellations were glittering with startling intensity . the wonderful southern cross , polar star of the antarctic regions , twinkled at its zenith .",4,"('march', 'mars', 'marzo')",0
"thus the 3rd of march arrived , and they might calculate upon launching the vessel in ten days .",4,"('march', 'mars', 'marzo')",0
during the first week of march appearances again became menacing .,5,"('march', 'mars', 'marzo')",0
thus passed the 25th of march .,5,"('march', 'mars', 'marzo')",0
"but heaven had reserved them for a strange destiny , and after having , on the 20th of march , escaped from richmond , besieged by the troops of general ulysses grant , they found themselves seven thousand miles from the capital of virginia , which was the principal stronghold of the south , during the terrible war of secession .",18,"('march', 'mars', 'marzo')",0
the summer heat ended with the month of march .,8,"('march', 'mars', 'marzo')",0
