text,ind
"arms crossed , leaning against a corner of the table , the commander studied us with great care . was he reluctant to speak further ? did he regret those words he had just pronounced in french ? you would have thought so .",1
""" exactly so , "" i said , determined not to say a word that might cross my uncle 's prejudices . "" there is even positive pleasure in living in this dense atmosphere . have you observed how intense sound is down here ? """,16
"the abbess only crossed herself , without approving or disapproving .",3
"there , in place of natural wonders , the watery mass offered some thrilling and dreadful scenes to my eyes . in essence , we were then crossing that part of the whole mediterranean so fertile in casualties . from the coast of algiers to the beaches of provence , how many ships have wrecked , how many vessels have vanished ! compared to the vast liquid plains of the pacific , the mediterranean is a mere lake , but it 's an unpredictable lake with fickle waves , today kindly and affectionate to those frail single - masters drifting between a double ultramarine of sky and water , tomorrow bad - tempered and turbulent , agitated by the winds , demolishing the strongest ships beneath sudden waves that smash down with a headlong wallop .",27
"iceland is one of the largest islands in europe . its surface is 14,000 square miles , and it contains but 16,000 inhabitants . geographers have divided it into four quarters , and we were crossing diagonally the south - west quarter , called the ' sudvester fjordungr . '",35
"these thoughts swiftly crossed my mind while this strange individual fell silent , like someone completely self - absorbed . i regarded him with a mixture of fear and fascination , in the same way , no doubt , that oedipus regarded the sphinx .",3
"further on , herbert remarked the lardizabala , a twining shrub which , when bruised in water , furnishes excellent cordage ; and two or three ebony trees of a beautiful black , crossed with capricious veins .",33
"he laid an envelope upon the table , and we all bent over it . it was of common quality , grayish in colour . the address , "" sir henry baskerville , northumberland hotel , "" was printed in rough characters ; the postmark "" charing cross , "" and the date of posting the preceding evening .",47
a wild look raised his brows -- crossed his features : he rose ; but he forebore yet .,7
"as to the water of the lake , it was sweet , limpid , rather dark , and from certain bubblings , and the concentric circles which crossed each other on the surface , it could not be doubted that it abounded in fish .",27
