text,ind,sense,label
"from the extremity of the promontory which formed the tail of the peninsula the coast was rounded for a distance of five miles , which was rapidly passed over , without even the most minute investigations bringing to light the least trace of any old or recent landings ; no debris , no mark of an encampment , no cinders of a fire , nor even a footprint !",16,"('round', 'arrondir', 'redondear')",0
"from the northeast to the southwest the coast was rounded , like the flattened cranium of an animal , rising again , forming a sort of protuberance which did not give any particular shape to this part of the island , of which the center was occupied by the volcano .",9,"('round', 'arrondir', 'redondear')",0
"then he stretched his hand out to be led . i took that dear hand , held it a moment to my lips , then let it pass round my shoulder : being so much lower of stature than he , i served both for his prop and guide .",28,"('round', 'autour', 'alrededor')",1
"herbert then thought of fastening a cord to an arrow , and shooting the arrow so that it should pass between the first rounds of the ladder which hung from the threshold .",23,"('round', 'barreau', 'barrote')",2
"the bow was bent , the arrow flew , taking the cord with it , and passed between the two last rounds .",21,"('round', 'échelon', 'tramo')",3
"then , before retiring to rest , harding and his companions seated round their table , discussed those plans , the execution of which was most pressing .",12,"('round', 'autour', 'alrededor')",1
"as soon as he was dressed , he went into the library and sat down to a light french breakfast that had been laid out for him on a small round table close to the open window . it was an exquisite day . the warm air seemed laden with spices . a bee flew in and buzzed round the blue - dragon bowl that , filled with sulphur - yellow roses , stood before him . he felt perfectly happy .",58,"('round', 'autour', 'alrededor')",1
""" it is some superior officer making his night rounds , "" said athos . "" what do you wish , gentlemen ? """,9,"('round', 'ronde', 'rondar')",4
"then , gliding among the convicts stretched here and there , he made the round of the ship , and found that the "" speedy "" carried four guns , which would throw shot of from eight to ten pounds in weight .",14,"('round', 'tour', 'volver')",5
""" that of the patrol going their rounds . """,7,"('round', 'ronde', 'rondar')",4
"carried on by the current , it shot through the channel with the rapidity of an arrow , passed before harding and herbert , who , not thinking it within range , withheld their fire , then , rounding the northern point of the islet with the two remaining oars , they pulled towards the brig .",38,"('round', 'tourner', 'doblar')",6
"you will restore them to her majesty ; and as a last memorial""--he looked round for some valuable object--""you will add-- """,14,"('round', 'autour', 'alrededor')",1
"when the engineer had reached the last rounds he came upon the water , which was then perfectly calm .",7,"('round', 'échelon', 'tramo')",3
"several times , one or other of the settlers descended to the beach in the midst of ice which the waves heaped up at each tide , but they soon climbed up again to granite house , and it was not without pain and difficulty that their hands could hold to the rounds of the ladder .",52,"('round', 'bâton', 'montante')",7
"in consequence of the intense cold , their fingers felt as if burned when they touched the rounds .",17,"('round', 'séquestration', 'palacio')",8
"at that hour most of the others were sewing likewise ; but one class still stood round miss scatcherd 's chair reading , and as all was quiet , the subject of their lessons could be heard , together with the manner in which each girl acquitted herself , and the animadversions or commendations of miss scatcherd on the performance .",16,"('round', 'autour', 'alrededor')",1
"so they began solemnly dancing round and round alice , every now and then treading on her toes when they passed too close , and waving their forepaws to mark the time , while the mock turtle sang this , very slowly and sadly :",5,"('round', 'autour', 'alrededor')",1
"so they began solemnly dancing round and round alice , every now and then treading on her toes when they passed too close , and waving their forepaws to mark the time , while the mock turtle sang this , very slowly and sadly :",7,"('round', 'autour', 'alrededor')",1
"this was all that milady could endure . her hands clutched her armchair ; she ground her teeth inwardly ; her eyes followed the motion of the door as it closed behind lord de winter and felton , and the moment she was alone a fresh fit of despair seized her . she cast her eyes upon the table , saw the glittering of a knife , rushed toward it and clutched it ; but her disappointment was cruel . the blade was round , and of flexible silver .",83,"('round', 'rond', 'redondo')",9
