text,ind,sense,label
"' that proves his guilt , ' said the queen .",2,"('prove', 'prouve', 'probar')",0
"' it proves nothing of the sort ! ' said alice . ' why , you do n't even know what they 're about ! '",2,"('prove', 'prouve', 'probar')",0
m de treville listened to the young man ’s account with a seriousness which proved that he saw something else in this adventure besides a love affair .,14,"('prove', 'prouver', 'probar')",1
"her hotel was remarkably sumptuous , and while the most part of the english had quit , or were about to quit , france on account of the war , milady had just been laying out much money upon her residence ; which proved that the general measure which drove the english from france did not affect her .",43,"('prove', 'prouver', 'probar')",1
"captain anderson immediately made his way into the hold . he discovered that the fifth compartment had been invaded by the sea , and the speed of this invasion proved that the leak was considerable . fortunately this compartment did n't contain the boilers , because their furnaces would have been abruptly extinguished .",29,"('prove', 'prouver', 'demostrar')",2
""" i will prove it . here is my commission . """,3,"('prove', 'prouve', 'probar')",0
athos had dropped some words which proved that the conversation she had with the cardinal had fallen into outside ears ; but she could not suppose that he had dug a countermine so promptly and so boldly .,6,"('prove', 'prouver', 'probar')",1
"alice did n't think that proved it at all ; however , she went on ' and how do you know that you 're mad ? '",5,"('prove', 'prouver', 'demostrar')",2
""" and i am the more grateful to your eminence , "" replied anne of austria , with a smile that proved she was not the dupe of this ingenious gallantry , "" from being certain that these two studs alone have cost you as much as all the others cost his majesty . """,21,"('prove', 'prouver', 'probar')",1
""" well , now , "" she said , "" let us see what you would do to prove this love of which you speak . """,18,"('prove', 'prouver', 'probar')",1
"but this reply proved nothing , other than how bullheaded the harpooner could be . that day i pressed him no further . the scotia 's accident was undeniable . its hole was real enough that it had to be plugged up , and i do n't think a hole 's existence can be more emphatically proven . now then , this hole did n't make itself , and since it had n't resulted from underwater rocks or underwater machines , it must have been caused by the perforating tool of some animal .",3,"('prove', 'prouver', 'probar')",1
""" then add that his grace has , in the precipitation with which he quit the isle of re , forgotten and left behind him in his lodging a certain letter from madame de chevreuse which singularly compromises the queen , inasmuch as it proves not only that her majesty can love the enemies of the king but that she can conspire with the enemies of france .",44,"('prove', 'prouve', 'demostrar')",3
""" and yet , "" said milady , with a persistence that proved she wished to see clearly to the end of the mission with which she was about to be charged , "" if he persists ? """,12,"('prove', 'prouver', 'probar')",1
"he guessed , likewise , by induction , that porthos was taking his revenge for the defeat of chantilly , when the procurator ’s wife had proved so refractory with respect to her purse .",26,"('prove', 'montrer', 'mostrar')",4
""" alas ! "" said felton , "" i can do but one thing , which is to pity you if you prove to me you are a victim !",22,"('prove', 'prouver', 'probar')",1
""" the silence of our friend proves nothing , "" said the reporter .",6,"('prove', 'prouve', 'probar')",0
""" oh , with figures you may prove anything ! """,7,"('prove', 'prouve', 'demostrar')",3
"there was a moment of silence , which proved that the cardinal was employed in seeking the terms in which he should write the note , or else in writing it .",8,"('prove', 'prouver', 'probar')",1
""" but , "" observed herbert , "" there 's nothing to prove that this bottle has been floating long in the sea . """,12,"('prove', 'prouve', 'probar')",0
""" ah ! i wish i had never seen you ! "" cried d’artagnan , with that ingenuous roughness which women often prefer to the affectations of politeness , because it betrays the depths of the thought and proves that feeling prevails over reason .",38,"('prove', 'prouve', 'probar')",0
"on this note i was about to withdraw ; but captain nemo detained me and invited me to take a seat next to him . he questioned me with interest on our excursions ashore and on our hunting , but seemed not to understand the canadian 's passionate craving for red meat . then our conversation skimmed various subjects , and without being more forthcoming , captain nemo proved more affable .",68,"('prove', 'montrer', 'mostrar')",4
