text,ind,sense,label
""" without doubt , "" said cacambo , "" those children must be the king 's sons that are playing at quoits . """,19,"('play', 'jouer', 'jugar')",0
""" i loved madame bonacieux with my heart , while i only love milady with my head , "" said he . "" in getting introduced to her , my principal object is to ascertain what part she plays at court . """,38,"('play', 'joue', 'jugar')",1
""" the part she plays , pardieu ! it is not difficult to divine that , after all you have told me .",4,"('play', 'joue', 'jugar')",1
"even the common uneducated audience of the pit and gallery lost their interest in the play . they got restless , and began to talk loudly and to whistle . the jew manager , who was standing at the back of the dress - circle , stamped and swore with rage . the only person unmoved was the girl herself .",15,"('play', 'pièce', 'obrar')",2
""" listen to me . you have not played for a long time , d’artagnan . """,8,"('play', 'jouer', 'jugar')",0
""" and i have no inclination to play . """,7,"('play', 'jouer', 'jugar')",0
"you have not played for a long time , i said ; you ought , then , to have a good hand . """,3,"('play', 'jouer', 'jugar')",0
"go into the library -- i mean , if you please.--(excuse my tone of command ; i am used to say , ' do this , ' and it is done : i can not alter my customary habits for one new inmate.)--go , then , into the library ; take a candle with you ; leave the door open ; sit down to the piano , and play a tune . """,68,"('play', 'jouer', 'tocar')",3
"the brother did not perceive this ; he had turned round to play with milady ’s favorite monkey , which had pulled him by the doublet .",12,"('play', 'jouer', 'jugar')",0
"arriving at the topmost ridge of this promontory , i could see vast white plains covered with walruses . these animals were playing among themselves . they were howling not in anger but in glee .",22,"('play', 'jouer', 'jugar')",0
""" be so good as to play , mr . stuart , "" said phileas fogg .",6,"('play', 'jouer', 'jugar')",0
"he looked at me : i happened to be near him , as i had been fastening the clasp of mrs . dent 's bracelet , which had got loose . "" will you play ? "" he asked . i shook my head . he did not insist , which i rather feared he would have done ; he allowed me to return quietly to my usual seat .",34,"('play', 'jouer', 'jugar')",0
""" yes , of course , "" answered lord henry , sinking into a chair and slowly pulling off his yellow gloves . "" it is dreadful , from one point of view , but it was not your fault . tell me , did you go behind and see her , after the play was over ? """,54,"('play', 'pièce', 'obrar')",2
"top and jup were good friends and played willingly together , but jup did everything solemnly .",7,"('play', 'jouer', 'jugar')",0
""" oh , the obvious consolation . taking some one else 's admirer when one loses one 's own . in good society that always whitewashes a woman . but really , dorian , how different sibyl vane must have been from all the women one meets ! there is something to me quite beautiful about her death . i am glad i am living in a century when such wonders happen . they make one believe in the reality of the things we all play with , such as romance , passion , and love . """,85,"('play', 'jouer', 'jugar')",0
"as to aramis , he never played .",6,"('play', 'jouer', 'jugar')",0
"the skiff was put at our disposal for the next morning . i hardly needed to ask whether captain nemo would be coming along . i likewise assumed that no crewmen would be assigned to us , that ned land would be in sole charge of piloting the longboat . besides , the shore lay no more than two miles off , and it would be child 's play for the canadian to guide that nimble skiff through those rows of reefs so ill - fated for big ships .",68,"('play', 'jeu', 'jugar')",4
"i reached the lodge at gateshead about five o'clock in the afternoon of the first of may : i stepped in there before going up to the hall . it was very clean and neat : the ornamental windows were hung with little white curtains ; the floor was spotless ; the grate and fire - irons were burnished bright , and the fire burnt clear . bessie sat on the hearth , nursing her last - born , and robert and his sister played quietly in a corner .",84,"('play', 'jouer', 'jugar')",0
""" on observing the cab i should have instantly turned and walked in the other direction . i should then at my leisure have hired a second cab and followed the first at a respectful distance , or , better still , have driven to the northumberland hotel and waited there . when our unknown had followed baskerville home we should have had the opportunity of playing his own game upon himself and seeing where he made for . as it is , by an indiscreet eagerness , which was taken advantage of with extraordinary quickness and energy by our opponent , we have betrayed ourselves and lost our man . """,66,"('play', 'jouer', 'jugar')",0
"' here ! you may nurse it a bit , if you like ! ' the duchess said to alice , flinging the baby at her as she spoke . ' i must go and get ready to play croquet with the queen , ' and she hurried out of the room . the cook threw a frying - pan after her as she went out , but it just missed her .",38,"('play', 'jouer', 'jugar')",0
""" playing the day before ! and with whom ? """,1,"('play', 'jouer', 'jugar')",0
porthos and aramis placed themselves at the table and began to play .,11,"('play', 'jouer', 'jugar')",0
"it resulted from these antecedents that everyone entered heartily into the purpose for which they met ; besides , it would not be unlikely that they would have an opportunity of playing either the cardinal or his people an ill turn , and for such expeditions these worthy gentlemen were always ready .",31,"('play', 'jouer', 'jugar')",0
"when he had once passed the massive door covered with long square - headed nails , he fell into the midst of a troop of swordsmen , who crossed one another in their passage , calling out , quarreling , and playing tricks one with another .",41,"('play', 'jouer', 'jugar')",0
""" i dare say you are clever , though , "" continued bessie , by way of solace . "" what can you do ? can you play on the piano ? """,27,"('play', 'jouer', 'tocar')",3
' that 's right ! ' shouted the queen . ' can you play croquet ? ',13,"('play', 'jouer', 'jugar')",0
"the same nervous staccato laugh broke from her thin lips , and her fingers began to play with a long tortoise - shell paper - knife .",16,"('play', 'jouer', 'jugar')",0
""" you are mad , dorian , or playing a part , "" muttered hallward , frowning .",8,"('play', 'jouer', 'representar')",5
"athos invited d’artagnan to follow them ; and although ignorant of the game , which he had never played , he accepted , not knowing what to do with his time from nine o’clock in the morning , as it then scarcely was , till twelve .",18,"('play', 'jouer', 'jugar')",0
"you are in love with a woman whom the cardinal has caused to be shut up , and you wish to get her out of the hands of the cardinal . that ’s a match you are playing with his eminence ; this letter is your game .",37,"('play', 'jouer', 'jugar')",0
"it resulted from this that the real stake in this game , which two most powerful kingdoms played for the good pleasure of two amorous men , was simply a kind look from anne of austria .",17,"('play', 'jouer', 'jugar')",0
"when dusk actually closed , and when adele left me to go and play in the nursery with sophie , i did most keenly desire it .",13,"('play', 'jouer', 'jugar')",0
""" it was , then , a part he was playing ? """,10,"('play', 'jouer', 'representar')",5
""" ah , monsieur ! "" replied planchet , recurring to his besetting idea , "" that monsieur bonacieux has something vicious in his eyebrows , and something very unpleasant in the play of his lips . """,32,"('play', 'jeu', 'jugar')",4
"the fourth auditor , who during all this conversation had played a mute part , made a sign of the head in proof that he acquiesced in the proposition .",10,"('play', 'jouer', 'jugar')",0
""" but who is it that has played us this cool trick ? "" again asked pencroft , unable to make up his mind to retire from the spot .",7,"('play', 'jouer', 'jugar')",0
""" ah ! it 's you , is it , englishman ? "" cried the colonel ; "" it 's you who are going to play a spade ! """,25,"('play', 'jouer', 'jugar')",0
""" and who plays it , "" replied phileas fogg coolly , throwing down the ten of spades .",3,"('play', 'joue', 'jugar')",1
""" mr . fix , "" said mr . fogg , "" pardon me , but this affair is mine , and mine only . the colonel has again insulted me , by insisting that i should not play a spade , and he shall give me satisfaction for it . """,38,"('play', 'jouer', 'jugar')",0
""" you played very willingly with us without knowing our names , "" said athos , "" by the same token that you won our horses . """,2,"('play', 'jouer', 'jugar')",0
""" well , but what else could you play for ? you had nothing left ? """,8,"('play', 'jouer', 'jugar')",0
"they were playing together , as usual , when seven o’clock sounded ; the patrol was heard passing to double the posts . at half past seven the retreat was sounded .",2,"('play', 'jouer', 'jugar')",0
