text,ind,sense,label
""" i hope no one is dead , "" i said , glancing at his black dress .",16,"('dress', 'vêtement', 'cochero')",0
"he had not so noble an air as athos , and the commencement of their intimacy often rendered him unjust toward that gentleman , whom he endeavored to eclipse by his splendid dress .",32,"('dress', 'toilette', 'traje')",1
"mr . rochester obliged me to go to a certain silk warehouse : there i was ordered to choose half - a - dozen dresses . i hated the business , i begged leave to defer it : no -- it should be gone through with now .",24,"('dress', 'robe', 'vestir')",2
"as soon as he was dressed , he went into the library and sat down to a light french breakfast that had been laid out for him on a small round table close to the open window . it was an exquisite day . the warm air seemed laden with spices . a bee flew in and buzzed round the blue - dragon bowl that , filled with sulphur - yellow roses , stood before him . he felt perfectly happy .",5,"('dress', 'habiller', 'vestir')",3
"his majesty , in full dress , was accompanied by his royal highness , m. le comte de soissons , by the grand prior , by the duc de longueville , by the duc d’euboeuf , by the comte d’harcourt , by the comte de la roche - guyon , by m. de liancourt , by m. de baradas , by the comte de cramail , and by the chevalier de souveray .",5,"('dress', 'habit', 'traer')",4
""" it is such a bore putting on one 's dress - clothes , "" muttered hallward . "" and , when one has them on , they are so horrid . """,10,"('dress', 'habit', 'etiquetar')",5
"then saluting the king and the cardinal , the queen resumed her way to the chamber in which she had dressed , and where she was to take off her costume .",20,"('dress', 'habiller', 'vestir')",3
"she entered , transformed as her guardian had predicted . a dress of rose - coloured satin , very short , and as full in the skirt as it could be gathered , replaced the brown frock she had previously worn ; a wreath of rosebuds circled her forehead ; her feet were dressed in silk stockings and small white satin sandals .",11,"('dress', 'robe', 'vestir')",2
""" st . john dresses well . he is a handsome man : tall , fair , with blue eyes , and a grecian profile . """,4,"('dress', 'habille', 'vestir')",6
"and spreading out her dress , she chasseed across the room till , having reached mr . rochester , she wheeled lightly round before him on tip - toe , then dropped on one knee at his feet , exclaiming--",4,"('dress', 'robe', 'vestir')",2
"in fact , at one of the doors which opened into the queen ’s apartment appeared the pretty mme . bonacieux . she had been engaged in arranging the dresses and linen in a closet when the king entered ; she could not get out and had heard all .",29,"('dress', 'robe', 'vestir')",2
"i know not what dress she had on : it was white and straight ; but whether gown , sheet , or shroud , i can not tell . """,4,"('dress', 'vêtement', 'traer')",7
""" a man dresses as he can . """,3,"('dress', 'habille', 'vestir')",6
"when they entered , they found hanging upon the wall a splendid portrait of their master as they had last seen him , in all the wonder of his exquisite youth and beauty . lying on the floor was a dead man , in evening dress , with a knife in his heart . he was withered , wrinkled , and loathsome of visage . it was not till they had examined the rings that they recognized who it was .",45,"('dress', 'habit', 'etiquetar')",5
""" well , eighteen , then . and i saw you with him the other night at the opera . "" she laughed nervously as she spoke , and watched him with her vague forget - me - not eyes . she was a curious woman , whose dresses always looked as if they had been designed in a rage and put on in a tempest . she was usually in love with somebody , and , as her passion was never returned , she had kept all her illusions . she tried to look picturesque , but only succeeded in being untidy . her name was victoria , and she had a perfect mania for going to church .",48,"('dress', 'toilette', 'vestir')",8
""" without reckoning that he dresses as nobody else can , "" said porthos .",5,"('dress', 'habille', 'vestir')",6
"d’artagnan detained her by her night dress of fine india linen , to implore her pardon ; but she , with a strong movement , tried to escape .",6,"('dress', 'peignoir', 'batir')",9
he tried in vain to remember the faces or dress of the assassins ; he had escaped so rapidly that he had not had leisure to notice anything .,9,"('dress', 'costume', 'traer')",10
"as to the rest of it , that will help to dress us . """,11,"('dress', 'habiller', 'servir')",11
""" the fact is , "" said porthos , "" aramis is of the same height , and something of the shape of the duke ; but it nevertheless appears to me that the dress of a musketeer-- """,34,"('dress', 'habit', 'traer')",4
""" now , carter , be on the alert , "" he said to this last : "" i give you but half - an - hour for dressing the wound , fastening the bandages , getting the patient downstairs and all . """,28,"('dress', 'panser', 'curar')",12
""" and have you a pale blue dress on ? """,7,"('dress', 'robe', 'traer')",13
"passepartout made it a point , as he made his purchases , to take a good look at the city . it was formerly defended by a noble fort , which has since become a state prison ; its commerce has dwindled away , and passepartout in vain looked about him for such a bazaar as he used to frequent in regent street . at last he came upon an elderly , crusty jew , who sold second - hand articles , and from whom he purchased a dress of scotch stuff , a large mantle , and a fine otter - skin pelisse , for which he did not hesitate to pay seventy - five pounds . he then returned triumphantly to the station .",88,"('dress', 'robe', 'vestir')",2
"he had on his estates the rights of high and low tribunals . he tore the dress of the countess to pieces ; he tied her hands behind her , and hanged her on a tree . """,16,"('dress', 'habit', 'vestir')",14
i turned my face away to conceal a smile i could not suppress : there was something ludicrous as well as painful in the little parisienne 's earnest and innate devotion to matters of dress .,34,"('dress', 'toilette', 'vestir')",8
""" yes , you had better : i always dress for the evening when mr . rochester is here . """,9,"('dress', 'habille', 'vestir')",6
"cyrus harding , gideon spilett , and pencroft had become very skilful in dressing the lad 's wounds .",13,"('dress', 'panser', 'curar')",12
"i was soon dressed ; and when i heard mr . rochester quit mrs . fairfax 's parlour , i hurried down to it .",3,"('dress', 'faire', 'vestir')",15
"she and the surgeon , carter ( who dressed mason 's wounds that night he was stabbed and worried ) , are the only two i have ever admitted to my confidence . mrs . fairfax may indeed have suspected something , but she could have gained no precise knowledge as to facts .",8,"('dress', 'panser', 'curar')",12
"he found him clothed in a magnificent dress covered with splendid embroidery , admiring himself before a glass .",7,"('dress', 'habit', 'traer')",4
""" wonderfully , "" said d’artagnan ; "" but i come to offer you a dress which will become you still better . """,15,"('dress', 'habit', 'traer')",4
