text,ind,sense,label
"meanwhile , briskly unconcerned , the nautilus ran at full propeller through the midst of these ruins . on february 18 , near three o'clock in the morning , it hove before the entrance to the strait of gibraltar .",16,"('ruin', 'ruine', 'ruina')",0
""" john reed is dead , too , sir : he ruined himself and half - ruined his family , and is supposed to have committed suicide . the news so shocked his mother that it brought on an apoplectic attack . """,16,"('ruin', 'ruiner', 'arruinar')",1
"phileas fogg found himself twenty hours behind time . passepartout , the involuntary cause of this delay , was desperate . he had ruined his master !",23,"('ruin', 'ruiner', 'arruinar')",1
even pencroft lost in some measure the somber taciturnity occasioned by the devastation and ruin of his domain .,14,"('ruin', 'ruine', 'ruina')",0
"the train passed rapidly across the state of iowa , by council bluffs , des moines , and iowa city . during the night it crossed the mississippi at davenport , and by rock island entered illinois . the next day , which was the 10th , at four o'clock in the evening , it reached chicago , already risen from its ruins , and more proudly seated than ever on the borders of its beautiful lake michigan .",62,"('ruin', 'ruine', 'ruina')",0
it was by his advice that my father risked most of his property in the speculation that ruined him .,17,"('ruin', 'ruiner', 'arruinar')",1
""" remember , "" said milady , seeing the stranger lay his hand on his sword , "" the least delay may ruin everything . """,22,"('ruin', 'perdre', 'perderlo')",2
"the convicts on prospect heights ! that was disaster , devastation , ruin .",12,"('ruin', 'ruine', 'ruina')",0
"she told me one evening , when more disposed to be communicative than usual , that john 's conduct , and the threatened ruin of the family , had been a source of profound affliction to her : but she had now , she said , settled her mind , and formed her resolution . her own fortune she had taken care to secure ; and when her mother died -- and it was wholly improbable , she tranquilly remarked , that she should either recover or linger long -- she would execute a long - cherished project : seek a retirement where punctual habits would be permanently secured from disturbance , and place safe barriers between herself and a frivolous world .",23,"('ruin', 'ruine', 'ruina')",0
""" she said that the cardinal de richelieu had drawn the duke of buckingham to paris to ruin him and to ruin the queen . """,17,"('ruin', 'perdre', 'perderlo')",2
""" she said that the cardinal de richelieu had drawn the duke of buckingham to paris to ruin him and to ruin the queen . """,21,"('ruin', 'perdre', 'perderlo')",2
is thornfield hall a ruin ?,4,"('ruin', 'ruine', 'ruina')",0
"once more he looked at his devastated fields , and at the smoke which still rose from the ruins , then he returned to granite house .",18,"('ruin', 'ruine', 'ruina')",0
"then our ship went along at a distance of six miles from the arabic coasts of mahra and hadhramaut , their undulating lines of mountains relieved by a few ancient ruins . on february 5 we finally put into the gulf of aden , a genuine funnel stuck into the neck of bab el mandeb and bottling these indian waters in the red sea .",30,"('ruin', 'ruine', 'ruina')",0
""" i know it , mr . fogg , "" replied aouda ; "" and i ask you in my turn , will you forgive me for having followed you , and -- who knows?--for having , perhaps , delayed you , and thus contributed to your ruin ? """,47,"('ruin', 'ruine', 'ruina')",0
"the sailor , defying death in the pursuit of plunder , rushed into the midst of the ruin , where he found some money , with which he got drunk , and , after he had slept himself sober he purchased the favors of the first good - natured wench that came in his way , amidst the ruins of demolished houses and the groans of half - buried and expiring persons . pangloss pulled him by the sleeve . "" friend , "" said he , "" this is not right , you trespass against the universal reason , and have mistaken your time . """,58,"('ruin', 'ruine', 'ruina')",0
"after the earthquake , which had destroyed three - fourths of the city of lisbon , the sages of that country could think of no means more effectual to preserve the kingdom from utter ruin than to entertain the people with an auto - da - fe , it having been decided by the university of coimbra , that the burning of a few people alive by a slow fire , and with great ceremony , is an infallible preventive of earthquakes .",34,"('ruin', 'ruine', 'ruina')",0
""" i then swore that this woman who had ruined him , who was more than his accomplice , since she had urged him to the crime , should at least share his punishment .",9,"('ruin', 'perdre', 'perder')",3
""" and what right would that ruin have to bid a budding woodbine cover its decay with freshness ? """,6,"('ruin', 'ruine', 'ruina')",0
""" you are no ruin , sir -- no lightning - struck tree : you are green and vigorous .",4,"('ruin', 'ruine', 'ruina')",0
"then she quitted him she had ruined for him she was destined to ruin , and became the comtesse de la fere-- """,6,"('ruin', 'perdre', 'perder')",3
"on the left was an old abandoned mill , with its motionless wings , from the ruins of which an owl threw out its shrill , periodical , and monotonous cry .",16,"('ruin', 'ruine', 'ruina')",0
"la rochelle , which had derived a new importance from the ruin of the other calvinist cities , was , then , the focus of dissensions and ambition .",11,"('ruin', 'ruine', 'ruina')",0
""" you are right , madam , "" replied fix ; "" a meeting between them might ruin all . whether he were victorious or beaten , mr . fogg would be delayed , and-- """,17,"('ruin', 'perdre', 'perderlo')",2
""" my lord the duke of buckingham , "" said mme . bonacieux , in an undertone ; "" and now you may ruin us all . """,23,"('ruin', 'perdre', 'perdernos')",4
""" silence , with respect to me , silence , with respect to my friends ; silence about the queen , above all , or you will ruin everybody without saving yourself !",27,"('ruin', 'perdre', 'perder')",3
""" what are you going to do ? "" cried mme . bonacieux ; "" you will ruin us all ! """,17,"('ruin', 'perdre', 'perder')",3
"remember , it is you who have ruined me ! """,7,"('ruin', 'apercevoir', 'ver')",5
