text,ind,sense,label
"the 14th was wholly spent in arranging all our different articles . in the evening we dined with baron tramps ; the mayor of rejkiavik , and dr . hyaltalin , the first medical man of the place , being of the party . m. fridrikssen was not there . i learned afterwards that he and the governor disagreed upon some question of administration , and did not speak to each other . i therefore knew not a single word of all that was said at this semi - official dinner ; but i could not help noticing that my uncle talked the whole time .",90,"('dinner', 'dîner', 'comer')",0
"it was real enjoyment to the settlers when in their room , well lighted with candles , well warmed with coal , after a good dinner , elderberry coffee smoking in the cups , the pipes giving forth an odoriferous smoke , they could hear the storm howling without .",25,"('dinner', 'dîner', 'comer')",0
"as soon as dinner was over , both candide and cacambo thought they should pay very handsomely for their entertainment by laying down two of those large gold pieces which they had picked off the ground ; but the landlord and landlady burst into a fit of laughing and held their sides for some time .",3,"('dinner', 'repas', 'comer')",1
"nevertheless , when he waited at the dinner given by his master , and saw him take out a handful of gold to pay for it , he believed his fortune made , and returned thanks to heaven for having thrown him into the service of such a croesus .",7,"('dinner', 'dîner', 'comer')",0
"as usual , dinner was served me in my stateroom . full of anxiety , i ate little . i left the table at seven o'clock . 120 minutes-- i was keeping track of them -- still separated me from the moment i was to rejoin ned land . my agitation increased . my pulse was throbbing violently . i could n't stand still . i walked up and down , hoping to calm my troubled mind with movement . the possibility of perishing in our reckless undertaking was the least of my worries ; my heart was pounding at the thought that our plans might be discovered before we had left the nautilus , at the thought of being hauled in front of captain nemo and finding him angered , or worse , saddened by my deserting him .",3,"('dinner', 'dîner', 'cenar')",2
"he was a berrichon , thirty - five or forty years old , mild , peaceable , sleek , employing the leisure his master left him in the perusal of pious works , providing rigorously for two a dinner of few dishes , but excellent .",38,"('dinner', 'dîner', 'cenar')",2
"besides , there were fewer to feed ; the sick could eat little ; our breakfast - basins were better filled ; when there was no time to prepare a regular dinner , which often happened , she would give us a large piece of cold pie , or a thick slice of bread and cheese , and this we carried away with us to the wood , where we each chose the spot we liked best , and dined sumptuously .",31,"('dinner', 'dîner', 'comer')",0
in order to prepare for dinner it was necessary that the settlers should return to their dwelling .,5,"('dinner', 'dîner', 'comer')",0
"however brilliant had been the part played by porthos in the duel , it had not made him forget the dinner of the procurator ’s wife .",20,"('dinner', 'dîner', 'cenar')",2
"we have now to search for athos , "" said d’artagnan to the vivacious aramis , when he had informed him of all that had passed since their departure from the capital , and an excellent dinner had made one of them forget his thesis and the other his fatigue .",36,"('dinner', 'dîner', 'comer')",0
"i waited a few minutes . no professor came . never within my remembrance had he missed the important ceremonial of dinner . and yet what a good dinner it was ! there was parsley soup , an omelette of ham garnished with spiced sorrel , a fillet of veal with compote of prunes ; for dessert , crystallised fruit ; the whole washed down with sweet moselle .",21,"('dinner', 'dîner', 'comer')",0
"i waited a few minutes . no professor came . never within my remembrance had he missed the important ceremonial of dinner . and yet what a good dinner it was ! there was parsley soup , an omelette of ham garnished with spiced sorrel , a fillet of veal with compote of prunes ; for dessert , crystallised fruit ; the whole washed down with sweet moselle .",28,"('dinner', 'dîner', 'comer')",0
nevertheless she still waited patiently till the hour for dinner .,9,"('dinner', 'dîner', 'cenar')",2
"although she had eaten nothing in the morning , the dinner was brought in at its usual time . milady then perceived , with terror , that the uniform of the soldiers who guarded her was changed .",10,"('dinner', 'dîner', 'cenar')",2
"we were , as i have said , in the dining - room : the lustre , which had been lit for dinner , filled the room with a festal breadth of light ; the large fire was all red and clear ; the purple curtains hung rich and ample before the lofty window and loftier arch ; everything was still , save the subdued chat of adele ( she dared not speak loud ) , and , filling up each pause , the beating of winter rain against the panes .",22,"('dinner', 'dîner', 'comer')",0
"the soldier went out , leaving the dinner served .",7,"('dinner', 'dîner', 'cenar')",2
"sometimes in the midst of dinner , when everyone , under the attraction of wine and in the warmth of conversation , believed they had two or three hours longer to enjoy themselves at table , aramis looked at his watch , arose with a bland smile , and took leave of the company , to go , as he said , to consult a casuist with whom he had an appointment .",5,"('dinner', 'dîner', 'comer')",0
"the dinner - bell rang , and suddenly away he bolted , without another syllable : i saw him no more during the day , and was off before he had risen in the morning .",1,"('dinner', 'dîner', 'cenar')",2
"they found him up , less pale than when d’artagnan left him after his first visit , and seated at a table on which , though he was alone , was spread enough for four persons . this dinner consisted of meats nicely dressed , choice wines , and superb fruit .",38,"('dinner', 'dîner', 'comer')",0
""" but this dinner was not intended for you alone , porthos ? "" said aramis .",3,"('dinner', 'dîner', 'comer')",0
""" come , "" said pencroft , "" sea - weed by way of bread , raw mussels for meat , and almonds for dessert , that 's certainly a good dinner for those who have not a single match in their pocket ! """,31,"('dinner', 'dîner', 'comer')",0
"then the inconvenience became distress . the hungry friends , followed by their lackeys , were seen haunting the quays and guard rooms , picking up among their friends abroad all the dinners they could meet with ; for according to the advice of aramis , it was prudent to sow repasts right and left in prosperity , in order to reap a few in time of need .",32,"('dinner', 'dîner', 'cenar')",2
"as to d’artagnan , who as yet knew nobody in the capital , he only found one chocolate breakfast at the house of a priest of his own province , and one dinner at the house of a cornet of the guards .",32,"('dinner', 'dîner', 'cenar')",2
""" well ; and how about his dinner ? "" said the old servant .",7,"('dinner', 'dîner', 'comer')",0
"yes ; it was an interesting background . it posed the lad , made him more perfect , as it were . behind every exquisite thing that existed , there was something tragic . worlds had to be in travail , that the meanest flower might blow . . . . and how charming he had been at dinner the night before , as with startled eyes and lips parted in frightened pleasure he had sat opposite to him at the club , the red candleshades staining to a richer rose the wakening wonder of his face . talking to him was like playing upon an exquisite violin . he answered to every touch and thrill of the bow . . . .",58,"('dinner', 'dîner', 'cenar')",2
"mr . fogg called him in the morning , and told him to get aouda 's breakfast , and a cup of tea and a chop for himself . he desired aouda to excuse him from breakfast and dinner , as his time would be absorbed all day in putting his affairs to rights . in the evening he would ask permission to have a few moment 's conversation with the young lady .",38,"('dinner', 'dîner', 'comer')",0
"during all dinner time my uncle was almost merry ; he indulged in some of those learned jokes which never do anybody any harm . dessert over , he beckoned me into his study .",2,"('dinner', 'repas', 'comer')",1
"my feelings towards him were very far from being friendly after what i had heard of his treatment of his daughter , but i was anxious to send perkins and the wagonette home , and the opportunity was a good one . i alighted and sent a message to sir henry that i should walk over in time for dinner . then i followed frankland into his dining - room .",59,"('dinner', 'dîner', 'cenar')",2
at five o'clock dinner was served in the dining - room of granite house .,3,"('dinner', 'dîner', 'comer')",0
just before dinner two telegrams were handed in . the first ran:--,2,"('dinner', 'dîner', 'cenar')",2
pencroft immediately began to prepare the dinner .,6,"('dinner', 'dîner', 'comer')",0
""" i should say that it was much more likely that it was the son of one of the moorland shepherds taking out his father 's dinner . """,26,"('dinner', 'repas', 'comer')",1
"his first care , after being thus "" japanesed , "" was to enter a tea - house of modest appearance , and , upon half a bird and a little rice , to breakfast like a man for whom dinner was as yet a problem to be solved .",40,"('dinner', 'dîner', 'comer')",0
"why is it , dorian , that a man like the duke of berwick leaves the room of a club when you enter it ? why is it that so many gentlemen in london will neither go to your house or invite you to theirs ? you used to be a friend of lord staveley . i met him at dinner last week . your name happened to come up in conversation , in connection with the miniatures you have lent to the exhibition at the dudley . staveley curled his lip and said that you might have the most artistic tastes , but that you were a man whom no pure - minded girl should be allowed to know , and whom no chaste woman should sit in the same room with . i reminded him that i was a friend of yours , and asked him what he meant . he told me . he told me right out before everybody . it was horrible !",60,"('dinner', 'dîner', 'cenar')",2
"friar giroflee was all this time in the parlor refreshing himself with a glass or two of wine till dinner was ready . "" but , "" said candide to pacquette , "" you looked so gay and contented , when i met you , you sang and caressed the theatin with so much fondness , that i absolutely thought you as happy as you say you are now miserable . """,19,"('dinner', 'dîner', 'comer')",0
"having transacted his business at the passport office , phileas fogg repaired quietly to the railway station , where he ordered dinner . among the dishes served up to him , the landlord especially recommended a certain giblet of "" native rabbit , "" on which he prided himself .",21,"('dinner', 'dîner', 'comer')",0
the dinner ended less gaily than pencroft had hoped .,1,"('dinner', 'dîner', 'comer')",0
""" there are maxims in this writer , "" replied pococurante , "" whence a man of the world may reap some benefit ; and the short measure of the verse makes them more easily to be retained in the memory . but i see nothing extraordinary in his journey to brundusium , and his account of his had dinner ; nor in his dirty , low quarrel between one rupillius , whose words , as he expresses it , were full of poisonous filth ; and another , whose language was dipped in vinegar .",59,"('dinner', 'dîner', 'comer')",0
""" would you wish dinner to be served at once , sir ? """,4,"('dinner', 'dîner', 'cenar')",2
"dinner over , the coach which was to convey the passengers and their luggage to the station drew up to the door . as he was getting in , mr . fogg said to fix , "" you have not seen this colonel proctor again ? """,0,"('dinner', 'dîner', 'comer')",0
"it took pulleys of great strength to hoist this dugong onto the platform . the beast weighed 5,000 kilograms . it was carved up in sight of the canadian , who remained to watch every detail of the operation . at dinner the same day , my steward served me some slices of this flesh , skillfully dressed by the ship 's cook . i found it excellent , even better than veal if not beef .",41,"('dinner', 'dîner', 'cenar')",2
"when we got back from church , i went into the kitchen of the manor - house , where mary was cooking the dinner and john cleaning the knives , and i said--",23,"('dinner', 'dîner', 'comer')",0
"we found dinner ready , and waiting for us in mrs . fairfax 's room .",2,"('dinner', 'dîner', 'comer')",0
"it may easily be understood , therefore , that the conversation during the whole of dinner turned upon the two checks that his eminence ’s guardsmen had received .",15,"('dinner', 'dîner', 'cenar')",2
""" then you must excuse yourself and he must go alone . that will be easily arranged . and now , if we are too late for dinner , i think that we are both ready for our suppers . """,27,"('dinner', 'dîner', 'cenar')",2
