text,ind,sense,label
""" fine . it 's easily done . only , when we see the fisheries , we 'll see no fishermen . the annual harvest has n't yet begun . no matter . i 'll give orders to make for the gulf of mannar , and we 'll arrive there late tonight . """,5,"('easily', 'facile', 'fácil')",0
cyrus harding and his companions could not but admire the lovely effects so easily produced by nature with water and trees .,13,"('easily', 'facilement', 'fácilmente')",1
"milady listened with the greatest attention , and yet it was easily to be perceived , whatever effort she made to conceal her impressions , that this recital was not agreeable to her .",11,"('easily', 'facilement', 'fácilmente')",1
"as the gascon had foreseen , they easily obtained three hundred pistoles on the ring .",7,"('easily', 'facilement', 'fácilmente')",1
"he conjured the evil spirit with abundance of prayers offered up by the monks . but the devil does not suffer himself to be easily dispossessed from a place in which he has fixed his garrison . in proportion as they redoubled the exorcisms he redoubled the temptations ; so that day and night the bell was ringing full swing , announcing the extreme desire for mortification which the penitent experienced .",24,"('easily', 'facilement', 'fácilmente')",1
"wild duck , teal , snipe lived there in flocks , and those fearless birds allowed themselves to be easily approached .",19,"('easily', 'facilement', 'fácilmente')",1
""" be at ease , felton , "" said lord de winter . "" she is not dead ; demons do not die so easily . be tranquil , and go wait for me in my chamber . """,24,"('easily', 'facilement', 'fácilmente')",1
"when the atmosphere was calm , the low temperature was easily borne , but when the wind blew , the poor settlers , insufficiently clothed , felt it severely .",10,"('easily', 'facilement', 'fácilmente')",1
"as to porthos , except his real name ( as was the case with those of his two comrades ) , his life was very easily known .",25,"('easily', 'facile', 'fácil')",0
"the movable part , balanced by the counterpoise , swung easily , and only a slight effort was needed to rise it ; between its hinge and the last cross - bar on which it rested when closed , there existed a space of twenty feet , which was sufficiently wide to prevent any animals from crossing .",10,"('easily', 'aisément', 'fácilmente')",2
"by means of the diving dress he could easily reach the well in the interior of granite house , and climbing by the projections of rock to its upper orifice he heard the colonists as they recounted the past , and studied the present and future .",8,"('easily', 'facile', 'fácil')",0
"the chancellor , who , on his part , trembled with an emotion easily to be conceived , took the letter , bowed to the ground , and retired .",13,"('easily', 'facile', 'fácil')",0
"pretty , mysterious , initiated in almost all the secrets of the court , which reflected such a charming gravity over her pleasing features , it might be surmised that she was not wholly unmoved ; and this is an irresistible charm to novices in love . moreover , d’artagnan had delivered her from the hands of the demons who wished to search and ill treat her ; and this important service had established between them one of those sentiments of gratitude which so easily assume a more tender character .",84,"('easily', 'facilement', 'fácilmente')",1
"this acoustic effect is easily explained on scientific grounds . it arose from the concave form of the gallery and the conducting power of the rock . there are many examples of this propagation of sounds which remain unheard in the intermediate space . i remember that a similar phenomenon has been observed in many places ; amongst others on the internal surface of the gallery of the dome of st . paul 's in london , and especially in the midst of the curious caverns among the quarries near syracuse , the most wonderful of which is called dionysius ' ear .",4,"('easily', 'facilement', 'fácilmente')",1
"besides , his probity was irreproachable , in an age in which soldiers compromised so easily with their religion and their consciences , lovers with the rigorous delicacy of our era , and the poor with god ’s seventh commandment .",15,"('easily', 'facilement', 'fácilmente')",1
""" but ned , you 're a professional whaler , a man familiar with all the great marine mammals -- your mind should easily accept this hypothesis of an enormous cetacean , and you ought to be the last one to doubt it under these circumstances ! """,23,"('easily', 'aisément', 'fácilmente')",2
"like a covey of snipe over a marsh , there rose underfoot schools of unusual fish from the genus monopterus , whose members have no fin but their tail . i recognized the javanese eel , a genuine eight - decimeter serpent with a bluish gray belly , which , without the gold lines over its flanks , could easily be confused with the conger eel . from the butterfish genus , whose oval bodies are very flat , i observed several adorned in brilliant colors and sporting a dorsal fin like a sickle , edible fish that , when dried and marinated , make an excellent dish known by the name "" karawade "" ; then some sea poachers , fish belonging to the genus aspidophoroides , whose bodies are covered with scaly armor divided into eight lengthwise sections .",59,"('easily', 'facilement', 'fácilmente')",1
"really your organs of wonder and credulity are easily excited : you seem , by the importance of you all -- my good mama included -- ascribe to this matter , absolutely to believe we have a genuine witch in the house , who is in close alliance with the old gentleman .",8,"('easily', 'facilement', 'fácilmente')",1
""" but what you are really looking for is the centre page of the times with some holes cut in it with scissors . here is a copy of the times . it is this page . you could easily recognize it , could you not ? """,39,"('easily', 'facilement', 'fácilmente')",1
"this smile appeared to d’artagnan to be of bad augury . only , as our gascon was not easily intimidated -- or rather , thanks to a great pride natural to the men of his country , he did not allow one easily to see what was passing in his mind when that which was passing at all resembled fear -- he placed himself haughtily in front of messieurs the guards , and waited with his hand on his hip , in an attitude by no means deficient in majesty .",18,"('easily', 'facile', 'fácil')",0
"this smile appeared to d’artagnan to be of bad augury . only , as our gascon was not easily intimidated -- or rather , thanks to a great pride natural to the men of his country , he did not allow one easily to see what was passing in his mind when that which was passing at all resembled fear -- he placed himself haughtily in front of messieurs the guards , and waited with his hand on his hip , in an attitude by no means deficient in majesty .",42,"('easily', 'facilement', 'fácilmente')",1
"the engineer carefully observed all the deviations of the passage , and notwithstanding so many detours , he could easily have given an account of its general direction , which went towards the sea .",19,"('easily', 'facilement', 'fácilmente')",1
"game would have been easily approached , and the chase would certainly have been most productive .",4,"('easily', 'facile', 'fácil')",0
"however , the weather held good . our voyage was proceeding under the most favorable conditions . by then it was the bad season in these southernmost regions , because july in this zone corresponds to our january in europe ; but the sea remained smooth and easily visible over a vast perimeter .",47,"('easily', 'facilement', 'fácilmente')",1
"therefore it was probable that harding could easily solve the question of "" island or continent , "" to which he attached so much importance .",7,"('easily', 'aisément', 'fácilmente')",2
"the most preoccupied of the four friends was certainly d’artagnan , although he , in his quality of guardsman , would be much more easily equipped than messieurs the musketeers , who were all of high rank ; but our gascon cadet was , as may have been observed , of a provident and almost avaricious character , and with that ( explain the contradiction ) so vain as almost to rival porthos .",24,"('easily', 'facile', 'fácil')",0
""" alas , monseigneur ! "" replied the young man , "" very easily , no doubt , for they are strong and well supported , while i am alone . """,13,"('easily', 'facilement', 'fácilmente')",1
""" may all our difficulties vanish as easily ! "" said sherlock holmes .",7,"('easily', 'aisément', 'fácilmente')",2
"the pickaxe was easily found , and the hole could be seen in a perpendicular line above the spot where it was stuck in the sand .",3,"('easily', 'facilement', 'fácilmente')",1
""" that is easily found out , "" replied pencroft .",3,"('easily', 'facile', 'fácil')",0
"we cut the equator . twenty miles to the west lay guiana , french territory where we could easily have taken refuge . but the wind was blowing a strong gust , and the furious billows would not allow us to face them in a mere skiff . no doubt ned land understood this because he said nothing to me . for my part , i made no allusion to his escape plans because i did n't want to push him into an attempt that was certain to misfire .",18,"('easily', 'facile', 'fácil')",0
"i could easily have picked off this islander , he stood at such close range ; but i thought it best to wait for an actual show of hostility . between europeans and savages , it 's acceptable for europeans to shoot back but not to attack first .",2,"('easily', 'facilement', 'fácilmente')",1
"the other was forced to wait , and it was easily to be seen how he cursed the delay .",10,"('easily', 'facile', 'fácil')",0
"the blowing operation had given a cylinder of glass terminated by two hemispheric caps , which were easily detached by means of a sharp iron dipped in cold water ; then , by the same proceeding , this cylinder was cut lengthways , and after having been rendered malleable by a second heating , it was extended on a plate and spread out with a wooden roller .",17,"('easily', 'facilement', 'fácilmente')",1
"some large stones , found at the north of the lake , could be easily transformed into millstones , and as to the sails , the inexhaustible case of the balloon furnished the necessary material .",14,"('easily', 'facilement', 'fácilmente')",1
"they could easily distinguish a confused mass of great trees , which extended beyond the limits of their view .",2,"('easily', 'facilement', 'fácilmente')",1
"d’artagnan departed , scarcely knowing what to think , but as he was a youth who did not easily lose his head , while continuing to pay his court to milady , he had framed a little plan in his mind .",18,"('easily', 'facilement', 'fácilmente')",1
""" what your d'urville did on the surface of the sea , "" captain nemo told me , "" i 've done in the ocean 's interior , but more easily , more completely than he . constantly tossed about by hurricanes , the zealous and the new astrolabe could n't compare with the nautilus , a quiet work room truly at rest in the midst of the waters ! """,30,"('easily', 'facilement', 'fácilmente')",1
hunters and dog ran in vain ; these rodents escaped them easily .,11,"('easily', 'facilement', 'fácilmente')",1
"the hunters , armed with sticks , could have killed them easily , but they were not guilty of such useless massacre , as it was important not to frighten the seals , who were lying on the sand several cable lengths off .",11,"('easily', 'facilement', 'fácilmente')",1
"the beach was easy to follow , and only in some places was their way barred by large rocks , which , however , they easily passed round .",25,"('easily', 'facilement', 'fácilmente')",1
"the seals were numerous , and the hunters , armed with their iron - tipped spears , easily killed half - a - dozen .",17,"('easily', 'aisément', 'fácilmente')",2
"cyrus harding would only have had at his disposal sulphuric acid , but by heating this acid with the neutral fatty bodies he could separate the glycerine ; then from this new combination , he easily separated the olein , the margarin , and the stearin , by employing boiling water .",35,"('easily', 'facilement', 'fácilmente')",1
""" that is easily done , "" said aramis .",3,"('easily', 'facile', 'fácil')",0
"pencroft much regretted not having either fire , or the means of procuring it , for he had , unfortunately , forgotten to bring the burnt linen , which would easily have ignited from the sparks produced by striking together two flints .",30,"('easily', 'facilement', 'fácilmente')",1
"the colonists could easily go fore and aft , after having removed the cases as they were extricated .",3,"('easily', 'facilement', 'fácilmente')",1
"ayrton 's arrival had surprised them , but they had managed to overpower the unfortunate man , and -- the rest may be easily imagined !",23,"('easily', 'aisément', 'fácilmente')",2
"had passepartout been a little less preoccupied , he would have espied the detective ensconced in a corner of the court - room , watching the proceedings with an interest easily understood ; for the warrant had failed to reach him at calcutta , as it had done at bombay and suez .",30,"('easily', 'facile', 'fácil')",0
"the car , which was some fifty feet long , was very convenient for their purpose . the adversaries might march on each other in the aisle , and fire at their ease . never was duel more easily arranged . mr . fogg and colonel proctor , each provided with two six - barrelled revolvers , entered the car . the seconds , remaining outside , shut them in . they were to begin firing at the first whistle of the locomotive . after an interval of two minutes , what remained of the two gentlemen would be taken from the car .",38,"('easily', 'facile', 'fácil')",0
"the odor , easily recognized , was enough for the engineer to guess what the smoke was which at first , not without cause , had startled him .",3,"('easily', 'aisément', 'fácilmente')",2
