text,ind,sense,label
"and if mr . ned land did not repent of his gluttony at our oyster fest , it 's because oysters are the only dish that never causes indigestion . in fact , it takes no less than sixteen dozen of these headless mollusks to supply the 315 grams that satisfy one man 's minimum daily requirement for nitrogen .",45,"('supply', 'fournir', 'suministrar')",0
"as to the powder , of which there was about fifty pounds in the barrel , a small supply of it had to be taken , but the engineer hoped to manufacture an explosive substance which would allow them to husband it .",18,"('supply', 'provision', 'provisión')",1
"d’artagnan replied that he had been sent thither by m. de treville to treat for a supply of horses , and that he had brought back four as specimens .",16,"('supply', 'remonte', 'remontar')",2
""" yes , professor , the sea supplies all my needs . sometimes i cast my nets in our wake , and i pull them up ready to burst . sometimes i go hunting right in the midst of this element that has long seemed so far out of man 's reach , and i corner the game that dwells in my underwater forests . like the flocks of old proteus , king neptune 's shepherd , my herds graze without fear on the ocean 's immense prairies . there i own vast properties that i harvest myself , and which are forever sown by the hand of the creator of all things . """,7,"('supply', 'fournir', 'proveer')",3
""" right , "" the captain replied , "" this tobacco comes from neither havana nor the orient . it 's a kind of nicotine - rich seaweed that the ocean supplies me , albeit sparingly . do you still miss your cubans , sir ? """,31,"('supply', 'fournir', 'proveer')",3
"i went at once to my room and drew up my report of the morning 's conversation for holmes . it was evident to me that he had been very busy of late , for the notes which i had from baker street were few and short , with no comments upon the information which i had supplied and hardly any reference to my mission . no doubt his blackmailing case is absorbing all his faculties . and yet this new factor must surely arrest his attention and renew his interest . i wish that he were here .",57,"('supply', 'envoyer', 'suministrar')",4
"five days after , the kiln was supplied with coal , which the engineer had discovered lying open to the sky towards the mouth of the red creek , and the first smoke escaped from a chimney twenty feet high .",7,"('supply', 'charger', 'cargar')",5
""" true , "" captain nemo went on , "" but they 'll supply air for only two days . now then , we 've been buried beneath the waters for thirty - six hours , and the nautilus 's heavy atmosphere already needs renewing . in another forty - eight hours , our reserve air will be used up . """,13,"('supply', 'donner', 'suministrarnos')",6
""" unfortunately , "" i said , "" this pasta wo n't stay fresh , so it seems pointless to make a supply for on board . """,22,"('supply', 'provision', 'provisión')",1
"after two hours of work , reentering to snatch some food and rest , i found a noticeable difference between the clean elastic fluid supplied me by the rouquayrol device and the nautilus 's atmosphere , which was already charged with carbon dioxide . the air had n't been renewed in forty - eight hours , and its life - giving qualities were considerably weakened . meanwhile , after twelve hours had gone by , we had removed from the outlined surface area a slice of ice only one meter thick , hence about 600 cubic meters . assuming the same work would be accomplished every twelve hours , it would still take five nights and four days to see the undertaking through to completion .",24,"('supply', 'fournir', 'suministrar')",0
"there , to conclude , all were happy , united in the present as they had been in the past ; but never could they forget that island upon which they had arrived poor and friendless , that island which , during four years had supplied all their wants , and of which there remained but a fragment of granite washed by the waves of the pacific , the tomb of him who had borne the name of captain nemo .",45,"('supply', 'suffire', 'satisfacer')",7
"the unforeseen nature of this spectacle brought back the colour to my cheeks . i was under a new course of treatment with the aid of astonishment , and my convalescence was promoted by this novel system of therapeutics ; besides , the dense and breezy air invigorated me , supplying more oxygen to my lungs .",50,"('supply', 'fournir', 'suministrar')",0
"it had been decided that a corral should be established near the sources of the red creek , at the foot of mount franklin , destined to contain the ruminants , whose presence would have been troublesome at granite house , and especially for the musmons , who were to supply the wool for the settlers ' winter garments .",50,"('supply', 'fournir', 'suministrar')",0
"naturally enough , the canadian wanted to lay in a supply of honey , and it would have been ill - mannered of me to say no . he mixed sulfur with some dry leaves , set them on fire with a spark from his tinderbox , and proceeded to smoke the bees out . little by little the buzzing died down and the disemboweled hive yielded several pounds of sweet honey . ned land stuffed his haversack with it .",10,"('supply', 'provision', 'provisión')",1
"three - quarters of an hour later , we had completed our circular stroll and were back on board . just then the crewmen finished loading the sodium supplies , and the nautilus could have departed immediately . but captain nemo gave no orders . would he wait for nightfall and exit through his underwater passageway in secrecy ? perhaps . be that as it may , by the next day the nautilus had left its home port and was navigating well out from any shore , a few meters beneath the waves of the atlantic .",28,"('supply', 'provision', 'provisión')",1
"here was luck indeed ! and yet i suppressed all appearance of interest . a child ! barrymore had said that our unknown was supplied by a boy . it was on his track , and not upon the convict 's , that frankland had stumbled . if i could get his knowledge it might save me a long and weary hunt . but incredulity and indifference were evidently my strongest cards .",24,"('supply', 'ravitailler', 'atender')",8
"now the beach supplied sand , lime supplied chalk , sea - weeds supplied soda , pyrites supplied sulphuric acid , and the ground supplied coal to heat the kiln to the wished - for temperature .",3,"('supply', 'fournir', 'dar')",9
"now the beach supplied sand , lime supplied chalk , sea - weeds supplied soda , pyrites supplied sulphuric acid , and the ground supplied coal to heat the kiln to the wished - for temperature .",7,"('supply', 'fournir', 'suministrar')",0
"now the beach supplied sand , lime supplied chalk , sea - weeds supplied soda , pyrites supplied sulphuric acid , and the ground supplied coal to heat the kiln to the wished - for temperature .",13,"('supply', 'fournir', 'suministrar')",0
"now the beach supplied sand , lime supplied chalk , sea - weeds supplied soda , pyrites supplied sulphuric acid , and the ground supplied coal to heat the kiln to the wished - for temperature .",24,"('supply', 'fournir', 'suministrar')",0
""" the old gentleman with the telescope , no doubt . i could not make it out when first i saw the light flashing upon the lens . "" he rose and peeped into the hut . "" ha , i see that cartwright has brought up some supplies . what 's this paper ? so you have been to coombe tracey , have you ? """,48,"('supply', 'provision', 'provisión')",1
"friend mousqueton , you see that we have a reinforcement , and we must have an increase of supplies . """,18,"('supply', 'victuaille', 'vituallar')",10
"pencroft and herbert , after having taken the precaution of collecting an ample supply of lithodomes , with which they filled their pockets and handkerchiefs , regained the foot of the cliff .",13,"('supply', 'provision', 'provisión')",1
""" professor , you know as well as i do that a man can live underwater so long as he carries with him his own supply of breathable air . for underwater work projects , the workman wears a waterproof suit with his head imprisoned in a metal capsule , while he receives air from above by means of force pumps and flow regulators . """,25,"('supply', 'provision', 'provisión')",1
""" that 's all ? "" i answered . "" the nautilus has huge air tanks ; we 'll fill them up and they 'll supply all the oxygen we need . """,25,"('supply', 'fournir', 'proveer')",3
"the supply of powder and shot is also most important . """,1,"('supply', 'réserve', 'reservar')",11
"but pencroft was not at all uneasy , they would supply themselves on the way .",10,"('supply', 'réapprovisionner', 'abastecer')",12
"after its fishing was finished and its air supply renewed , i thought the nautilus would resume its underwater excursion , and i was getting ready to return to my stateroom , when captain nemo turned to me and said without further preamble :",8,"('supply', 'provision', 'provisión')",1
"here i stayed about twenty days , left them supplies of all necessary things , and particularly of arms , powder , shot , clothes , tools , and two workmen , which i had brought from england with me , viz . a carpenter and a smith .",9,"('supply', 'provision', 'provisión')",1
""" now , "" said he , "" we will replenish our supply of water with the rain which the storm has left in all these granite basins ; therefore we shall have no reason to fear anything from thirst . as for the raft , i will recommend hans to do his best to repair it , although i do n't expect it will be of any further use to us . """,12,"('supply', 'provision', 'provisión')",1
""" as to that apparatus , "" replied harding , "" i do not quite see the use of it ; and a more complete supply of clothes or more abundant ammunition would have been more valuable to us as well as to any other castaways ! """,25,"('supply', 'assortiment', 'surtir')",13
