text,ind,sense,label
""" where could he go , then ? """,2,"('could', 'vouloir', 'querer')",0
"for years , dorian gray could not free himself from the influence of this book . or perhaps it would be more accurate to say that he never sought to free himself from it . he procured from paris no less than nine large - paper copies of the first edition , and had them bound in different colours , so that they might suit his various moods and the changing fancies of a nature over which he seemed , at times , to have almost entirely lost control . the hero , the wonderful young parisian in whom the romantic and the scientific temperaments were so strangely blended , became to him a kind of prefiguring type of himself . and , indeed , the whole book seemed to him to contain the story of his own life , written before he had lived it .",5,"('could', 'pouvoir', 'poder')",1
"in this distress we had , besides the terror of the storm , one of our men die of the calenture , and one man and the boy washed overboard . about the twelfth day , the weather abating a little , the master made an observation as well as he could , and found that he was in about eleven degrees north latitude , but that he was twenty - two degrees of longitude difference west from cape st . augustino ; so that he found he was upon the coast of guiana , or the north part of brazil , beyond the river amazon , toward that of the river orinoco , commonly called the great river ; and began to consult with me what course he should take , for the ship was leaky , and very much disabled , and he was going directly back to the coast of brazil .",51,"('could', 'pouvoir', 'poder')",1
"at that , according to his usual custom , pencroft could not reply otherwise than by a tremendous hurrah .",10,"('could', 'croire', 'poder')",2
""" captain , "" asked the sailor , "" would it not be a good plan , before setting out , to build a canoe in which we could either ascend the river , or , if we liked , coast round the inland ?",28,"('could', 'permettre', 'permitir')",3
"toward four o’clock in the morning the doctor arrived ; but since the time milady stabbed herself , however short , the wound had closed . the doctor could therefore measure neither the direction nor the depth of it ; he only satisfied himself by milady ’s pulse that the case was not serious .",28,"('could', 'pouvoir', 'poder')",1
"the boat approached as near as it could to the shore ; but there was not depth enough of water for it to touch land . felton walked into the sea up to his middle , being unwilling to trust his precious burden to anybody .",7,"('could', 'pouvoir', 'poder')",1
""" i am more to blame than you , watson . in order to have my case well rounded and complete , i have thrown away the life of my client . it is the greatest blow which has befallen me in my career . but how could i know -- how could l know -- that he would risk his life alone upon the moor in the face of all my warnings ? """,47,"('could', 'pouvoir', 'ir')",4
"and d’artagnan , making himself as small as he could , concealed himself in the darkest side of the street near a stone bench placed at the back of a niche .",9,"('could', 'pouvoir', 'poder')",1
"after all , we did what we could . """,7,"('could', 'pouvoir', 'poder')",1
"i ate what i could , and then i hastened upstairs . i met adele leaving the schoolroom .",4,"('could', 'pouvoir', 'poder')",1
"in the meanwhile the brig approached the islet , and it could be seen that she was endeavoring to make the lower end .",11,"('could', 'pouvoir', 'poder')",1
