text,ind,sense,label
"mousqueton had a magnificent livery , and enjoyed the satisfaction of which he had been ambitious all his life -- that of standing behind a gilded carriage .",22,"('stand', 'monter', 'subir')",0
"two hours after leaving the nautilus , we had cleared the timberline , and 100 feet above our heads stood the mountain peak , forming a dark silhouette against the brilliant glare that came from its far slope . petrified shrubs rambled here and there in sprawling zigzags . fish rose in a body at our feet like birds startled in tall grass . the rocky mass was gouged with impenetrable crevices , deep caves , unfathomable holes at whose far ends i could hear fearsome things moving around . my blood would curdle as i watched some enormous antenna bar my path , or saw some frightful pincer snap shut in the shadow of some cavity ! a thousand specks of light glittered in the midst of the gloom . they were the eyes of gigantic crustaceans crouching in their lairs , giant lobsters rearing up like spear carriers and moving their claws with a scrap - iron clanking , titanic crabs aiming their bodies like cannons on their carriages , and hideous devilfish intertwining their tentacles like bushes of writhing snakes .",19,"('stand', 'dresser', 'erguir')",1
""" i wonder is that really so , harry ? "" said dorian gray , putting some perfume on his handkerchief out of a large , gold - topped bottle that stood on the table . "" it must be , if you say it . and now i am off . imogen is waiting for me . do n't forget about to - morrow . good - bye . """,31,"('stand', 'trouver', 'estar')",2
""" a table , with two covers , bearing a supper ready prepared , stood , as if by magic , in the middle of the apartment .",14,"('stand', 'dresser', 'alzar')",3
"in a minute the corral was crossed , and harding stood before the hut .",10,"('stand', 'trouver', 'encontrar')",4
"half an hour had already gone by without our situation changing , when our eyes were suddenly spirited from utter darkness into blinding light . our prison lit up all at once ; in other words , it filled with luminescent matter so intense that at first i could n't stand the brightness of it . from its glare and whiteness , i recognized the electric glow that had played around this underwater boat like some magnificent phosphorescent phenomenon . after involuntarily closing my eyes , i reopened them and saw that this luminous force came from a frosted half globe curving out of the cabin 's ceiling .",50,"('stand', 'supporter', 'resistir')",5
"then he let his head sink upon his two hands , while d’artagnan stood before him , stupefied .",13,"('stand', 'demeurer', 'permanecer')",6
""" i should like to meet him , "" i said . "" if i am to lodge with anyone , i should prefer a man of studious and quiet habits . i am not strong enough yet to stand much noise or excitement . i had enough of both in afghanistan to last me for the remainder of my natural existence . how could i meet this friend of yours ? """,39,"('stand', 'supporter', 'sufrir')",7
"snæfell is 5,000 feet high . its double cone forms the limit of a trachytic belt which stands out distinctly in the mountain system of the island . from our starting point we could see the two peaks boldly projected against the dark grey sky ; i could see an enormous cap of snow coming low down upon the giant 's brow .",17,"('stand', 'détache', 'destacar')",8
"involuntarily my eyes flew to the window , but i could n't stand the fire devouring it .",12,"('stand', 'supporter', 'soportar')",9
"the host stood at the door . for him , the cardinal was only an officer coming to visit a lady .",2,"('stand', 'tenir', 'permanecer')",10
"for a minute i stood there with the paper in my hands thinking out the meaning of this curt message . it was i , then , and not sir henry , who was being dogged by this secret man . he had not followed me himself , but he had set an agent -- the boy , perhaps -- upon my track , and this was his report . possibly i had taken no step since i had been upon the moor which had not been observed and reported . always there was this feeling of an unseen force , a fine net drawn round us with infinite skill and delicacy , holding us so lightly that it was only at some supreme moment that one realized that one was indeed entangled in its meshes .",4,"('stand', 'demeurer', 'permanecer')",6
"at ten o'clock in the evening , the skies caught on fire . the air was streaked with violent flashes of lightning . i could n't stand this brightness , but captain nemo stared straight at it , as if to inhale the spirit of the storm . a dreadful noise filled the air , a complicated noise made up of the roar of crashing breakers , the howl of the wind , claps of thunder . the wind shifted to every point of the horizon , and the cyclone left the east to return there after passing through north , west , and south , moving in the opposite direction of revolving storms in the southern hemisphere .",26,"('stand', 'supporter', 'resistir')",5
"i stood there until six o'clock in the morning , captain nemo never seeming to notice me . the vessel lay a mile and a half off , and with the first glimmers of daylight , it resumed its cannonade . the time could n't be far away when the nautilus would attack its adversary , and my companions and i would leave forever this man i dared not judge .",1,"('stand', 'demeurer', 'permanecer')",6
"taking advantage of this situation , my two companions and i found seats on the ever - deserted platform . in front of us stood the pilothouse , and unless i 'm extremely mistaken , captain nemo must have been inside , steering his nautilus himself .",24,"('stand', 'élever', 'elevar')",11
"even so , ten o'clock was about to strike . it was time to leave my stateroom and rejoin my companions . i dared not hesitate , even if captain nemo stood before me . i opened the door cautiously , but as it swung on its hinges , it seemed to make a frightful noise . this noise existed , perhaps , only in my imagination !",31,"('stand', 'dresser', 'erguir')",1
""" women are not always allowed a choice , "" he answered , but hardly had he finished the sentence before from the far end of the conservatory came a stifled groan , followed by the dull sound of a heavy fall . everybody started up . the duchess stood motionless in horror . and with fear in his eyes , lord henry rushed through the flapping palms to find dorian gray lying face downwards on the tiled floor in a deathlike swoon .",49,"('stand', 'rester', 'permanecer')",12
"the reporter , to whom his tedious captivity did not offer a single incident worthy of note , could stand it no longer .",19,"('stand', 'tenir', 'resistir')",13
"at first i could hardly see anything . my eyes , unaccustomed to the light , quickly closed . when i was able to reopen them , i stood more stupefied even than surprised .",28,"('stand', 'demeurer', 'quedar')",14
"after standing off the shore the "" bonadventure "" again approached it in the direction of port balloon .",1,"('stand', 'tenir', 'mantener')",15
""" the wire is broken ! "" his companions hurried forward and arrived at the spot where the lad was standing .",20,"('stand', 'arrêter', 'detener')",16
"d’artagnan , however , stupefied , cast down , annihilated by all that happened , stood , with crossed arms , before the musketeer and mme . bonacieux .",15,"('stand', 'debout', 'permanecer')",17
"in the middle of the clearing , on a pedestal of roughly piled rocks , there stood a cross of coral , extending long arms you would have thought were made of petrified blood .",16,"('stand', 'dresser', 'erguir')",1
"mr . rochester took it , leaving room , however , for me : but i stood before him .",16,"('stand', 'debout', 'permanecer')",17
"at length they reached the tent , lit a lamp , and while planchet stood at the entrance that the four friends might not be surprised , d’artagnan , with a trembling hand , broke the seal and opened the so anxiously expected letter .",14,"('stand', 'tenir', 'mantener')",15
"a large rose - tree stood near the entrance of the garden : the roses growing on it were white , but there were three gardeners at it , busily painting them red . alice thought this a very curious thing , and she went nearer to watch them , and just as she came up to them she heard one of them say , ' look out now , five ! do n't go splashing paint over me like that ! '",5,"('stand', 'trouver', 'alzar')",18
""" you are right , "" said felton , after having looked at milady from the spot on which he stood without moving a step toward her . "" go and tell lord de winter that his prisoner has fainted -- for this event not having been foreseen , i do n’t know what to do . """,20,"('stand', 'trouver', 'encontrar')",4
""" it was all very confused . sir charles had evidently stood there for five or ten minutes . """,11,"('stand', 'arrêter', 'permanecer')",19
"meantime , mr . brocklehurst , standing on the hearth with his hands behind his back , majestically surveyed the whole school .",6,"('stand', 'debout', 'dirigir')",20
"' if that 's all you know about it , you may stand down , ' continued the king .",12,"('stand', 'prosterner', 'bajar')",21
