text,sense,label,ind,new_label
harding and his companions mounted on the platform .,"('mount', 'monter', 'subir')",0,4,0
"but it was to be supposed that this direction changed beyond that point , and that the mercy continued to the north - west , towards the spurs of mount franklin , among which the river rose .","('mount', 'mont', 'montar')",1,29,1
"they bound and gagged him ; then he was led to a dark cavern , at the foot of mount franklin , where the convicts had taken refuge .","('mount', 'mont', 'montar')",1,19,1
"happily , this enclosure , sheltered by the southeastern spur of mount franklin , did not greatly suffer from the violence of the hurricanes , which spared its trees , sheds , and palisades ; but the poultry - yard on prospect heights , being directly exposed to the gusts of wind from the east , suffered considerable damage .","('mount', 'mont', 'montar')",1,11,1
"the voyage was continued , and as the mercy appeared to flow not towards the shore , but rather towards mount franklin , it was decided that they should use the boat as long as there was enough water under its keel to float it .","('mount', 'mont', 'montar')",1,20,1
"herbert found a vein of it at the foot of mount franklin , and they had nothing to do but purify this salt .","('mount', 'mont', 'montar')",1,10,1
""" well ! "" answered gideon spilett , "" let us search all this labyrinth of the spurs of mount franklin .","('mount', 'mont', 'montar')",1,19,1
"all around had disappeared in the abyss ; the inferior cone of mount franklin , rent asunder by the explosion ; the lava jaws of shark gulf , the plateau of prospect heights , safety islet , the granite rocks of port balloon , the basalts of dakkar grotto , the long serpentine peninsula , so distant nevertheless from the center of the eruption .","('mount', 'mont', 'montar')",1,12,1
"the banks rose higher and higher , and already they were approaching the spurs of mount franklin .","('mount', 'mont', 'montar')",1,15,1
"and the four friends , seconded by grimaud , pushed with the barrels of their muskets an enormous sheet of the wall , which bent as if pushed by the wind , and detaching itself from its base , fell with a horrible crash into the ditch . then a fearful crash was heard ; a cloud of dust mounted toward the sky -- and all was over !","('mount', 'monter', 'subir')",0,59,0
"it was evident that there , in the depths of these narrow gorges , perhaps even in the interior of mount franklin itself , was the proper place to pursue their researches .","('mount', 'mont', 'montar')",1,20,1
"at noon the next day , a man mounted the bridge to ascertain the vessel 's position . it might be thought that this was captain speedy . not the least in the world . it was phileas fogg , esquire . as for captain speedy , he was shut up in his cabin under lock and key , and was uttering loud cries , which signified an anger at once pardonable and excessive .","('mount', 'monter', 'subir')",0,8,0
"on this day all the colony , except pencroft who walked at the animals ' heads , mounted the cart , and set out on the road to port balloon .","('mount', 'monter', 'subir')",0,17,0
"it could already be seen that , of the numerous valleys branching off at the base of mount franklin , three only were wooded and rich in pasturage like that of the corral , which bordered on the west on the falls river valley , and on the east on the red creek valley .","('mount', 'mont', 'montar')",1,17,1
"the exact position of the encampment could be determined by the bearing of mount franklin , and as the volcano arose in the north at a distance of less than three miles , they had only to go straight towards the southwest to reach the western coast .","('mount', 'mont', 'montar')",1,13,1
"the blood had mounted to the head of d’artagnan , and at that moment he would have drawn his sword against all the musketeers in the kingdom as willingly as he now did against athos , porthos , and aramis .","('mount', 'monter', 'subir')",0,3,0
"all was white , from the summit of mount franklin to the shore , the forests , the plains , the lake , the river .","('mount', 'mont', 'montar')",1,8,1
